front-end_user
"('user', 0.64971003546875)","('orders', 0.221161626399757)","('front-end', 0.12912833813149296)","('user-db', 0.0)","('node3-k8s-v2', 0.0)"
"('user', 0.64971003546875)","('orders', 0.221161626399757)","('front-end', 0.12912833813149296)","('user-db', 0.0)"
