front-end_orders,orders_shipping
"('front-end', 0.43916621509669146)","('orders', 0.32779092143461785)","('shipping', 0.23304286346869074)","('orders-db', 0.0)","('carts', 0.0)","('payment', 0.0)","('user', 0.0)","('node3', 0.0)","('rabbitmq', 0.0)"
"('front-end', 0.43916621509669146)","('orders', 0.32779092143461785)","('shipping', 0.23304286346869074)","('orders-db', 0.0)","('carts', 0.0)","('payment', 0.0)","('user', 0.0)","('rabbitmq', 0.0)"
