,timestamp,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,catalogue_catalogue-db,fanout-1_fanout-1-db,fanout-2_fanout-2-db,fanout-3_fanout-3-db,fanout-4_fanout-4-db,fanout-5_fanout-5-db,orders_orders-db,queue-master_rabbitmq,shipping_rabbitmq,front-end_session-db,user_user-db
0,2022-09-28 10:07:24,36497.64150943396,23500.000000000007,21225.490196078434,72500.0,3388.8888888888887,4415.384615384615,31982.421875,22682.584269662926,65.79946666666666,61.34626666666667,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.064591387814958,0.46653333333333336,1.9152,0.0,6.261866666666667,76.45053333333334
1,2022-09-28 10:07:38,36118.42105263158,25000.0,20381.35593220339,71562.5,3772.2772277227723,4420.289855072464,29656.862745098035,22178.21782178218,62.51633333333333,61.39346666666667,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06460000114844447,0.44789999999999996,1.8265333333333333,0.0,6.1974,73.51586666666667
2,2022-09-28 10:07:52,38222.54335260116,22282.608695652172,20185.185185185182,76543.20987654322,3707.9646017699115,4302.325581395349,32636.186770428012,24639.03743315508,65.69824444444444,61.51311111111111,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06457562318261525,0.0645971300372823,0.4834444444444444,1.974311111111111,0.0,6.148688888888889,73.56426666666667
3,2022-09-28 10:08:06,35182.9268292683,25438.59649122807,20161.290322580644,75328.94736842105,3290.0763358778627,4139.53488372093,29091.928251121077,22639.593908629442,66.3156,61.829800000000006,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06460004148760884,0.06460000114844447,0.5139,2.128,0.00013333333333333334,6.201016666666667,74.01673333333333
4,2022-09-28 10:08:20,35182.9268292683,24399.999999999996,20161.290322580644,75328.94736842105,3418.1818181818185,4316.455696202532,29091.928251121077,21547.61904761905,65.09683408612185,61.26017333333333,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06460003319008707,0.06459827848174718,0.5172266666666666,2.173980911756865,0.00010666666666666667,6.232413333333334,74.23357333333334
5,2022-09-28 10:08:34,36486.48648648649,21363.636363636364,20424.528301886796,74107.14285714286,3574.0740740740744,4666.666666666666,31346.899224806202,22527.027027027027,65.62184500287013,61.69934444444444,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06460002765840589,0.06460000114844447,0.5272333333333333,2.222582563834019,8.888888888888889e-05,6.2452000000000005,74.03001111111111
6,2022-09-28 10:08:48,38414.63414634147,20559.210526315786,20410.447761194027,76506.02409638555,3462.809917355372,4022.222222222222,28893.44262295082,21722.972972972977,62.93743857388869,61.545628571428566,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06459817836198838,0.06460000098438097,0.5374190476190476,2.224206941766035,7.61904761904762e-05,6.297085714285714,73.5792
7,2022-09-28 10:09:02,35185.18518518519,20559.210526315786,20588.235294117647,72727.27272727274,3462.809917355372,4022.222222222222,27965.32846715329,21722.972972972977,62.36009208548594,61.21335,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06459840606673983,0.06460000086133336,0.5450583333333333,2.252142266283728,0.00013332444562947162,6.224766666666667,73.85419999999999
8,2022-09-28 10:09:16,33731.15577889447,22159.09090909091,19814.814814814814,67721.51898734177,3432.4324324324325,4054.054054054054,24394.23076923077,21413.043478260868,61.99668926117268,61.25228148148148,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06460001901315951,0.06460000076562965,0.5459703703703703,2.202882014474425,0.00011851061833730812,6.251903703703704,74.0680888888889
9,2022-09-28 10:09:30,38654.89130434783,24110.169491525423,18046.357615894038,72849.46236559139,3660.714285714286,4357.142857142858,32865.168539325845,21449.115044247792,63.316973668388755,61.71571333333334,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06460130937029525,0.06460000068906668,0.5364266666666666,2.151026793097635,0.0001066595565035773,6.26548,74.28083333333333
10,2022-09-28 10:09:44,39433.701657458565,21139.705882352944,21406.25,72029.70297029703,3274.1935483870966,4050.0,33620.68965517241,22872.596153846152,62.586503334898865,61.066369696969694,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06460119033663204,0.06460000062642425,0.5248666666666666,2.166709027628873,9.696323318507027e-05,6.261733333333334,74.18612174517025
11,2022-09-28 10:09:58,37434.554973821985,19965.753424657534,18291.92546583851,71428.57142857143,3436.974789915966,4111.11111111111,30565.69343065694,21121.794871794868,61.52228565819936,61.0529,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.0645967879178253,0.06460000057422223,0.5263388888888888,2.1797775564049053,0.00013332148306151773,6.237333333333333,74.01130441368461
12,2022-09-28 10:10:12,31424.581005586595,21250.0,17660.42780748663,63235.294117647056,3333.3333333333335,3777.7777777777783,24754.54545454545,19235.537190082647,61.19513425430847,61.20642704695899,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06460109803258378,0.06460071825630907,0.5318999999999999,2.207855334182683,0.00017776000237005438,6.236861111111112,73.96506112908553
