,timestamp,gateway_fanout-1,gateway_fanout-10,gateway_fanout-2,gateway_fanout-3,gateway_fanout-4,gateway_fanout-5,gateway_fanout-6,gateway_fanout-7,gateway_fanout-8,gateway_fanout-9,fanout-1_fanout-db,fanout-10_fanout-db,fanout-2_fanout-db,fanout-3_fanout-db,fanout-4_fanout-db,fanout-5_fanout-db,fanout-6_fanout-db,fanout-7_fanout-db,fanout-8_fanout-db,fanout-9_fanout-db
0,2022-09-29 01:42:47,6893.939393939395,5454.545454545455,5312.5,5760.869565217392,6693.548387096774,5648.148148148148,4133.333333333333,4615.384615384615,6612.903225806452,4066.6666666666665,0.5638,0.5774666666666667,0.5638,0.5846,0.5638,0.5638,0.5326000000000001,0.5638,0.5222,0.5534
1,2022-09-29 01:43:01,7058.823529411766,6439.393939393939,5000.0,6206.896551724139,6451.612903225807,5740.740740740742,4407.407407407408,4407.407407407408,6370.967741935484,4760.0,0.5429999999999999,0.5565333333333333,0.5429999999999999,0.569,0.569,0.5326,0.5638000000000001,0.5326,0.5534,0.5586
2,2022-09-29 01:43:15,7012.195121951219,5666.666666666667,5673.076923076923,5775.862068965517,6571.428571428572,5500.0,5666.666666666667,4724.137931034482,6470.588235294118,4272.727272727272,0.5603333333333333,0.5495555555555556,0.5672666666666667,0.5672666666666667,0.5880666666666667,0.5534,0.5811333333333333,0.5534,0.5707333333333333,0.5811333333333334
3,2022-09-29 01:43:29,6857.142857142858,6532.258064516129,5740.740740740742,5925.925925925926,6959.45945945946,4916.666666666666,5520.833333333334,4760.0,6083.333333333334,4760.0,0.569,0.5670000000000001,0.5793999999999999,0.5793999999999999,0.5794,0.5768,0.5768,0.5742,0.5793999999999999,0.5820000000000001
4,2022-09-29 01:43:43,6857.142857142858,6532.258064516129,5740.740740740742,5925.925925925926,6959.45945945946,4916.666666666666,5520.833333333334,4760.0,6083.333333333334,4760.0,0.5762799999999999,0.5711866666666667,0.5825199999999999,0.5825199999999999,0.5742,0.59084,0.5742,0.57004,0.58044,0.57628
5,2022-09-29 01:43:57,6953.125,6250.0,5673.076923076924,6484.375,6693.548387096774,6250.0,5803.571428571428,5916.666666666667,6018.518518518518,5100.0,0.5741999999999999,0.5704888888888889,0.5794,0.5776666666666667,0.5724666666666667,0.5828666666666666,0.5672666666666667,0.5603333333333333,0.569,0.5655333333333333
6,2022-09-29 01:44:11,6964.285714285715,6774.193548387097,5600.0,6500.0,7285.714285714284,6451.612903225806,6000.0,5227.272727272728,6607.142857142857,5434.782608695652,0.5682571428571428,0.5640095238095238,0.5727142857142856,0.5682571428571428,0.5638,0.5742,0.5608285714285713,0.5534,0.5682571428571428,0.5593428571428571
7,2022-09-29 01:44:25,6759.259259259259,5982.142857142858,4913.043478260869,5312.5,6416.666666666667,4750.0,4600.0,4103.44827586207,6293.103448275862,5700.0,0.5677,0.5643833333333333,0.5716,0.5625,0.5573,0.5729,0.556,0.556,0.5664,0.5664
8,2022-09-29 01:44:39,7159.090909090908,6718.75,5689.6551724137935,6923.076923076924,7000.0,4846.153846153847,6212.121212121213,6034.48275862069,6842.105263157896,5576.923076923077,0.5626444444444444,0.5623481481481482,0.5684222222222223,0.5684222222222223,0.5603333333333333,0.5707333333333333,0.5580222222222222,0.5557111111111112,0.5672666666666666,0.5626444444444445
9,2022-09-29 01:44:53,6944.444444444444,6562.5,5892.857142857143,6290.322580645162,6891.891891891893,5555.555555555557,5192.307692307692,5384.615384615385,7058.823529411766,5892.857142857143,0.56484,0.56386,0.569,0.56484,0.55964,0.569,0.56068,0.55548,0.56796,0.55964
10,2022-09-29 01:45:07,8461.538461538461,7375.0,7899.999999999999,7613.636363636363,8100.0,7083.333333333333,7083.333333333333,7386.363636363637,8173.076923076924,6406.25,0.5656909090909091,0.5641454545454546,0.5685272727272728,0.5647454545454546,0.5600181818181817,0.5694727272727272,0.5590727272727273,0.5571818181818182,0.5647454545454546,0.5590727272727273
11,2022-09-29 01:45:21,38081.39534883721,37500.0,37777.77777777778,38068.18181818182,37500.0,37777.77777777778,37777.77777777778,38068.18181818182,37500.0,37777.77777777778,0.5620666666666666,0.5617666666666666,0.5655333333333333,0.5655333333333333,0.561661111111111,0.5664,0.5559999999999999,0.5551333333333334,0.5629333333333334,0.5594666666666667
12,2022-09-29 01:45:35,38068.18181818182,37500.0,37777.77777777778,37500.0,37777.77777777778,37500.0,38690.47619047619,37500.0,37777.77777777778,37500.0,0.5638,0.5591499999999999,0.5646666666666667,0.5646666666666667,0.5599277777777778,0.5672666666666667,0.5594666666666667,0.5551333333333334,0.5638,0.5568666666666667
