,timestamp,gateway_fanout-1,gateway_fanout-10,gateway_fanout-2,gateway_fanout-3,gateway_fanout-4,gateway_fanout-5,gateway_fanout-6,gateway_fanout-7,gateway_fanout-8,gateway_fanout-9,fanout-1_fanout-db,fanout-10_fanout-db,fanout-2_fanout-db,fanout-3_fanout-db,fanout-4_fanout-db,fanout-5_fanout-db,fanout-6_fanout-db,fanout-7_fanout-db,fanout-8_fanout-db,fanout-9_fanout-db
0,2022-09-29 01:42:47,3444.4444444444443,3095.2380952380954,3400.0,3133.3333333333335,3190.476190476191,3000.0,3136.3636363636365,3186.046511627907,3324.324324324324,3177.7777777777774,0.6053999999999999,0.5559333333333333,0.6165333333333333,0.5846,0.5630666666666667,0.6061333333333333,0.5630666666666667,0.6061333333333333,0.6061333333333333,0.5957333333333333
1,2022-09-29 01:43:01,3409.090909090909,3125.0,3255.31914893617,3047.6190476190477,3217.3913043478256,3042.553191489362,3043.478260869565,3133.3333333333335,3325.5813953488373,3044.444444444445,0.5482,0.5512999999999999,0.5482,0.5482,0.5482,0.5482,0.5482,0.5482,0.5482,0.5482
2,2022-09-29 01:43:15,3318.1818181818185,3125.0,3325.5813953488373,3119.9999999999995,3355.5555555555557,3078.4313725490197,3117.6470588235293,3304.347826086956,3074.074074074074,3036.3636363636365,0.5638,0.5563333333333333,0.5709777777777777,0.5638,0.5566222222222222,0.5709777777777777,0.5566222222222222,0.5709777777777777,0.5709777777777777,0.5675111111111111
3,2022-09-29 01:43:29,3318.1818181818185,3355.5555555555557,3325.5813953488373,3173.9130434782605,3088.888888888889,3088.888888888889,3088.888888888889,3044.444444444445,3074.074074074074,3088.888888888889,0.569,0.5722333333333333,0.569,0.569,0.569,0.569,0.569,0.569,0.569,0.569
4,2022-09-29 01:43:43,3222.222222222222,3285.7142857142862,3122.448979591837,3083.3333333333335,3594.5945945945946,3088.888888888889,3279.0697674418607,3227.2727272727275,3139.5348837209303,3000.0,0.57004,0.5668799999999999,0.5722666666666667,0.56796,0.5636533333333333,0.5722666666666667,0.5636533333333333,0.5722666666666667,0.5722666666666667,0.5722666666666667
5,2022-09-29 01:43:57,3514.2857142857138,3256.4102564102564,3097.560975609756,3097.560975609756,3300.0000000000005,3341.4634146341464,3146.341463414634,3095.2380952380954,3256.4102564102564,3090.9090909090914,0.5672666666666667,0.5704888888888888,0.5672666666666667,0.5672666666666667,0.5672666666666667,0.5672666666666667,0.5672666666666667,0.5672666666666667,0.5672666666666667,0.5672666666666667
6,2022-09-29 01:44:11,3368.421052631579,3285.7142857142862,3088.888888888889,3000.0,3200.0,3095.2380952380954,3093.0232558139537,3095.2380952380954,3400.0000000000005,3095.2380952380954,0.5652857142857143,0.5730666666666666,0.563695238095238,0.5667714285714286,0.569847619047619,0.563695238095238,0.569847619047619,0.563695238095238,0.563695238095238,0.5636952380952381
7,2022-09-29 01:44:25,3380.952380952381,3086.9565217391305,3000.0,3000.0,3200.0,3045.4545454545455,3093.0232558139537,3093.0232558139537,3279.0697674418607,3040.0,0.5625,0.567,0.5638,0.5638,0.5638000000000001,0.5638,0.5638000000000001,0.5638,0.5638,0.5638
8,2022-09-29 01:44:39,3232.5581395348836,3186.046511627907,3232.5581395348836,3170.2127659574467,3227.2727272727275,3040.0,3085.1063829787236,3217.3913043478256,3300.0000000000005,3181.818181818182,0.5626444444444444,0.5693925925925926,0.5614074074074075,0.5638000000000001,0.5661925925925926,0.5614074074074075,0.5661925925925926,0.5614074074074075,0.5614074074074075,0.5614074074074075
9,2022-09-29 01:44:53,3227.2727272727275,3450.0,3272.727272727273,3090.9090909090914,3227.2727272727275,3000.0,3040.0,3127.659574468085,3232.5581395348836,3181.818181818182,0.56276,0.567,0.5638,0.5638,0.5638,0.5638,0.5638,0.5638,0.5638,0.5638
10,2022-09-29 01:45:07,26041.66666666667,27500.0,28125.0,35227.272727272735,3685.7142857142853,3666.666666666666,3812.5,3838.7096774193546,29500.0,3315.7894736842104,0.5638000000000001,0.5699090909090909,0.5627878787878788,0.5647454545454546,0.5667030303030303,0.5627878787878788,0.5667030303030303,0.5627878787878788,0.5627878787878788,0.5627878787878788
11,2022-09-29 01:45:21,38081.39534883721,37500.0,37500.0,37760.416666666664,37500.0,37777.77777777778,37777.77777777778,37777.77777777778,37500.0,37500.0,0.5620666666666666,0.5643833333333333,0.5629333333333334,0.5620666666666666,0.5620666666666667,0.5620666666666666,0.5620666666666667,0.5620666666666666,0.5620666666666666,0.5612
12,2022-09-29 01:45:35,37784.090909090904,37797.61904761905,37500.0,37760.416666666664,37760.416666666664,37500.0,37500.0,37500.0,37500.0,37500.0,0.5577333333333333,0.5671,0.5558777777777778,0.5594666666666667,0.5669833333333333,0.5558777777777778,0.5630555555555555,0.5558777777777778,0.5558777777777778,0.5567444444444445
