,timestamp,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,catalogue_catalogue-db,orders_orders-db,queue-master_rabbitmq,shipping_rabbitmq,front-end_session-db,user_user-db
0,2022-09-20 13:45:44,36850.64935064935,22567.567567567567,14156.050955414014,70192.30769230769,3341.463414634147,3549.4505494505497,33333.33333333333,21651.162790697672,61.52546666666667,62.51906666666667,0.47453333333333336,2.0393333333333334,0.0,6.4606,73.68333333333332
1,2022-09-20 13:45:58,36275.510204081635,19903.846153846152,15234.899328859061,71904.7619047619,3550.0,3846.1538461538466,32294.95268138801,22110.38961038961,58.02688050389922,60.60653333333333,0.5219,2.3230666666666666,0.0,6.422433333333333,76.1524
2,2022-09-20 13:46:12,37171.05263157895,20607.142857142862,17556.39097744361,64646.46464646465,3320.0,3985.9154929577467,31664.364640883978,20803.96475770925,60.23747535804835,63.27704444444444,0.5301111111111111,2.163466666666667,0.00017777777777777779,6.365844444444445,76.73882222222223
3,2022-09-20 13:46:26,37171.05263157895,21464.285714285714,17556.39097744361,64646.46464646465,3346.4566929133857,3642.201834862385,31664.364640883978,21202.928870292886,61.5388898518696,64.2421,0.5259,2.252133333333333,0.00013333333333333334,6.33755,75.89455
4,2022-09-20 13:46:40,35786.290322580644,21447.36842105263,14952.830188679247,73774.50980392157,3335.766423357664,3964.7058823529405,32951.48247978437,22645.739910313903,61.508391881495676,64.82113333333334,0.5340266666666666,2.252133333333333,0.00010666666666666667,6.404933333333334,77.04549333333333
5,2022-09-20 13:46:54,35494.40298507463,19537.037037037036,15907.821229050278,64175.257731958765,3492.063492063492,3666.6666666666665,33436.72456575683,21577.38095238095,61.057015456801956,64.59777777777778,0.5392333333333333,2.275777777777778,8.888888888888889e-05,6.491322222222222,77.7610111111111
6,2022-09-20 13:47:08,36678.83211678832,20348.10126582279,15531.914893617022,67326.73267326731,3287.7697841726613,3831.4606741573034,33706.46766169154,21250.0,61.82765749126744,63.91909523809524,0.5425619047619048,2.285066666666667,7.61904761904762e-05,6.535200000000001,78.33887619047619
7,2022-09-20 13:47:22,36026.78571428572,21858.10810810811,17012.987012987014,67473.11827956988,3378.7878787878785,3792.079207920792,33173.07692307692,21105.150214592275,62.34379088964264,64.77069166666666,0.5479,2.2920333333333334,0.00013333333333333334,6.5714500000000005,78.728525
8,2022-09-20 13:47:36,32806.51340996169,19244.186046511626,13233.532934131737,70432.69230769231,3393.7007874015744,4142.857142857142,32890.85545722714,20071.428571428572,62.008991901904565,64.30736147081623,0.553525925925926,2.2994222222222223,0.00011851851851851852,6.573696296296296,78.46742222222223
9,2022-09-20 13:47:50,34708.33333333333,22321.42857142857,14598.214285714284,70138.88888888889,3495.8677685950415,3542.056074766355,29916.89750692521,22306.818181818184,61.26695271171411,64.70910965497879,0.5551,2.3372533333333334,0.00010666666666666667,6.56808,78.76297333333333
10,2022-09-20 13:48:04,37446.8085106383,20821.42857142857,14542.857142857145,73192.77108433735,3421.875,4175.0,33014.950166112954,20010.330578512396,61.185272162164345,63.972536049980704,0.5557757575757575,2.334351515151515,9.696969696969698e-05,6.561012121212121,78.73158181818182
11,2022-09-20 13:48:18,36518.59504132231,21538.46153846153,15777.027027027025,69626.16822429908,3504.065040650407,3948.4536082474224,31526.24309392265,21299.55947136564,61.91022170420621,64.33678026803787,0.5592333333333334,2.3274749796323455,0.00013333333333333334,6.577366666666666,78.92837777777778
12,2022-09-20 13:48:32,36825.539568345324,20714.285714285714,15549.132947976877,64120.370370370365,3559.9999999999995,3847.0588235294113,31818.181818181816,20195.729537366547,62.28681059309509,65.23422150846507,0.5635666666666667,2.3747928368281195,0.00013333333333333334,6.6117,79.56523888888889
