shipping_rabbitmq
"('rabbitmq', 0.4613709961035156)","('queue-master', 0.3134496544414323)","('shipping', 0.22517934945505194)","('home-cluster-node1', 0.0)"
"('rabbitmq', 0.4613709961035156)","('queue-master', 0.3134496544414323)","('shipping', 0.22517934945505194)"
