,timestamp,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,catalogue_catalogue-db,fanout-1_fanout-1-db,fanout-2_fanout-2-db,fanout-3_fanout-3-db,fanout-4_fanout-4-db,fanout-5_fanout-5-db,orders_orders-db,user_user-db
0,2022-09-28 09:52:56,33423.913043478264,20038.461538461535,17647.058823529413,69827.58620689654,2450.9803921568628,3440.0,22595.41984732824,17610.29411764706,47.18033333333334,65.04373333333334,0.08612185041994401,0.06459999999999999,0.06459999999999999,0.08613333333333334,0.06459999999999999,0.5332666666666667,72.6348
1,2022-09-28 09:53:10,31605.11363636364,22127.65957446808,15428.57142857143,71428.57142857143,2333.333333333333,3511.6279069767443,22427.797833935016,18278.30188679245,56.95226666666667,60.98573333333333,0.06459713003728232,0.06459999999999999,0.06459999999999999,0.0646,0.06459999999999999,0.4959,72.64653333333334
2,2022-09-28 09:53:24,31605.11363636364,22127.65957446808,15428.57142857143,69932.43243243243,2218.390804597702,3360.0,22025.862068965514,19375.0,62.03694040572245,54.46717777777778,0.07177586446929933,0.06459999999999999,0.06459999999999999,0.07177777777777779,0.06459999999999999,0.48832401075340487,72.71784444444444
3,2022-09-28 09:53:38,30423.28042328042,16328.125,13333.33333333333,65934.06593406593,2288.461538461538,3350.0,23394.833948339485,17571.42857142857,60.12440577803575,59.5325,0.06459856501864117,0.06459999999999999,0.06459999999999999,0.0646,0.06459999999999999,0.5159062740515843,72.87719890355262
4,2022-09-28 09:53:52,35731.707317073175,17745.90163934426,17334.558823529413,68279.56989247313,1919.5402298850574,3650.0,23559.782608695652,19423.07692307692,59.8006046224286,59.48426666666667,0.0689055186815796,0.06459999999999999,0.06459999999999999,0.06890666666666667,0.06459999999999999,0.5113783525746007,72.97281157901753
5,2022-09-28 09:54:06,24964.788732394372,17767.85714285714,14424.460431654676,65364.58333333333,1952.380952380952,3322.0338983050847,22524.27184466019,17964.285714285714,60.195792740912715,61.99426666666667,0.06459904334576078,0.06459999999999999,0.06459999999999999,0.0646,0.06459999999999999,0.5185523686194281,73.88778062559878
6,2022-09-28 09:54:20,28107.344632768367,18161.764705882357,15054.347826086956,69230.76923076923,1682.3529411764707,3514.8514851485147,23858.695652173912,17712.264150943396,59.655984254115666,63.22979047619047,0.06767537048684256,0.06459999999999999,0.06459999999999999,0.06767619047619047,0.06459999999999999,0.5275281649959837,74.44608815527513
7,2022-09-28 09:54:34,32716.83673469388,18199.999999999996,15562.5,67204.30107526881,2351.8518518518517,3350.0,25774.79338842975,19116.972477064217,60.11974455568454,63.577625,0.06459928250932058,0.06459999999999999,0.06459999999999999,0.06459784752765561,0.06459999999999999,0.5354038110381525,74.49586880253241
8,2022-09-28 09:54:48,30157.76699029126,16304.347826086958,15017.605633802817,60542.16867469879,2011.764705882353,3597.938144329897,22773.037542662118,16863.839285714286,59.54171367912701,63.84816296296296,0.06699195482309978,0.06459999999999999,0.06459999999999999,0.06220358078990626,0.06459999999999999,0.529388572774654,74.67249819484363
9,2022-09-28 09:55:02,34203.2967032967,18409.090909090908,16132.075471698116,60542.16867469879,2070.70707070707,3307.6923076923076,22065.217391304348,15880.281690140846,60.243824388132246,62.76264666666666,0.06890609267412313,0.06459999999999999,0.06459999999999999,0.06460000275626712,0.06459999999999999,0.5315030488305219,74.59429504202593
10,2022-09-28 09:55:16,33409.090909090904,18157.894736842107,18102.67857142857,68750.0,2082.3529411764703,3375.0,22065.217391304348,15880.281690140846,59.56081727550475,62.403181818181814,0.06655705394617255,0.06459999999999999,0.06459999999999999,0.06264242674812161,0.06459999999999999,0.5320270140883533,74.37298337153874
11,2022-09-28 09:55:30,32399.42528735633,16057.692307692307,13611.111111111113,91428.57142857142,2082.3529411764703,3522.727272727273,23918.91891891892,18787.878787878788,58.991644681648516,62.71725,0.06818841056176927,0.06459999999999999,0.06459999999999999,0.06460000229688927,0.06459999999999999,0.5559136518032127,73.8769625350216
12,2022-09-28 09:55:44,32500.0,18461.53846153846,16000.0,82894.73684210527,1444.4444444444441,3230.0884955752213,24222.222222222223,17925.25773195876,60.3206835705374,61.519444444444446,0.06460047858232949,0.06459999999999999,0.06459999999999999,0.06101111340800036,0.06459999999999999,0.5565712991626297,74.51533475724382
