shipping_rabbitmq
"('queue-master', 1.3855054213824647)","('rabbitmq', 0.510681785203865)","('home-cluster-node1', 0.0)","('shipping', -0.8961872065863289)"
"('queue-master', 1.3855054213824647)","('rabbitmq', 0.510681785203865)","('shipping', -0.8961872065863289)"
