,timestamp,gateway_fanout-1,gateway_fanout-10,gateway_fanout-2,gateway_fanout-3,gateway_fanout-4,gateway_fanout-5,gateway_fanout-6,gateway_fanout-7,gateway_fanout-8,gateway_fanout-9,fanout-1_fanout-1-db,fanout-10_fanout-10-db,fanout-2_fanout-2-db,fanout-3_fanout-3-db,fanout-4_fanout-4-db,fanout-5_fanout-5-db,fanout-6_fanout-6-db,fanout-7_fanout-7-db,fanout-8_fanout-8-db,fanout-9_fanout-9-db
0,2022-09-28 23:55:54,6785.714285714285,5937.5,6583.333333333333,6465.517241379311,6018.518518518518,5340.909090909091,5729.166666666667,3969.696969696969,4379.310344827586,5119.047619047618,0.5408,0.5437333333333334,0.5409081816363273,0.5606,0.5718,0.4874,0.5924666666666667,0.5502666666666667,0.5399333333333333,0.5184
1,2022-09-28 23:56:08,6057.692307692308,5108.695652173913,6640.625,6083.333333333334,5803.571428571428,6160.714285714285,6057.692307692308,3882.3529411764707,4379.310344827586,5300.0,0.5450999999999999,0.5482,0.5451540908181636,0.5709333333333333,0.5657666666666666,0.5296,0.5761000000000001,0.5554333333333333,0.5657666666666666,0.5554333333333333
2,2022-09-28 23:56:22,6250.0,5803.571428571428,6590.909090909091,6209.677419354838,6120.689655172414,5833.333333333334,5648.148148148148,3882.3529411764707,4379.310344827586,5300.0,0.5677777777777777,0.5709777777777778,0.5678138383232202,0.5812666666666666,0.585,0.5396444444444445,0.585,0.5571555555555555,0.5674888888888888,0.5603111111111111
3,2022-09-28 23:56:36,5689.6551724137935,5000.0,5600.000000000001,6250.0,5217.391304347826,6111.111111111111,5800.000000000001,4703.703703703704,4703.703703703704,5740.740740740742,0.5631833333333334,0.5664,0.5632103787424152,0.5761,0.5735166666666667,0.5631833333333334,0.5682291527907286,0.5657666666666666,0.5709333333333333,0.5627500000000001
4,2022-09-28 23:56:50,5760.869565217392,4750.0,6465.517241379311,5520.833333333334,6465.517241379311,4600.0,4461.538461538462,3903.2258064516127,4461.538461538462,4913.043478260869,0.5669733333333333,0.5701866666666666,0.5690616363272655,0.5647333333333333,0.5669733333333333,0.5542266666666666,0.571118755303449,0.5626666666666666,0.5585333333333333,0.5686933333333334
5,2022-09-28 23:57:04,6718.75,5900.0,6612.903225806452,7000.0,6969.69696969697,6875.0,6120.689655172414,4600.0,5326.086956521739,6018.518518518518,0.5588777777777777,0.5620666666666666,0.558895808050499,0.5571555555555555,0.5571555555555555,0.5606,0.573045156978596,0.5606,0.5623222222222222,0.5620333333333334
6,2022-09-28 23:57:18,6666.666666666666,6339.285714285715,6969.69696969697,6000.0,7083.333333333334,5416.666666666667,6209.677419354838,4357.142857142858,3937.5,6018.518518518519,0.5607238095238095,0.5609333333333334,0.5622154545194753,0.5532190476190476,0.5607238095238095,0.5486666666666666,0.5637625155054632,0.5561714285714286,0.5591238095238095,0.561952380952381
7,2022-09-28 23:57:32,6199.999999999999,5952.380952380952,6607.142857142857,4652.173913043478,5681.818181818182,5217.391304347826,5625.0,5000.0,5476.190476190476,5909.090909090909,0.5554333333333333,0.5586,0.5567385227045409,0.5541416666666666,0.5634,0.55285,0.5647672010672803,0.5554333333333333,0.5567249999999999,0.5565083333333334
8,2022-09-28 23:57:46,6199.999999999999,5952.380952380952,6607.142857142857,4652.173913043478,5681.818181818182,5217.391304347826,5625.0,5000.0,5476.190476190476,5909.090909090909,0.5513185185185185,0.5615703703703704,0.5595601683299622,0.5525629629629629,0.5584,0.5536148148148148,0.5630597342820269,0.5548592592592593,0.5571555555555555,0.5559111111111111
9,2022-09-28 23:58:00,6693.548387096774,5399.999999999999,6642.857142857142,6838.235294117647,6973.684210526315,5833.333333333334,6000.0,5000.0,4125.0,5217.391304347826,0.5544,0.56068,0.5618174848302994,0.5564666666666667,0.5638733333333332,0.5554333333333333,0.5649670941871576,0.5564666666666667,0.5574999999999999,0.5562933333333333
10,2022-09-28 23:58:14,5476.190476190477,6634.615384615385,5961.538461538462,5434.782608695652,6018.518518518518,5300.0,5543.478260869565,4379.310344827586,4769.2307692307695,5300.0,0.5539454545454545,0.5619757575757576,0.5606886225729995,0.5568424242424242,0.5616181818181818,0.5530060606060606,0.562612509867113,0.5568424242424242,0.5596606060606061,0.5595818181818182
11,2022-09-28 23:58:28,6742.424242424243,75000.0,6574.074074074075,6574.074074074075,6517.857142857143,6300.0,6637.931034482759,5125.0,5394.736842105263,6442.3076923076915,0.5554333333333333,0.5630555555555555,0.5646812373585828,0.5576388888888889,0.5598833333333333,0.5537111111111112,0.5607948007115202,0.5562944444444444,0.5580166666666666,0.5552888888888888
12,2022-09-28 23:58:42,6451.612903225806,75000.0,6774.193548387097,6451.612903225806,6805.555555555556,5740.740740740742,6034.48275862069,5200.0,4310.3448275862065,5434.782608695652,0.5518444444444445,0.5594666666666667,0.5610833333333333,0.5593611111111111,0.5588777777777778,0.5598833333333333,0.5580670229337424,0.5554333333333333,0.5571555555555555,0.5597388888888889
