,timestamp,ctn_cpu,ctn_network,ctn_memory,node_cpu,node_network,node_memory
0,2022-09-26 06:11:43,0.023589188700899485,0.036292600705403785,10353.187086622565,0.3913333333333345,1.4224,0.22739372864374885
1,2022-09-26 06:11:57,0.02549660592736584,0.05927209130680235,6792.621934533861,0.4151111111111102,1.577022222222222,0.2275444281200314
2,2022-09-26 06:12:11,0.025937588192858133,0.05584753693561366,8401.75343282717,0.4124444444444465,1.5523555555555555,0.2271178553353751
3,2022-09-26 06:12:25,0.017402011001795805,0.05571936853140492,11635.9168,0.418555555555555,1.5575333333333332,0.22748699542060125
4,2022-09-26 06:12:39,0.026387686091457318,0.056620056060253304,6316.722891566265,0.4131111111111092,1.5461777777777777,0.22747815962068896
5,2022-09-26 06:12:53,0.02647593034168013,0.04505569208539119,5.066928294160303,0.4131111111111092,1.5461777777777777,0.22747815962068896
6,2022-09-26 06:13:07,0.026889443523642656,0.06635602636276279,0.9667724423697254,0.4203333333333338,1.5938444444444442,0.2271654704793471
7,2022-09-26 06:13:21,0.026698454037029182,0.06776087147276572,5645.67724866011,0.42177777777777814,1.6287555555555555,0.22785662638360038
8,2022-09-26 06:13:35,0.02683714080296425,0.06948170358518244,11779.612106126566,0.4298888888888901,1.641888888888889,0.2279278036606719
9,2022-09-26 06:13:49,0.022473399331888976,0.06708726969179744,20237.293479194526,0.4243333333333288,1.6273555555555554,0.22848249554405697
10,2022-09-26 06:14:03,0.021097356071420284,0.0640515478371189,16806.076710044224,0.42355555555555047,1.6028444444444443,0.22848347729960283
11,2022-09-26 06:14:17,0.02523262533755727,0.06336511645241216,7262.936461472472,0.4127777777777787,1.5684888888888888,0.2285315833213477
12,2022-09-26 06:14:31,0.025612522332458105,0.058892434600710954,10789.967919561052,0.40611111111111053,1.5166,0.22778593998430174
