,timestamp,gateway_fanout-1,gateway_fanout-2,gateway_fanout-3,gateway_fanout-4,gateway_fanout-5,fanout-1_fanout-db,fanout-2_fanout-db,fanout-3_fanout-db,fanout-4_fanout-db,fanout-5_fanout-db
0,2022-09-28 23:24:59,7426.470588235295,7426.470588235295,4161.290322580644,6439.393939393939,6370.967741935484,0.5606,0.6028,0.5812666666666666,0.5606,0.5812666666666666
1,2022-09-28 23:25:13,7285.714285714284,6875.0,4142.857142857142,6911.764705882353,6935.483870967742,0.5657666666666666,0.5399333333333334,0.5761,0.5945,0.5347666666666666
2,2022-09-28 23:25:27,6973.684210526315,7222.2222222222235,4225.806451612903,6714.285714285715,6571.428571428572,0.5606,0.5712222222222222,0.5571555555555555,0.5659777777777778,0.5640444444444445
3,2022-09-28 23:25:41,7058.823529411766,6617.647058823529,3742.8571428571427,6666.666666666666,6764.705882352941,0.5760481339553483,0.5606,0.5683499999999999,0.5749666666666666,0.5580166666666666
4,2022-09-28 23:25:55,6911.764705882353,6973.684210526316,4096.774193548387,7027.027027027027,6842.105263157895,0.5667938256037583,0.5711066666666667,0.5647333333333333,0.57416,0.5688666666666666
5,2022-09-28 23:26:09,7109.375,6416.666666666666,3611.1111111111113,7013.88888888889,6439.393939393939,0.5623170768920208,0.5606,0.5623222222222223,0.5684555555555555,0.5606
6,2022-09-28 23:26:23,7333.333333333334,7105.263157894738,4030.3030303030305,7317.073170731706,6571.428571428572,0.5591193992407798,0.5666285714285715,0.5620761904761905,0.5629047619047619,0.5620761904761904
7,2022-09-28 23:26:37,7000.0,6857.142857142858,4000.0,6818.181818181818,6714.285714285715,0.5567211410023489,0.5618916666666667,0.5631833333333334,0.569075,0.5631833333333333
8,2022-09-28 23:26:51,7250.0,6517.857142857142,4241.379310344827,6750.0,6854.8387096774195,0.5583002734835695,0.5629925925925926,0.5617481481481481,0.5692814814814815,0.5628962962962962
9,2022-09-28 23:27:05,7222.2222222222235,7428.571428571428,4200.0,7236.8421052631575,7058.823529411766,0.5564635794685457,0.5595666666666667,0.5616333333333333,0.5632466666666667,0.5626666666666666
10,2022-09-28 23:27:19,7297.2972972972975,75000.0,4629.62962962963,7039.473684210526,7115.384615384615,0.5587184055774659,0.5644363636363636,0.5634181818181818,0.5648848484848484,0.5606
11,2022-09-28 23:27:33,7115.384615384615,75000.0,4466.666666666667,7142.857142857143,6891.891891891892,0.5605974273348994,0.5684944444444444,0.5614611111111111,0.5645277777777777,0.5623222222222222
12,2022-09-28 23:27:47,7115.384615384615,75000.0,4466.666666666667,7142.857142857143,6891.891891891892,0.5605974273348994,0.5640444444444445,0.5640444444444445,0.5705555555555556,0.5614611111111111
