,timestamp,gateway_chain-1,chain-9_chain-10,chain-1_chain-2,chain-2_chain-3,chain-3_chain-4,chain-4_chain-5,chain-5_chain-6,chain-6_chain-7,chain-7_chain-8,chain-8_chain-9,chain-1_chain-1-db,chain-10_chain-10-db,chain-2_chain-2-db,chain-3_chain-3-db,chain-4_chain-4-db,chain-5_chain-5-db,chain-6_chain-6-db,chain-7_chain-7-db,chain-8_chain-8-db,chain-9_chain-9-db
0,2022-09-28 18:37:54,70930.23255813954,3266.6666666666665,72222.22222222223,45833.333333333336,41544.117647058825,37009.80392156862,37500.0,20135.135135135137,17978.72340425532,10576.923076923076,0.5481333333333334,0.5614666666666667,0.5266000000000001,0.5882000000000001,0.5789333333333333,0.5676666666666667,0.5471333333333334,0.5882000000000001,0.5676666666666667,0.5368666666666667
1,2022-09-28 18:38:08,73571.42857142857,3181.818181818182,60000.0,61206.89655172414,39802.63157894737,38750.0,29017.85714285714,21637.931034482757,17670.454545454548,9880.952380952382,0.5471333333333334,0.5502666666666667,0.5522666666666667,0.5830666666666666,0.5522666666666667,0.5676666666666667,0.5625333333333333,0.5574000000000001,0.5522666666666667,0.5625333333333333
2,2022-09-28 18:38:22,73809.52380952382,3142.8571428571427,72222.22222222223,59482.75862068966,43548.38709677419,37820.51282051283,36538.46153846154,25000.0,18231.707317073175,13636.363636363636,0.5468000000000001,0.5539999999999999,0.5471333333333334,0.5503938727938728,0.5577333333333333,0.5539777777777778,0.5537037993595005,0.5539777777777778,0.5437111111111111,0.5539777777777778
3,2022-09-28 18:38:36,72727.27272727272,3177.7777777777774,63235.294117647056,59821.42857142858,42045.454545454544,37820.51282051283,34027.77777777778,25000.0,17115.384615384613,13636.363636363636,0.5471333333333334,0.5606,0.5548333333333333,0.562561837695171,0.5574,0.5599666666666667,0.5676948889801315,0.5625333333333333,0.5625333333333333,0.5676666666666668
4,2022-09-28 18:38:50,72727.27272727272,3170.2127659574467,62931.034482758616,59821.42857142858,41428.57142857143,37500.0,30357.14285714286,22321.428571428572,17840.90909090909,12222.222222222223,0.5510400000000001,0.5587066666666667,0.5594533333333334,0.5574228034894702,0.56376,0.5553466666666667,0.5553692445174386,0.5614695190492058,0.5615066666666667,0.5553466666666667
5,2022-09-28 18:39:04,69375.0,3043.478260869565,67105.26315789473,49537.03703703704,41216.21621621622,38437.5,33928.57142857143,23660.714285714286,17840.90909090909,9416.666666666666,0.5556888888888889,0.5640444444444445,0.5521,0.5659745584634474,0.5625333333333333,0.5625333333333333,0.5642632593200877,0.5625023769854494,0.5608222222222222,0.5642444444444444
6,2022-09-28 18:39:18,72560.9756097561,3080.0,62096.77419354839,55769.23076923077,41287.87878787879,37202.38095238095,29166.666666666668,22750.0,17500.0,9891.304347826086,0.5557904761904762,0.565152380952381,0.5632666666666667,0.5662162882067644,0.5648761904761905,0.5647333333333334,0.5618161270362656,0.5647343291323857,0.5632666666666667,0.5618000000000001
7,2022-09-28 18:39:32,68421.05263157896,3190.476190476191,63281.25,45833.333333333336,41118.42105263157,36148.648648648654,32196.969696969696,19276.315789473683,16750.0,8709.677419354839,0.56125,0.5659833333333333,0.5598416666666667,0.5676809188475855,0.56125,0.5651,0.5625474444900658,0.5599675379908375,0.56125,0.5625333333333333
8,2022-09-28 18:39:46,73026.31578947368,3476.190476190476,66911.76470588235,50000.0,42708.333333333336,37500.0,34469.69696969697,22321.428571428572,18023.25581395349,10357.142857142857,0.5584296296296296,0.5641407407407407,0.5631037037037037,0.5608348908274834,0.566637037037037,0.5631037037037037,0.5631162469541325,0.565354410467915,0.5596814814814814,0.5630784841618908
9,2022-09-28 18:40:00,73295.45454545454,3173.9130434782605,67142.85714285714,58620.68965517241,42708.333333333336,38392.85714285714,34294.8717948718,22822.580645161288,17833.333333333336,9482.758620689654,0.5625333333333333,0.5669733333333333,0.5573,0.5656247350780684,0.5709466666666667,0.5645866666666667,0.5656246222587192,0.5666200095598086,0.5625333333333333,0.5635146048247368
10,2022-09-28 18:40:14,97727.27272727272,3173.9130434782605,157142.85714285713,108333.33333333333,46551.72413793103,129545.45454545453,154375.0,129545.45454545453,22187.5,12946.42857142857,0.5629090909090909,0.5672545454545455,0.5658,0.5704770318891531,0.5686909090909091,0.5695333333333333,0.5704769293261085,0.5676554997259035,0.5658000000000001,0.564846422492761
11,2022-09-28 18:40:28,175000.0,3279.0697674418607,175000.0,175000.0,175000.0,175000.0,175000.0,175000.0,75000.0,11562.5,0.5633888888888889,0.5710777777777778,0.5658722222222222,0.5651095014539459,0.5712555555555555,0.5736555555555556,0.5616871852155995,0.5693838857524127,0.5633888888888889,0.5702147761739197
12,2022-09-28 18:40:42,175000.0,3210.5263157894733,175000.0,175000.0,175000.0,175000.0,175000.0,175000.0,76111.11111111111,9500.0,0.5589444444444445,0.5640444444444445,0.5651,0.5608317236761681,0.5651,0.5693777777777778,0.5633982963267106,0.5616838857524128,0.5608222222222222,0.5633703317294753
