,timestamp,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,catalogue_catalogue-db,fanout-1_fanout-1-db,fanout-2_fanout-2-db,fanout-3_fanout-3-db,fanout-4_fanout-4-db,fanout-5_fanout-5-db,orders_orders-db,user_user-db
0,2022-09-28 09:42:06,26878.612716762997,16071.428571428569,15954.198473282442,71103.8961038961,1729.4117647058824,3357.142857142857,27184.959349593493,18670.731707317074,50.889466666666664,57.78093333333334,0.04306666666666667,0.06459999999999999,0.06452686954784578,0.04306666666666667,0.06459999999999999,0.5465333333333333,71.92765219710608
1,2022-09-28 09:42:20,34193.548387096766,20344.8275862069,16721.69811320755,68750.0,2088.607594936709,3515.463917525773,22962.96296296296,19386.79245283019,54.63016666666667,54.0992,0.0646,0.06459999999999999,0.06460008297521769,0.0646,0.06459999999999999,0.5439,72.5848927652197
2,2022-09-28 09:42:34,29516.129032258068,16026.785714285716,16488.095238095237,69097.22222222223,2056.1797752808993,3408.1632653061224,23500.0,17425.742574257427,53.41795613021713,56.86206666666667,0.05742222222222223,0.06459999999999999,0.06460005531681179,0.05742222222222223,0.06459999999999999,0.5261111111111111,71.61669827417793
3,2022-09-28 09:42:48,32793.20987654321,20882.352941176472,16000.0,76315.7894736842,1722.222222222222,3304.3478260869565,22988.636363636368,18875.739644970414,53.614414016841295,58.243500000000004,0.0646,0.06459999999999999,0.06459681213347968,0.05383333333333334,0.06459999999999999,0.5148839599164556,70.4445213053134
4,2022-09-28 09:43:02,37428.160919540234,21323.529411764706,16527.77777777778,76315.7894736842,2290.322580645162,3404.040404040404,25163.043478260868,19775.280898876405,54.081691213473036,58.88041333333333,0.06890666666666667,0.06459999999999999,0.06460003422368713,0.06029333333333333,0.06459999999999999,0.5140274506375251,70.5100037109174
5,2022-09-28 09:43:16,28720.238095238095,16666.666666666668,16703.53982300885,73986.48648648648,1818.1818181818178,3629.213483146067,25163.043478260868,19775.280898876405,58.085287122338634,57.50927777777778,0.0646,0.06459999999999999,0.06460002851973927,0.05742222222222223,0.06459999999999999,0.5065464692396153,71.03388087020893
6,2022-09-28 09:43:30,30357.142857142855,16022.72727272727,15725.190839694658,61071.42857142858,1818.1818181818178,3407.7669902912626,23097.82608695652,18512.5,60.944998485814075,59.13667619047619,0.06767619047619047,0.06459999999999999,0.0646000244454908,0.06152380952380953,0.06459999999999999,0.50312061711495,71.11678360303623
7,2022-09-28 09:43:44,25664.893617021273,14673.913043478258,15312.500000000002,62162.16216216215,2011.2359550561791,3294.5736434108526,23658.75912408759,17743.05555555556,60.58877367508731,59.76518333333333,0.0646,0.06459999999999999,0.06460002138980445,0.05921666666666667,0.06459999999999999,0.5149038079625119,71.29737731932337
8,2022-09-28 09:43:58,30621.69312169312,16599.999999999996,16180.0,71666.66666666666,1931.8181818181815,3285.714285714286,22470.930232558138,16939.252336448597,59.869739563040575,59.906444444444446,0.06699259259259259,0.06459999999999999,0.06460001901315951,0.06220740740740741,0.06459999999999999,0.526418199670381,72.0785205801393
9,2022-09-28 09:44:12,31311.88118811882,19698.275862068964,15541.044776119403,64935.06493506493,1592.5925925925926,3285.714285714286,24169.9604743083,17399.103139013456,59.300583764350996,60.26380666666667,0.0646,0.06459999999999999,0.06460001711184356,0.06029333333333333,0.06459999999999999,0.5356297130366763,72.56960852212536
10,2022-09-28 09:44:26,25256.849315068488,15000.0,85000.0,65740.74074074073,1870.5882352941176,3280.3738317757006,23895.3488372093,20353.658536585364,59.28760820069204,60.220533333333336,0.06655757575757576,0.06459999999999999,0.06460001555622141,0.06264242424242425,0.06459999999999999,0.5361421633666753,72.07213502011396
11,2022-09-28 09:44:40,23054.054054054053,16032.608695652172,91359.4470046083,61267.605633802814,1987.6543209876543,3542.8571428571427,21031.12840466926,16450.000000000004,58.91015196174549,59.880966666666666,0.0646,0.06459999999999999,0.06460001425986962,0.06101111111111112,0.06459999999999999,0.5300080941972302,71.21489599066003
12,2022-09-28 09:44:54,23054.054054054053,16032.608695652172,91359.4470046083,56159.42028985508,2047.6190476190475,3340.909090909091,17949.526813880126,13586.95652173913,59.42492418396771,60.274455555555555,0.0681888888888889,0.06459999999999999,0.06460610846421581,0.0646,0.06459999999999999,0.5185692053083413,71.33707497423451
