,timestamp,gateway_chain-1,chain-9_chain-10,chain-1_chain-2,chain-2_chain-3,chain-3_chain-4,chain-4_chain-5,chain-5_chain-6,chain-6_chain-7,chain-7_chain-8,chain-8_chain-9,chain-1_chain-db,chain-10_chain-db,chain-2_chain-db,chain-3_chain-db,chain-4_chain-db,chain-5_chain-db,chain-6_chain-db,chain-7_chain-db,chain-8_chain-db,chain-9_chain-db
0,2022-09-28 19:30:41,73958.33333333333,5750.0,71428.57142857143,63281.25,42708.333333333336,37500.0,35372.34042553192,25000.0,18597.560975609755,12000.0,0.6330599453223977,0.5742,0.6329333333333332,0.6019333333333333,0.6226,0.6536000000000001,0.6432666666666667,0.5916,0.6226,0.5812666666666666
1,2022-09-28 19:30:55,75000.0,6785.714285714285,73529.41176470589,66406.25,44396.551724137935,38719.51219512195,38175.67567567568,30357.14285714286,18780.48780487805,16538.461538461535,0.5916633059945322,0.5794,0.6071,0.5657666666666668,0.5916,0.5916000000000001,0.6174333333333333,0.5606,0.6019333333333333,0.5864333333333334
2,2022-09-28 19:31:09,74285.71428571429,6428.571428571428,68243.24324324324,58035.71428571428,44583.33333333333,38815.78947368421,35197.36842105263,26136.363636363636,17500.0,14553.57142857143,0.5709755373296882,0.5672666666666667,0.5812666666666666,0.5606,0.5812666666666667,0.5709333333333334,0.5847111111111111,0.5537111111111112,0.5743777777777778,0.5709333333333333
3,2022-09-28 19:31:23,68750.0,6370.967741935484,68571.42857142857,60833.333333333336,44583.33333333333,37179.48717948718,34722.22222222222,28703.703703703704,18720.930232558138,14583.333333333332,0.5683816529972661,0.5638000000000001,0.5735166666666667,0.5580166666666667,0.5709333333333333,0.5838500000000001,0.5812666666666666,0.5761000000000001,0.5709333333333333,0.5657666666666666
4,2022-09-28 19:31:37,75625.0,6120.689655172414,68750.0,53846.15384615385,45703.125,38888.88888888888,35763.88888888888,27000.0,18720.930232558138,13629.032258064515,0.5771586557311462,0.56796,0.5771333333333333,0.5626666666666666,0.5771333333333333,0.5771333333333334,0.5874666666666666,0.5895333333333334,0.5750666666666666,0.5750666666666666
5,2022-09-28 19:31:51,73295.45454545453,6171.875,69767.44186046511,60714.28571428572,41216.21621621622,38690.47619047619,36647.72727272727,26442.30769230769,17989.130434782608,14375.0,0.5761211019981775,0.5690000000000001,0.5795444444444444,0.5657666666666666,0.5795444444444444,0.5812666666666667,0.5829888888888889,0.5847111111111111,0.5778222222222222,0.5743777777777778
6,2022-09-28 19:32:05,70270.27027027028,5775.862068965517,69767.44186046511,60714.28571428572,43382.35294117647,38157.89473684211,33928.57142857143,21854.838709677417,17812.5,13750.0,0.575379992188914,0.5786571428571429,0.5812666666666667,0.5753619047619047,0.5783142857142857,0.5768380952380953,0.5842190476190476,0.5871714285714286,0.5753619047619047,0.5768380952380951
7,2022-09-28 19:32:19,73333.33333333334,6000.0,64393.93939393939,58653.846153846156,42187.5,38333.333333333336,35365.85365853659,29464.285714285714,17865.853658536587,15270.27027027027,0.576115826498633,0.5729000000000001,0.579975,0.5696416666666666,0.5735166666666667,0.5735166666666667,0.5786833333333333,0.5786833333333333,0.5748083333333334,0.572225
8,2022-09-28 19:32:33,70312.5,6250.0,64516.12903225806,57758.620689655174,41891.891891891886,38306.45161290323,36250.0,24400.0,18372.093023255813,14374.999999999998,0.5720955494802664,0.5684222222222223,0.5801185185185185,0.5674888888888889,0.5709333333333333,0.568637037037037,0.5743777777777778,0.5778222222222222,0.5697851851851852,0.5720814814814815
9,2022-09-28 19:32:47,72619.04761904762,6500.0,68243.24324324324,65833.33333333334,44711.53846153846,38486.84210526316,36328.125,30803.57142857143,18918.91891891892,14218.75,0.5709459945322397,0.5690000000000001,0.5750666666666666,0.5626666666666666,0.5657666666666666,0.5678333333333334,0.5709333333333333,0.5719666666666667,0.5657666666666666,0.5647333333333333
10,2022-09-28 19:33:01,72619.04761904762,37121.21212121212,81521.73913043478,88157.8947368421,82142.85714285714,189583.3333333333,175000.0,167307.6923076923,50000.0,14218.75,0.5671872677565816,0.5694727272727274,0.5699939393939394,0.5615393939393939,0.5624787878787879,0.5615393939393939,0.5652969696969697,0.5681151515151515,0.5624787878787879,0.5615393939393939
11,2022-09-28 19:33:15,391447.3684210526,37500.0,375000.0,375000.0,357142.85714285716,175000.0,175000.0,175000.0,175000.0,77564.10256410256,0.5640549954435331,0.5655333333333333,0.5666277777777778,0.5545722222222222,0.5554333333333333,0.5562944444444445,0.5580166666666666,0.5606,0.5597388888888889,0.5554333333333333
12,2022-09-28 19:33:29,375000.0,37500.0,375000.0,375000.0,365384.6153846154,181081.08108108107,175000.0,175000.0,175000.0,75000.0,0.5519888888888889,0.5594666666666667,0.5545722222222222,0.5442388888888888,0.5442388888888888,0.542505819188957,0.5442388888888888,0.5519834644269653,0.5468222222222222,0.5476833333333333
