,timestamp,ctn_cpu,ctn_network,ctn_memory,node_cpu,node_network,node_memory
0,2022-09-29 03:27:24,0.007219816746614847,4.669963314843738e-05,3495.36608172931,0.1752222222222274,0.13888888888888887,0.2486380589505225
1,2022-09-29 03:27:38,0.007175590957372149,4.948554102433564e-05,1.8059602781730364,0.1752222222222274,0.13888888888888887,0.2486380589505225
2,2022-09-29 03:27:52,0.00758061189132959,2.9944443883503955e-05,0.24582883207298045,0.15811111111109916,0.10482222222222222,0.2484657607676547
3,2022-09-29 03:28:06,0.007648106198483313,4.6813872656226856e-05,0.2700956149027366,0.16055555555555892,0.10726666666666666,0.24882066557168148
4,2022-09-29 03:28:20,0.006560816563939858,4.511845079021658e-05,0.2271563419087137,0.16033333333333705,0.10488888888888889,0.2484598702314883
5,2022-09-29 03:28:34,0.007872259545406001,4.277968102362951e-05,0.2622558958488955,0.1616666666666941,0.1062,0.2485335019335685
6,2022-09-29 03:28:48,0.007646380392084221,4.406479772747326e-05,0.22769048324933291,0.16211111111112553,0.10473333333333333,0.248237011613192
7,2022-09-29 03:29:02,0.007741630847911794,4.691057691009165e-05,0.07729906206948613,0.16211111111110277,0.10955555555555556,0.2482792271223847
8,2022-09-29 03:29:16,0.00766626330014619,5.164848501959071e-05,0.10390383905161243,0.16255555555553164,0.10668888888888889,0.2483582584826175
9,2022-09-29 03:29:30,0.007456286984238441,5.077899830625357e-05,0.07901996720362689,0.16433333333333316,0.10793333333333334,0.24893258575884336
10,2022-09-29 03:29:44,0.007331847736493056,5.1300043344273984e-05,0.21738662677491846,0.19222222222223204,0.14693333333333333,0.24804606006579732
11,2022-09-29 03:29:58,0.007401790034465351,4.587241554461152e-05,2.238063214525891,0.19700000000001575,0.14777777777777776,0.2486532761689524
12,2022-09-29 03:30:12,0.007667004457519822,4.674504396766679e-05,3851.8905233128285,0.19511111111110585,0.14880000000000002,0.248304261901092
