,timestamp,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,catalogue_catalogue-db,orders_orders-db,queue-master_rabbitmq,shipping_rabbitmq,front-end_session-db,user_user-db
0,2022-09-26 10:14:20,36236.70212765957,19683.54430379747,19270.186335403727,71505.37634408602,3542.3728813559323,3744.186046511628,28263.052208835343,20493.562231759654,49.02386666666667,62.6578,0.44653333333333334,1.7378666666666667,0.0,6.346666666666667,62.705533333333335
1,2022-09-26 10:14:34,36236.70212765957,21022.727272727272,19270.186335403727,71505.37634408602,3627.1186440677966,4571.428571428572,28263.052208835343,21726.694915254237,54.01996666666667,58.73373645326761,0.47784908351663,1.9861333333333333,0.0,6.346666666666667,69.15186666666666
2,2022-09-26 10:14:48,34119.897959183676,21132.812499999996,19533.89830508475,76736.11111111111,3368.932038834951,4737.704918032787,26327.433628318584,22046.63212435233,53.04004444444445,58.96515114186084,0.4847770756595275,1.974311111111111,0.00017777777777777779,6.162533333333333,69.98259999999999
3,2022-09-26 10:15:02,32891.41414141415,21769.230769230766,20875.0,67168.67469879519,3341.880341880342,3821.917808219178,26188.01652892562,18712.76595744681,53.5877,59.722113356395624,0.4808994734113123,1.9728333333333334,0.00013333333333333334,6.086616666666666,70.12631666666667
4,2022-09-26 10:15:16,33235.98130841121,20269.23076923077,20213.815789473683,62202.38095238095,3298.245614035088,4500.0,25286.25954198473,20774.111675126904,54.680679999999995,60.0797306851165,0.4788262453957165,1.95776,0.00010666666666666667,6.0859733333333335,69.76028
5,2022-09-26 10:15:30,33103.015075376876,21156.25,21828.571428571428,72222.22222222222,4204.301075268817,5888.8888888888905,29989.71193415638,23144.736842105267,53.623066666666666,60.6626533487082,0.4838996489408749,2.006822222222222,8.888888888888889e-05,6.097355555555556,70.19568757581817
6,2022-09-26 10:15:44,35408.36653386454,22500.0,19541.13924050633,73235.29411764706,3579.9999999999995,3975.609756097561,27954.545454545452,20492.78846153846,53.90326666666666,61.07902667984512,0.49399017528265465,2.0418666666666665,7.61904761904762e-05,6.135199999999999,71.02820906512036
7,2022-09-26 10:15:58,35929.64824120603,18586.956521739132,21381.118881118884,69780.21978021978,3495.238095238095,4028.5714285714284,27168.9497716895,19907.89473684211,54.155825,60.73220667819781,0.49989973670565613,2.072583333333333,0.00013333333333333334,6.117066666666666,70.44949132918124
8,2022-09-26 10:16:12,35972.222222222226,22730.26315789474,18493.975903614457,75352.11267605635,3578.947368421053,4506.493506493505,29394.977168949772,23052.486187845305,54.9906,60.229968899138804,0.4979701363309536,2.053125925925926,0.00011851851851851852,6.078888888888889,70.47609929123472
9,2022-09-26 10:16:26,32621.951219512197,19772.72727272727,19897.959183673473,69101.12359550562,3681.3186813186812,4250.0,24240.890688259107,19705.882352941175,54.47920666666666,59.78542975711065,0.4970997893645249,2.05884,0.00010666666666666667,6.035333333333333,70.24474936211125
10,2022-09-26 10:16:40,45161.290322580644,20524.193548387095,37265.25821596244,78535.35353535353,3419.047619047619,4573.770491803279,44787.449392712544,20684.35754189944,54.53547272727273,59.62408875821621,0.5019573842707802,2.079636363636364,9.696969696969698e-05,6.035187878787879,70.03529335949507
11,2022-09-26 10:16:54,66845.87813620071,21500.0,43698.77049180328,88218.3908045977,3440.677966101695,4199.999999999999,57732.73273273274,18598.326359832638,54.757355555555556,59.448486917253746,0.4995664911371041,2.067411111111111,0.00013333333333333334,5.984927777777777,69.78878557953716
12,2022-09-26 10:17:08,66181.50684931508,20932.20338983051,43176.85589519651,88750.0,3651.6853932584268,4064.516129032258,62900.874635568514,21947.674418604653,54.82042222222222,58.54225913947598,0.4922331578037708,2.0393333333333334,0.00013333333333333334,5.90056111111111,70.00254669064826
