NODE SUMMARY
service,in_edges,out_edges,num_in,num_out,num_out-in,num_invo-in,num_invo-out,num_invo-in-avg,num_invo-out-avg,num_invo-in-var,num_invo-out-var,num_anomalous_in,num_anomalous_out
order,"[('admin-order', 'order', {'num_invo': 32}), ('cancel', 'order', {'num_invo': 10}), ('gateway', 'order', {'num_invo': 46}), ('inside-payment', 'order', {'num_invo': 7, 'anomalous': True, 'selected_features': ['latency']}), ('preserve', 'order', {'num_invo': 6, 'anomalous': True, 'selected_features': ['latency']}), ('seat', 'order', {'num_invo': 37}), ('security', 'order', {'num_invo': 10}), ('travel', 'order', {'num_invo': 4})]","[('order', 'station', {'num_invo': 12})]",8,1,-7,152,12,19.0,n/a,240.25,n/a,2,0
station,"[('basic', 'station', {'num_invo': 170}), ('food', 'station', {'num_invo': 30}), ('order', 'station', {'num_invo': 12}), ('order-other', 'station', {'num_invo': 16}), ('preserve', 'station', {'num_invo': 8}), ('travel-plan', 'station', {'num_invo': 3})]",[],6,0,-6,239,0,39.833333333333336,n/a,3458.805555555556,n/a,0,0
order-other,"[('admin-order', 'order-other', {'num_invo': 21}), ('gateway', 'order-other', {'num_invo': 50}), ('seat', 'order-other', {'num_invo': 3}), ('security', 'order-other', {'num_invo': 12}), ('travel2', 'order-other', {'num_invo': 1})]","[('order-other', 'station', {'num_invo': 16})]",5,1,-4,87,16,17.4,n/a,316.24,n/a,0,0
travel,"[('food', 'travel', {'num_invo': 11}), ('gateway', 'travel', {'num_invo': 16, 'anomalous': True, 'selected_features': ['latency']}), ('preserve', 'travel', {'num_invo': 3, 'anomalous': True, 'selected_features': ['latency']}), ('route-plan', 'travel', {'num_invo': 6, 'anomalous': True, 'selected_features': ['latency']}), ('seat', 'travel', {'num_invo': 71})]","[('travel', 'order', {'num_invo': 4}), ('travel', 'route', {'num_invo': 63}), ('travel', 'seat', {'num_invo': 28, 'anomalous': True, 'selected_features': ['latency']}), ('travel', 'ticketinfo', {'num_invo': 53}), ('travel', 'train', {'num_invo': 54})]",5,5,0,107,202,21.4,40.4,634.6400000000001,466.64,3,1
seat,"[('preserve', 'seat', {'num_invo': 4}), ('travel', 'seat', {'num_invo': 28, 'anomalous': True, 'selected_features': ['latency']}), ('travel-plan', 'seat', {'num_invo': 7, 'anomalous': True, 'selected_features': ['latency']}), ('travel2', 'seat', {'num_invo': 1, 'anomalous': True, 'selected_features': ['latency']})]","[('seat', 'config', {'num_invo': 39, 'anomalous': True, 'selected_features': ['latency']}), ('seat', 'order', {'num_invo': 37}), ('seat', 'order-other', {'num_invo': 3}), ('seat', 'travel', {'num_invo': 71}), ('seat', 'travel2', {'num_invo': 4})]",4,5,1,40,154,10.0,30.8,112.5,642.5600000000001,3,1
ticketinfo,"[('preserve', 'ticketinfo', {'num_invo': 4}), ('travel', 'ticketinfo', {'num_invo': 53}), ('travel-plan', 'ticketinfo', {'num_invo': 18}), ('travel2', 'ticketinfo', {'num_invo': 8})]","[('ticketinfo', 'basic', {'num_invo': 104})]",4,1,-3,83,104,20.75,n/a,372.6875,n/a,0,0
route,"[('basic', 'route', {'num_invo': 12}), ('travel', 'route', {'num_invo': 63}), ('travel2', 'route', {'num_invo': 8})]",[],3,0,-3,83,0,27.666666666666668,n/a,626.8888888888888,n/a,0,0
train,"[('basic', 'train', {'num_invo': 16}), ('travel', 'train', {'num_invo': 54}), ('travel2', 'train', {'num_invo': 2})]",[],3,0,-3,72,0,24.0,n/a,482.6666666666667,n/a,0,0
verification-code,"[('auth', 'verification-code', {'num_invo': 16}), ('gateway', 'verification-code', {'num_invo': 205})]",[],2,0,-2,221,0,110.5,n/a,8930.25,n/a,0,0
inside-payment,"[('cancel', 'inside-payment', {'num_invo': 1}), ('gateway', 'inside-payment', {'num_invo': 4})]","[('inside-payment', 'order', {'num_invo': 7, 'anomalous': True, 'selected_features': ['latency']}), ('inside-payment', 'payment', {'num_invo': 3})]",2,2,0,5,10,2.5,5.0,2.25,4.0,0,1
notification,"[('cancel', 'notification', {'num_invo': 3}), ('preserve', 'notification', {'num_invo': 9})]",[],2,0,-2,12,0,6.0,n/a,9.0,n/a,0,0
user,"[('cancel', 'user', {'num_invo': 4}), ('preserve', 'user', {'num_invo': 6})]",[],2,0,-2,10,0,5.0,n/a,1.0,n/a,0,0
food,"[('gateway', 'food', {'num_invo': 32}), ('preserve', 'food', {'num_invo': 6})]","[('food', 'food-map', {'num_invo': 33}), ('food', 'station', {'num_invo': 30}), ('food', 'travel', {'num_invo': 11})]",2,3,1,38,74,19.0,24.666666666666668,169.0,94.88888888888887,0,0
assurance,"[('gateway', 'assurance', {'num_invo': 47}), ('preserve', 'assurance', {'num_invo': 4})]",[],2,0,-2,51,0,25.5,n/a,462.25,n/a,0,0
contacts,"[('gateway', 'contacts', {'num_invo': 39}), ('preserve', 'contacts', {'num_invo': 8})]",[],2,0,-2,47,0,23.5,n/a,240.25,n/a,0,0
travel2,"[('route-plan', 'travel2', {'num_invo': 1}), ('seat', 'travel2', {'num_invo': 4})]","[('travel2', 'order-other', {'num_invo': 1}), ('travel2', 'route', {'num_invo': 8}), ('travel2', 'seat', {'num_invo': 1, 'anomalous': True, 'selected_features': ['latency']}), ('travel2', 'ticketinfo', {'num_invo': 8}), ('travel2', 'train', {'num_invo': 2})]",2,5,3,5,20,2.5,4.0,2.25,10.8,0,1
admin-order,"[('gateway', 'admin-order', {'num_invo': 60})]","[('admin-order', 'order', {'num_invo': 32}), ('admin-order', 'order-other', {'num_invo': 21})]",1,2,1,60,53,n/a,26.5,n/a,30.25,0,0
auth,"[('gateway', 'auth', {'num_invo': 43})]","[('auth', 'verification-code', {'num_invo': 16})]",1,1,0,43,16,n/a,n/a,n/a,n/a,0,0
basic,"[('ticketinfo', 'basic', {'num_invo': 104})]","[('basic', 'price', {'num_invo': 15}), ('basic', 'route', {'num_invo': 12}), ('basic', 'station', {'num_invo': 170}), ('basic', 'train', {'num_invo': 16})]",1,4,3,104,213,n/a,53.25,n/a,4545.6875,0,0
price,"[('basic', 'price', {'num_invo': 15})]",[],1,0,-1,15,0,n/a,n/a,n/a,n/a,0,0
cancel,"[('gateway', 'cancel', {'num_invo': 14})]","[('cancel', 'inside-payment', {'num_invo': 1}), ('cancel', 'notification', {'num_invo': 3}), ('cancel', 'order', {'num_invo': 10}), ('cancel', 'user', {'num_invo': 4})]",1,4,3,14,18,n/a,4.5,n/a,11.25,0,0
food-map,"[('food', 'food-map', {'num_invo': 33})]",[],1,0,-1,33,0,n/a,n/a,n/a,n/a,0,0
consign,"[('gateway', 'consign', {'num_invo': 9})]",[],1,0,-1,9,0,n/a,n/a,n/a,n/a,0,0
preserve,"[('gateway', 'preserve', {'num_invo': 16, 'anomalous': True, 'selected_features': ['latency']})]","[('preserve', 'assurance', {'num_invo': 4}), ('preserve', 'contacts', {'num_invo': 8}), ('preserve', 'food', {'num_invo': 6}), ('preserve', 'notification', {'num_invo': 9}), ('preserve', 'order', {'num_invo': 6, 'anomalous': True, 'selected_features': ['latency']}), ('preserve', 'seat', {'num_invo': 4}), ('preserve', 'security', {'num_invo': 5}), ('preserve', 'station', {'num_invo': 8}), ('preserve', 'ticketinfo', {'num_invo': 4}), ('preserve', 'travel', {'num_invo': 3, 'anomalous': True, 'selected_features': ['latency']}), ('preserve', 'user', {'num_invo': 6})]",1,11,10,16,63,n/a,5.7272727272727275,n/a,3.4710743801652892,1,2
travel-plan,"[('gateway', 'travel-plan', {'num_invo': 5, 'anomalous': True, 'selected_features': ['latency', 'http_status']})]","[('travel-plan', 'seat', {'num_invo': 7, 'anomalous': True, 'selected_features': ['latency']}), ('travel-plan', 'station', {'num_invo': 3}), ('travel-plan', 'ticketinfo', {'num_invo': 18})]",1,3,2,5,28,n/a,9.333333333333334,n/a,40.22222222222222,1,1
ts-ui-dashboard,"[('gateway', 'ts-ui-dashboard', {'num_invo': 75})]",[],1,0,-1,75,0,n/a,n/a,n/a,n/a,0,0
payment,"[('inside-payment', 'payment', {'num_invo': 3})]",[],1,0,-1,3,0,n/a,n/a,n/a,n/a,0,0
security,"[('preserve', 'security', {'num_invo': 5})]","[('security', 'order', {'num_invo': 10}), ('security', 'order-other', {'num_invo': 12})]",1,2,1,5,22,n/a,11.0,n/a,1.0,0,0
config,"[('seat', 'config', {'num_invo': 39, 'anomalous': True, 'selected_features': ['latency']})]",[],1,0,-1,39,0,n/a,n/a,n/a,n/a,1,0
gateway,[],"[('gateway', 'admin-order', {'num_invo': 60}), ('gateway', 'assurance', {'num_invo': 47}), ('gateway', 'auth', {'num_invo': 43}), ('gateway', 'cancel', {'num_invo': 14}), ('gateway', 'consign', {'num_invo': 9}), ('gateway', 'contacts', {'num_invo': 39}), ('gateway', 'food', {'num_invo': 32}), ('gateway', 'inside-payment', {'num_invo': 4}), ('gateway', 'order', {'num_invo': 46}), ('gateway', 'order-other', {'num_invo': 50}), ('gateway', 'preserve', {'num_invo': 16, 'anomalous': True, 'selected_features': ['latency']}), ('gateway', 'travel', {'num_invo': 16, 'anomalous': True, 'selected_features': ['latency']}), ('gateway', 'travel-plan', {'num_invo': 5, 'anomalous': True, 'selected_features': ['latency', 'http_status']}), ('gateway', 'ts-ui-dashboard', {'num_invo': 75}), ('gateway', 'verification-code', {'num_invo': 205})]",0,15,15,0,661,n/a,44.06666666666667,n/a,2278.0622222222223,0,3
route-plan,[],"[('route-plan', 'travel', {'num_invo': 6, 'anomalous': True, 'selected_features': ['latency']}), ('route-plan', 'travel2', {'num_invo': 1})]",0,2,2,0,7,n/a,3.5,n/a,6.25,0,1

EDGE SUMMARY
source,target,num_invo,anomalous,selected_features
admin-order,order,32,0,
admin-order,order-other,21,0,
order,station,12,0,
order-other,station,16,0,
auth,verification-code,16,0,
basic,price,15,0,
basic,route,12,0,
basic,station,170,0,
basic,train,16,0,
cancel,inside-payment,1,0,
cancel,notification,3,0,
cancel,order,10,0,
cancel,user,4,0,
inside-payment,order,7,1,['latency']
inside-payment,payment,3,0,
food,food-map,33,0,
food,station,30,0,
food,travel,11,0,
travel,order,4,0,
travel,route,63,0,
travel,seat,28,1,['latency']
travel,ticketinfo,53,0,
travel,train,54,0,
gateway,admin-order,60,0,
gateway,assurance,47,0,
gateway,auth,43,0,
gateway,cancel,14,0,
gateway,consign,9,0,
gateway,contacts,39,0,
gateway,food,32,0,
gateway,inside-payment,4,0,
gateway,order,46,0,
gateway,order-other,50,0,
gateway,preserve,16,1,['latency']
gateway,travel,16,1,['latency']
gateway,travel-plan,5,1,"['latency', 'http_status']"
gateway,ts-ui-dashboard,75,0,
gateway,verification-code,205,0,
preserve,assurance,4,0,
preserve,contacts,8,0,
preserve,food,6,0,
preserve,notification,9,0,
preserve,order,6,1,['latency']
preserve,seat,4,0,
preserve,security,5,0,
preserve,station,8,0,
preserve,ticketinfo,4,0,
preserve,travel,3,1,['latency']
preserve,user,6,0,
travel-plan,seat,7,1,['latency']
travel-plan,station,3,0,
travel-plan,ticketinfo,18,0,
seat,config,39,1,['latency']
seat,order,37,0,
seat,order-other,3,0,
seat,travel,71,0,
seat,travel2,4,0,
security,order,10,0,
security,order-other,12,0,
ticketinfo,basic,104,0,
route-plan,travel,6,1,['latency']
route-plan,travel2,1,0,
travel2,order-other,1,0,
travel2,route,8,0,
travel2,seat,1,1,['latency']
travel2,ticketinfo,8,0,
travel2,train,2,0,
