NODE SUMMARY
service,in_edges,out_edges,num_in,num_out,num_out-in,num_invo-in,num_invo-out,num_invo-in-avg,num_invo-out-avg,num_invo-in-var,num_invo-out-var,num_anomalous_in,num_anomalous_out
route,"[('basic', 'route', {'num_invo': 5}), ('travel', 'route', {'num_invo': 20}), ('travel2', 'route', {'num_invo': 4})]",[],3,0,-3,29,0,9.666666666666666,n/a,53.55555555555555,n/a,0,0
train,"[('basic', 'train', {'num_invo': 3}), ('travel', 'train', {'num_invo': 13}), ('travel2', 'train', {'num_invo': 3})]",[],3,0,-3,19,0,6.333333333333333,n/a,22.222222222222225,n/a,0,0
travel,"[('gateway', 'travel', {'num_invo': 4}), ('route-plan', 'travel', {'num_invo': 4}), ('seat', 'travel', {'num_invo': 21})]","[('travel', 'order', {'num_invo': 2}), ('travel', 'route', {'num_invo': 20}), ('travel', 'seat', {'num_invo': 4}), ('travel', 'ticketinfo', {'num_invo': 22}), ('travel', 'train', {'num_invo': 13})]",3,5,2,29,61,9.666666666666666,12.2,64.22222222222223,65.76,0,0
ticketinfo,"[('travel', 'ticketinfo', {'num_invo': 22}), ('travel-plan', 'ticketinfo', {'num_invo': 11}), ('travel2', 'ticketinfo', {'num_invo': 6})]","[('ticketinfo', 'basic', {'num_invo': 36})]",3,1,-2,39,36,13.0,n/a,44.666666666666664,n/a,0,0
station,"[('basic', 'station', {'num_invo': 48}), ('travel-plan', 'station', {'num_invo': 3})]",[],2,0,-2,51,0,25.5,n/a,506.25,n/a,0,0
travel2,"[('route-plan', 'travel2', {'num_invo': 2}), ('seat', 'travel2', {'num_invo': 4})]","[('travel2', 'order-other', {'num_invo': 1}), ('travel2', 'route', {'num_invo': 4}), ('travel2', 'ticketinfo', {'num_invo': 6}), ('travel2', 'train', {'num_invo': 3})]",2,4,2,6,14,3.0,3.5,1.0,3.25,0,0
seat,"[('travel', 'seat', {'num_invo': 4}), ('travel-plan', 'seat', {'num_invo': 8})]","[('seat', 'config', {'num_invo': 12}), ('seat', 'order', {'num_invo': 11}), ('seat', 'order-other', {'num_invo': 1}), ('seat', 'travel', {'num_invo': 21}), ('seat', 'travel2', {'num_invo': 4})]",2,5,3,12,49,6.0,9.8,4.0,48.56,0,0
order,"[('seat', 'order', {'num_invo': 11}), ('travel', 'order', {'num_invo': 2})]",[],2,0,-2,13,0,6.5,n/a,20.25,n/a,0,0
order-other,"[('seat', 'order-other', {'num_invo': 1}), ('travel2', 'order-other', {'num_invo': 1})]",[],2,0,-2,2,0,1.0,n/a,0.0,n/a,0,0
basic,"[('ticketinfo', 'basic', {'num_invo': 36})]","[('basic', 'price', {'num_invo': 3}), ('basic', 'route', {'num_invo': 5}), ('basic', 'station', {'num_invo': 48}), ('basic', 'train', {'num_invo': 3})]",1,4,3,36,59,n/a,14.75,n/a,369.1875,0,0
price,"[('basic', 'price', {'num_invo': 3})]",[],1,0,-1,3,0,n/a,n/a,n/a,n/a,0,0
assurance,"[('gateway', 'assurance', {'num_invo': 67, 'anomalous': True, 'selected_features': ['http_status']})]",[],1,0,-1,67,0,n/a,n/a,n/a,n/a,1,0
auth,"[('gateway', 'auth', {'num_invo': 82, 'anomalous': True, 'selected_features': ['http_status']})]",[],1,0,-1,82,0,n/a,n/a,n/a,n/a,1,0
travel-plan,"[('gateway', 'travel-plan', {'num_invo': 2})]","[('travel-plan', 'seat', {'num_invo': 8}), ('travel-plan', 'station', {'num_invo': 3}), ('travel-plan', 'ticketinfo', {'num_invo': 11})]",1,3,2,2,22,n/a,7.333333333333333,n/a,10.888888888888891,0,0
verification-code,"[('gateway', 'verification-code', {'num_invo': 405})]",[],1,0,-1,405,0,n/a,n/a,n/a,n/a,0,0
config,"[('seat', 'config', {'num_invo': 12})]",[],1,0,-1,12,0,n/a,n/a,n/a,n/a,0,0
gateway,[],"[('gateway', 'assurance', {'num_invo': 67, 'anomalous': True, 'selected_features': ['http_status']}), ('gateway', 'auth', {'num_invo': 82, 'anomalous': True, 'selected_features': ['http_status']}), ('gateway', 'travel', {'num_invo': 4}), ('gateway', 'travel-plan', {'num_invo': 2}), ('gateway', 'verification-code', {'num_invo': 405})]",0,5,5,0,560,n/a,112.0,n/a,22507.6,0,2
route-plan,[],"[('route-plan', 'travel', {'num_invo': 4}), ('route-plan', 'travel2', {'num_invo': 2})]",0,2,2,0,6,n/a,3.0,n/a,1.0,0,0

EDGE SUMMARY
source,target,num_invo,anomalous,selected_features
basic,price,3,0,
basic,route,5,0,
basic,station,48,0,
basic,train,3,0,
gateway,assurance,67,1,['http_status']
gateway,auth,82,1,['http_status']
gateway,travel,4,0,
gateway,travel-plan,2,0,
gateway,verification-code,405,0,
travel,order,2,0,
travel,route,20,0,
travel,seat,4,0,
travel,ticketinfo,22,0,
travel,train,13,0,
travel-plan,seat,8,0,
travel-plan,station,3,0,
travel-plan,ticketinfo,11,0,
route-plan,travel,4,0,
route-plan,travel2,2,0,
travel2,order-other,1,0,
travel2,route,4,0,
travel2,ticketinfo,6,0,
travel2,train,3,0,
seat,config,12,0,
seat,order,11,0,
seat,order-other,1,0,
seat,travel,21,0,
seat,travel2,4,0,
ticketinfo,basic,36,0,
