,timestamp,gateway_fanout-1,gateway_fanout-10,gateway_fanout-11,gateway_fanout-12,gateway_fanout-13,gateway_fanout-14,gateway_fanout-15,gateway_fanout-2,gateway_fanout-3,gateway_fanout-4,gateway_fanout-5,gateway_fanout-6,gateway_fanout-7,gateway_fanout-8,gateway_fanout-9,fanout-1_fanout-db,fanout-10_fanout-db,fanout-11_fanout-db,fanout-12_fanout-db,fanout-13_fanout-db,fanout-14_fanout-db,fanout-15_fanout-db,fanout-2_fanout-db,fanout-3_fanout-db,fanout-4_fanout-db,fanout-5_fanout-db,fanout-6_fanout-db,fanout-7_fanout-db,fanout-8_fanout-db,fanout-9_fanout-db
0,2022-09-29 05:25:53,3244.8979591836733,3222.222222222222,3040.0,3083.3333333333335,3160.0,3040.0,3085.1063829787236,3208.333333333333,3291.6666666666665,3208.333333333333,3255.31914893617,3297.872340425532,3204.0816326530617,3208.333333333333,3000.0,0.6366,0.6617999999999999,0.6187333333333334,0.6402666666666667,0.6402666666666667,0.6402666666666667,0.6402666666666667,0.647,0.647,0.6366,0.6254666666666667,0.6366,0.6366,0.6366,0.6581333333333333
1,2022-09-29 05:26:07,3388.8888888888887,3133.3333333333335,3081.6326530612246,3133.3333333333335,3195.1219512195125,3000.0,3085.1063829787236,3307.6923076923076,3324.324324324324,3292.682926829268,3100.0,3388.8888888888887,3250.0,3136.3636363636365,3205.128205128205,0.595,0.5984,0.5984,0.5984,0.5984,0.5984,0.5984,0.595,0.595,0.595,0.595,0.595,0.595,0.595,0.595
2,2022-09-29 05:26:21,3390.243902439024,3318.1818181818185,3044.444444444445,3173.9130434782605,3127.659574468085,3127.659574468085,3095.2380952380954,3040.8163265306125,3177.7777777777774,3341.4634146341464,3127.659574468085,3125.0,3173.9130434782605,3133.3333333333335,3040.0,0.5811333333333334,0.5916222222222222,0.5772666666666667,0.5844444444444444,0.5844444444444444,0.5844444444444444,0.5844444444444444,0.5846,0.5846,0.5811333333333334,0.5739555555555556,0.5811333333333334,0.5811333333333334,0.5811333333333334,0.5883111111111111
3,2022-09-29 05:26:35,3260.869565217391,3088.888888888889,3133.3333333333335,3088.888888888889,3400.0000000000005,3088.888888888889,3042.553191489362,3232.5581395348836,3260.869565217391,3133.3333333333335,3081.6326530612246,3177.7777777777774,3000.0,3133.3333333333335,3085.1063829787236,0.5820000000000001,0.5853166666666667,0.5853166666666667,0.5853166666666667,0.5853166666666667,0.5853166666666667,0.5853166666666667,0.5820000000000001,0.5820000000000001,0.5820000000000001,0.5820000000000001,0.5820000000000001,0.5766166666666667,0.5820000000000001,0.5820000000000001
4,2022-09-29 05:26:49,3133.3333333333335,3333.3333333333335,3040.8163265306125,3227.2727272727275,3081.6326530612246,3304.347826086956,3272.727272727273,3260.869565217391,3227.2727272727275,3418.6046511627906,3081.6326530612246,3177.7777777777774,3266.6666666666665,3260.869565217391,3083.3333333333335,0.58252,0.5901466666666667,0.5815333333333333,0.5858399999999999,0.5858399999999999,0.5858399999999999,0.5858399999999999,0.58252,0.58252,0.58252,0.5782133333333334,0.58252,0.58252,0.58252,0.5868266666666667
5,2022-09-29 05:27:03,3571.428571428571,3217.3913043478256,3083.3333333333335,3081.6326530612246,3081.6326530612246,3250.0,3083.3333333333335,3307.6923076923076,3227.2727272727275,3093.0232558139537,3086.9565217391305,3173.9130434782605,3300.0000000000005,3250.0,3083.3333333333335,0.5810823205401564,0.5843950544894575,0.5843912283819,0.5809061122956646,0.5809061122956646,0.5809061122956646,0.5809061122956646,0.5810823205401564,0.5810823205401564,0.5810823205401564,0.5810804074863777,0.5810823205401564,0.57403052594172,0.5776175017768301,0.5776194148306089
6,2022-09-29 05:27:17,3571.428571428571,3285.7142857142862,3000.0,3186.046511627907,3093.0232558139537,3250.0,3173.9130434782605,3086.9565217391305,3378.378378378378,3285.7142857142862,3136.3636363636365,3195.1219512195125,3536.5853658536585,3232.5581395348836,3000.0,0.5771698896290226,0.5835350657630325,0.5773761222691023,0.5804587838582445,0.5804587838582445,0.5789627478771499,0.5804587838582445,0.5771698896290226,0.5771698896290226,0.5771698896290226,0.5740904178820575,0.5771698896290226,0.5771763404245084,0.5771730591537336,0.5802525309006988
7,2022-09-29 05:27:31,3311.1111111111113,3279.0697674418607,3085.1063829787236,3177.7777777777774,3255.31914893617,3081.6326530612246,3136.3636363636365,3166.6666666666665,3260.869565217391,3476.190476190476,3127.659574468085,3166.6666666666665,3250.0,3212.7659574468084,3081.6326530612246,0.5742355664456722,0.5828900742182137,0.572114792684504,0.5801232875301796,0.5801232875301796,0.5775052245632639,0.5801232875301796,0.5742355664456722,0.5742355664456722,0.5742355664456722,0.5688479256788174,0.5742355664456722,0.5795357012865995,0.5768397271864113,0.5822273679532661
8,2022-09-29 05:27:45,3578.9473684210525,3324.324324324324,3250.0,3146.341463414634,3142.8571428571427,3043.478260869565,3139.5348837209303,3205.128205128205,3227.2727272727275,3476.190476190476,3133.3333333333335,3181.818181818182,3250.0,3324.324324324324,3133.3333333333335,0.5742316146183754,0.5798948807865603,0.5751020379417814,0.5798281074342336,0.5798281074342336,0.5786639033154938,0.5798281074342336,0.5742316146183754,0.5742316146183754,0.5742316146183754,0.5718351931959859,0.5742316146183754,0.5765502529954959,0.576546424165699,0.5789428455880885
9,2022-09-29 05:27:59,3300.0000000000005,3372.093023255814,3125.0,3212.7659574468084,3300.0000000000005,3232.5581395348836,3130.4347826086955,3205.128205128205,3300.0000000000005,3388.8888888888887,3279.0697674418607,3358.974358974359,3279.0697674418607,3173.9130434782605,3410.25641025641,0.5669484531565379,0.5744787260412376,0.5658585008142698,0.5722652966908103,0.5722652966908103,0.5712175129839444,0.5722652966908103,0.5669484531565379,0.5669484531565379,0.5669484531565379,0.5626383405430538,0.5669484531565379,0.5711885610292796,0.569031781749129,0.573341894362613
