NODE SUMMARY
service,in_edges,out_edges,num_in,num_out,num_out-in,num_invo-in,num_invo-out,num_invo-in-avg,num_invo-out-avg,num_invo-in-var,num_invo-out-var,num_anomalous_in,num_anomalous_out
route,"[('basic', 'route', {'num_invo': 52}), ('travel', 'route', {'num_invo': 176}), ('travel2', 'route', {'num_invo': 41})]",[],3,0,-3,269,0,89.66666666666667,n/a,3746.8888888888887,n/a,0,0
train,"[('basic', 'train', {'num_invo': 52}), ('travel', 'train', {'num_invo': 119}), ('travel2', 'train', {'num_invo': 19})]",[],3,0,-3,190,0,63.333333333333336,n/a,1730.8888888888887,n/a,0,0
travel,"[('gateway', 'travel', {'num_invo': 12}), ('route-plan', 'travel', {'num_invo': 19}), ('seat', 'travel', {'num_invo': 84})]","[('travel', 'order', {'num_invo': 25}), ('travel', 'route', {'num_invo': 176}), ('travel', 'seat', {'num_invo': 55}), ('travel', 'ticketinfo', {'num_invo': 185}), ('travel', 'train', {'num_invo': 119})]",3,5,2,115,560,38.333333333333336,112.0,1050.888888888889,4058.4,0,0
seat,"[('travel', 'seat', {'num_invo': 55}), ('travel-plan', 'seat', {'num_invo': 24}), ('travel2', 'seat', {'num_invo': 8})]","[('seat', 'config', {'num_invo': 51}), ('seat', 'order', {'num_invo': 37}), ('seat', 'order-other', {'num_invo': 8}), ('seat', 'travel', {'num_invo': 84}), ('seat', 'travel2', {'num_invo': 14})]",3,5,2,87,194,29.0,38.8,380.6666666666667,751.76,0,0
ticketinfo,"[('travel', 'ticketinfo', {'num_invo': 185}), ('travel-plan', 'ticketinfo', {'num_invo': 33}), ('travel2', 'ticketinfo', {'num_invo': 34})]","[('ticketinfo', 'basic', {'num_invo': 359})]",3,1,-2,252,359,84.0,n/a,5100.666666666667,n/a,0,0
verification-code,"[('auth', 'verification-code', {'num_invo': 10, 'anomalous': True, 'selected_features': ['latency']}), ('gateway', 'verification-code', {'num_invo': 160, 'anomalous': True, 'selected_features': ['latency', 'http_status']})]",[],2,0,-2,170,0,85.0,n/a,5625.0,n/a,2,0
station,"[('basic', 'station', {'num_invo': 581}), ('travel-plan', 'station', {'num_invo': 13})]",[],2,0,-2,594,0,297.0,n/a,80656.0,n/a,0,0
travel2,"[('route-plan', 'travel2', {'num_invo': 13}), ('seat', 'travel2', {'num_invo': 14})]","[('travel2', 'order-other', {'num_invo': 4}), ('travel2', 'route', {'num_invo': 41}), ('travel2', 'seat', {'num_invo': 8}), ('travel2', 'ticketinfo', {'num_invo': 34}), ('travel2', 'train', {'num_invo': 19})]",2,5,3,27,106,13.5,21.2,0.25,206.16,0,0
order,"[('seat', 'order', {'num_invo': 37}), ('travel', 'order', {'num_invo': 25})]",[],2,0,-2,62,0,31.0,n/a,36.0,n/a,0,0
order-other,"[('seat', 'order-other', {'num_invo': 8}), ('travel2', 'order-other', {'num_invo': 4})]",[],2,0,-2,12,0,6.0,n/a,4.0,n/a,0,0
auth,"[('gateway', 'auth', {'num_invo': 33, 'anomalous': True, 'selected_features': ['latency', 'http_status']})]","[('auth', 'verification-code', {'num_invo': 10, 'anomalous': True, 'selected_features': ['latency']})]",1,1,0,33,10,n/a,n/a,n/a,n/a,1,1
basic,"[('ticketinfo', 'basic', {'num_invo': 359})]","[('basic', 'price', {'num_invo': 53}), ('basic', 'route', {'num_invo': 52}), ('basic', 'station', {'num_invo': 581}), ('basic', 'train', {'num_invo': 52})]",1,4,3,359,738,n/a,184.5,n/a,52404.25,0,0
price,"[('basic', 'price', {'num_invo': 53})]",[],1,0,-1,53,0,n/a,n/a,n/a,n/a,0,0
assurance,"[('gateway', 'assurance', {'num_invo': 37, 'anomalous': True, 'selected_features': ['http_status']})]",[],1,0,-1,37,0,n/a,n/a,n/a,n/a,1,0
travel-plan,"[('gateway', 'travel-plan', {'num_invo': 15})]","[('travel-plan', 'route-plan', {'num_invo': 4}), ('travel-plan', 'seat', {'num_invo': 24}), ('travel-plan', 'station', {'num_invo': 13}), ('travel-plan', 'ticketinfo', {'num_invo': 33})]",1,4,3,15,74,n/a,18.5,n/a,120.25,0,0
ts-ui-dashboard,"[('gateway', 'ts-ui-dashboard', {'num_invo': 27, 'anomalous': True, 'selected_features': ['latency', 'http_status']})]",[],1,0,-1,27,0,n/a,n/a,n/a,n/a,1,0
route-plan,"[('travel-plan', 'route-plan', {'num_invo': 4})]","[('route-plan', 'travel', {'num_invo': 19}), ('route-plan', 'travel2', {'num_invo': 13})]",1,2,1,4,32,n/a,16.0,n/a,9.0,0,0
config,"[('seat', 'config', {'num_invo': 51})]",[],1,0,-1,51,0,n/a,n/a,n/a,n/a,0,0
gateway,[],"[('gateway', 'assurance', {'num_invo': 37, 'anomalous': True, 'selected_features': ['http_status']}), ('gateway', 'auth', {'num_invo': 33, 'anomalous': True, 'selected_features': ['latency', 'http_status']}), ('gateway', 'travel', {'num_invo': 12}), ('gateway', 'travel-plan', {'num_invo': 15}), ('gateway', 'ts-ui-dashboard', {'num_invo': 27, 'anomalous': True, 'selected_features': ['latency', 'http_status']}), ('gateway', 'verification-code', {'num_invo': 160, 'anomalous': True, 'selected_features': ['latency', 'http_status']})]",0,6,6,0,284,n/a,47.333333333333336,n/a,2618.8888888888887,0,4

EDGE SUMMARY
source,target,num_invo,anomalous,selected_features
auth,verification-code,10,1,['latency']
basic,price,53,0,
basic,route,52,0,
basic,station,581,0,
basic,train,52,0,
gateway,assurance,37,1,['http_status']
gateway,auth,33,1,"['latency', 'http_status']"
gateway,travel,12,0,
gateway,travel-plan,15,0,
gateway,ts-ui-dashboard,27,1,"['latency', 'http_status']"
gateway,verification-code,160,1,"['latency', 'http_status']"
travel,order,25,0,
travel,route,176,0,
travel,seat,55,0,
travel,ticketinfo,185,0,
travel,train,119,0,
travel-plan,route-plan,4,0,
travel-plan,seat,24,0,
travel-plan,station,13,0,
travel-plan,ticketinfo,33,0,
route-plan,travel,19,0,
route-plan,travel2,13,0,
travel2,order-other,4,0,
travel2,route,41,0,
travel2,seat,8,0,
travel2,ticketinfo,34,0,
travel2,train,19,0,
seat,config,51,0,
seat,order,37,0,
seat,order-other,8,0,
seat,travel,84,0,
seat,travel2,14,0,
ticketinfo,basic,359,0,
