,timestamp,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,catalogue_catalogue-db,fanout-1_fanout-1-db,fanout-2_fanout-2-db,fanout-3_fanout-3-db,fanout-4_fanout-4-db,fanout-5_fanout-5-db,orders_orders-db,user_user-db
0,2022-09-28 10:21:56,28691.709844559584,19241.07142857143,15785.714285714288,70833.33333333331,2456.1403508771928,3433.9622641509436,23089.88764044944,18380.281690140848,56.858066666666666,55.871199999999995,0.08613333333333334,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.5172666666666667,73.98386666666667
1,2022-09-28 10:22:10,25806.451612903213,19700.0,15459.558823529413,72039.47368421052,2454.545454545454,3613.636363636364,25221.2389380531,18785.714285714286,55.360442478780605,62.86709999999999,0.0646,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.5219,73.2277
2,2022-09-28 10:22:24,25806.451612903213,19700.0,15459.558823529413,64556.96202531647,1933.333333333333,3241.379310344828,21459.79020979021,17429.245283018867,56.10114309893549,63.05606666666666,0.07177777777777779,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.5189652115961346,74.49686666666668
3,2022-09-28 10:22:38,27822.580645161295,18006.756756756753,17741.93548387097,70723.68421052632,2379.3103448275865,3464.6464646464647,23967.391304347828,18104.2654028436,55.300140657534946,62.31441666666666,0.0646,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.5259028016614224,74.82295
4,2022-09-28 10:22:52,31926.75159235669,17941.17647058823,19029.126213592237,69780.21978021978,2152.9411764705883,3333.3333333333335,22134.831460674155,18743.902439024394,57.06685919269462,63.12809333333333,0.06890666666666667,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.5249755746624712,75.0186
5,2022-09-28 10:23:06,26322.751322751323,14717.741935483871,14429.133858267716,68809.52380952382,2250.0,3238.0952380952376,26028.80658436214,18500.0,58.63898266057885,61.13378888888889,0.0646,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.5372086067179707,74.54725555555557
6,2022-09-28 10:23:20,31381.578947368424,17714.285714285714,16733.57664233577,76644.73684210527,2043.4782608695655,3396.2264150943397,23745.3531598513,19356.435643564357,57.83181370906759,61.43392380952381,0.06767619047619047,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.5475258316318269,74.89247619047619
7,2022-09-28 10:23:34,37064.67661691543,21170.212765957447,16927.480916030538,79651.16279069766,2377.3584905660377,3446.8085106382982,26016.746411483255,21758.793969849245,58.74874532876747,61.7894,0.0646,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.5459017693445152,75.0453
8,2022-09-28 10:23:48,30177.514792899412,21805.55555555556,13355.263157894737,55078.12499999999,2152.1739130434785,3541.6666666666665,21392.73356401384,16584.50704225352,59.87006992186738,62.06588148148148,0.06699259259259259,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.5364978690469765,74.75848888888889
9,2022-09-28 10:24:02,32262.569832402234,17153.846153846152,13149.999999999998,55078.12499999999,1886.0759493670885,3242.9906542056074,30847.953216374273,21116.07142857143,60.505909596347315,60.495039999999996,0.06890666666666667,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.5283014154756122,74.61208
10,2022-09-28 10:24:16,21600.985221674884,9087.301587301587,10688.775510204083,83870.9677419355,1843.3734939759033,3291.26213592233,30847.953216374273,21116.07142857143,60.83291781486119,60.51129696969697,0.06655757575757576,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.5276618928566171,74.18381212121211
11,2022-09-28 10:24:30,19438.559322033896,8877.551020408162,8926.05633802817,180443.54838709676,1843.3734939759033,3515.463917525773,175668.449197861,88251.87969924812,61.105424663622756,60.2065,0.0681888888888889,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.5305678462296768,73.70354246911116
12,2022-09-28 10:24:44,20330.882352941182,10781.250000000002,8750.0,191019.41747572817,2425.2873563218386,3247.1910112359546,175000.0,87749.00398406373,60.27174133028942,59.97012777777777,0.0646,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.5255678462296768,72.82460240143378
