,timestamp,gateway_fanout-1,gateway_fanout-10,gateway_fanout-11,gateway_fanout-12,gateway_fanout-13,gateway_fanout-14,gateway_fanout-15,gateway_fanout-2,gateway_fanout-3,gateway_fanout-4,gateway_fanout-5,gateway_fanout-6,gateway_fanout-7,gateway_fanout-8,gateway_fanout-9,fanout-1_fanout-db,fanout-10_fanout-db,fanout-11_fanout-db,fanout-12_fanout-db,fanout-13_fanout-db,fanout-14_fanout-db,fanout-15_fanout-db,fanout-2_fanout-db,fanout-3_fanout-db,fanout-4_fanout-db,fanout-5_fanout-db,fanout-6_fanout-db,fanout-7_fanout-db,fanout-8_fanout-db,fanout-9_fanout-db
0,2022-09-29 05:38:40,6911.764705882353,5500.0,3410.25641025641,5104.166666666666,4615.384615384615,3350.0,4241.379310344827,4000.0,6959.45945945946,6742.424242424242,3848.484848484848,6293.103448275862,6203.703703703704,6160.714285714285,4032.258064516128,0.5742,0.5774666666666667,0.6094666666666667,0.5879333333333333,0.567,0.5768666666666666,0.6199333333333332,0.5846,0.5845220637248367,0.5638,0.5630666666666667,0.5846,0.5534,0.595,0.6061333333333333
1,2022-09-29 05:38:54,6617.647058823529,6250.0,3789.4736842105267,4785.714285714285,4533.333333333333,3355.5555555555557,3864.8648648648646,4058.8235294117644,6015.625,6287.878787878788,4028.5714285714284,5887.096774193548,5462.962962962963,6048.387096774194,3465.116279069767,0.5638000000000001,0.5774666666666667,0.5722333333333334,0.5879333333333333,0.5774666666666666,0.5774666666666667,0.5722333333333333,0.5794,0.5741986235413089,0.5586,0.569,0.5638000000000001,0.569,0.5793999999999999,0.5638000000000001
2,2022-09-29 05:39:08,5937.5,5833.333333333334,4066.6666666666665,4407.407407407408,4833.333333333334,3705.8823529411766,4172.413793103448,3764.705882352941,6574.074074074075,6018.518518518519,3875.0000000000005,5625.000000000001,6000.0,4833.333333333334,3628.5714285714284,0.5741999999999999,0.5739777777777778,0.5598222222222223,0.5774666666666667,0.5704888888888888,0.5772666666666667,0.5881333333333333,0.5741999999999999,0.5741990823608726,0.5707333333333333,0.5635555555555555,0.5670222222222222,0.5672666666666667,0.5776666666666667,0.5813777777777778
3,2022-09-29 05:39:22,6250.0,5000.0,3787.8787878787875,6000.0,5416.666666666667,4172.413793103448,4172.413793103448,5113.636363636364,6465.517241379311,6637.931034482759,4407.407407407408,6500.0,5892.857142857143,5600.000000000001,4285.714285714286,0.5638000000000001,0.5643833333333333,0.5617666666666667,0.5696166666666667,0.5643833333333333,0.5774666666666667,0.5960833333333333,0.569,0.5689993117706544,0.5716,0.5716,0.5768,0.569,0.5664,0.5742
4,2022-09-29 05:39:36,6571.428571428572,5862.068965517241,3871.7948717948716,4500.0,5781.25,3382.978723404255,4027.027027027026,4199.999999999999,6447.368421052632,6285.714285714285,3604.651162790698,5967.741935483871,6142.857142857143,5967.741935483871,3488.888888888889,0.57836,0.5837466666666666,0.5836266666666667,0.5879333333333333,0.5858399999999999,0.5878133333333333,0.5838666666666665,0.58252,0.5825194494165236,0.59084,0.5886133333333333,0.5906933333333333,0.57004,0.58668,0.5972266666666666
5,2022-09-29 05:39:50,6714.285714285715,6129.032258064516,3604.651162790698,5781.25,5500.0,3800.0000000000005,4862.068965517242,4294.117647058824,6944.444444444444,6470.588235294118,3800.0000000000005,5967.741935483871,6212.121212121213,5806.451612903226,3800.0000000000005,0.5880666666666667,0.5896777777777779,0.5879333333333333,0.5949111111111111,0.5914222222222222,0.5931666666666667,0.5985999999999999,0.5915333333333334,0.5915328745137697,0.5828666666666666,0.5880666666666666,0.5897479981047146,0.5880666666666666,0.5863333333333333,0.5898
6,2022-09-29 05:40:04,6481.481481481482,5625.000000000001,3300.0000000000005,4680.0,5833.333333333334,3705.8823529411766,4285.714285714286,4066.6666666666665,5800.000000000001,6166.666666666667,3486.4864864864862,5400.0,5652.173913043479,5000.0,3787.8787878787875,0.5801428571428572,0.5864380952380952,0.5818666666666666,0.5894285714285713,0.5864380952380952,0.5848571428571429,0.5954952380952381,0.5846,0.5845996067260882,0.5831142857142858,0.5876761904761905,0.5890727586557011,0.5831142857142858,0.5846,0.5891619047619047
7,2022-09-29 05:40:18,6333.333333333334,6406.25,3555.5555555555557,6612.903225806452,6250.0,3967.741935483871,5800.000000000001,3787.8787878787875,6562.5,6612.903225806452,3555.5555555555557,6290.322580645162,6250.0,6718.75,3705.8823529411766,0.5807,0.5853166666666667,0.5827,0.5840083333333334,0.5827,0.5853166666666667,0.5933166666666666,0.5820000000000001,0.5793996558853273,0.5807,0.582,0.5845588612623724,0.5807,0.5833,0.5886833333333333
8,2022-09-29 05:40:32,5714.285714285715,5000.0,3500.0000000000005,5416.666666666667,5217.391304347826,3777.7777777777783,4125.0,4846.153846153847,6515.151515151516,6363.636363636363,4030.3030303030305,5967.741935483871,5862.068965517242,5000.0,3631.5789473684213,0.5811333333333333,0.5821185185185186,0.5774,0.5832814814814814,0.5809555555555556,0.5856740740740741,0.588,0.5811333333333333,0.5776663607869575,0.5788222222222221,0.5835259259259259,0.5834893581591458,0.5799777777777778,0.5799777777777778,0.5823703703703704
9,2022-09-29 05:40:46,6718.75,6071.4285714285725,3777.7777777777783,5384.615384615385,6206.896551724139,3450.0,4379.310344827586,4125.0,6206.896551724139,6206.896551724139,3777.7777777777783,5892.857142857143,5740.740740740742,6379.310344827586,3702.7027027027025,0.5794,0.5816533333333334,0.5827,0.5837466666666666,0.5785133333333333,0.5816533333333334,0.5891,0.5793774570171932,0.5762797247082618,0.58148,0.5794,0.5793670890098979,0.5794,0.5825199999999999,0.5837066666666667
10,2022-09-29 05:41:00,6774.193548387097,6470.588235294118,4058.8235294117644,5714.285714285715,4851.851851851852,3650.0,5113.636363636363,3810.810810810811,5740.740740740742,6515.151515151516,4151.515151515151,5862.068965517242,5806.451612903226,5666.666666666667,3666.6666666666665,0.5798727272727273,0.5850787878787879,0.582169696969697,0.586030303030303,0.5803212121212121,0.5870363636363636,0.588939393939394,0.5836568318549114,0.5760906588256925,0.5836545454545454,0.5837212121212121,0.5827458384938466,0.5789272727272727,0.5836545454545455,0.5827757575757576
11,2022-09-29 05:41:14,6985.294117647059,5700.0,3500.0,4750.0,5113.636363636364,3647.0588235294117,4600.0,4333.333333333333,6574.074074074075,6854.8387096774195,4333.333333333333,6057.692307692308,6293.103448275862,4913.043478260869,3812.5,0.5837333333333333,0.5818277777777778,0.5800833333333334,0.5818277777777777,0.5827,0.5835722222222223,0.5897777777777777,0.5872229775530098,0.5793997705902182,0.5837333333333333,0.5794,0.5811059075082482,0.5802666666666667,0.5776666666666667,0.5838555555555556
12,2022-09-29 05:41:28,7171.052631578947,5916.666666666667,3279.0697674418607,4769.2307692307695,4769.2307692307695,3512.8205128205127,4500.0,4379.310344827586,6736.11111111111,6916.666666666666,3969.696969696969,4920.0,6057.692307692308,5462.962962962963,3450.0,0.5811333333333334,0.5809555555555556,0.5756222222222221,0.5818277777777778,0.5800833333333333,0.5810494822912501,0.5800833333333334,0.5828896442196764,0.5759395986131485,0.5811333333333334,0.5795222222222222,0.5785670186193593,0.5802666666666667,0.5707333333333334,0.5759333333333333
