,timestamp,gateway_chain-1,chain-1_chain-2,chain-2_chain-3,chain-3_chain-4,chain-4_chain-5,chain-1_chain-db,chain-2_chain-db,chain-3_chain-db,chain-4_chain-db,chain-5_chain-db
0,2022-09-28 17:27:02,36944.444444444445,28333.333333333336,18181.818181818184,15576.923076923076,6907.894736842105,0.5892000000000001,0.5574,0.5984666666666667,0.5779333333333333,0.5368666666666667
1,2022-09-28 17:27:16,36607.142857142855,31785.714285714286,18720.930232558138,16136.363636363636,5833.333333333334,0.5522666666666667,0.5625333333333333,0.5882000000000001,0.5882000000000001,0.5882000000000001
2,2022-09-28 17:27:30,36363.63636363637,32196.969696969696,17959.18367346939,16250.0,6621.621621621622,0.5919555555555557,0.5676666666666667,0.5847777777777777,0.5882000000000001,0.5813555555555555
3,2022-09-28 17:27:44,37234.04255319149,33445.94594594595,19000.0,16750.0,6907.894736842105,0.5830666666666667,0.5779333333333333,0.5907666666666667,0.5830666666666666,0.5779333333333333
4,2022-09-28 17:27:58,38662.79069767443,35000.0,19868.42105263158,17151.162790697676,6973.684210526315,0.5863466666666668,0.5738266666666666,0.5779333333333334,0.5799866666666667,0.5799866666666667
5,2022-09-28 17:28:12,38297.87234042553,35256.41025641026,18392.85714285714,16988.636363636364,7209.302325581396,0.5813246547447147,0.5728,0.5882,0.5813555555555555,0.5728
6,2022-09-28 17:28:26,37847.22222222222,33870.96774193548,19038.46153846154,16907.894736842107,6465.517241379311,0.5780763034095363,0.5662,0.5779333333333333,0.5706,0.5706
7,2022-09-28 17:28:40,36280.48780487805,29583.333333333336,18352.272727272728,15208.333333333332,6500.0,0.5728000988166777,0.5663833333333333,0.5753666666666667,0.5753666666666667,0.5702333333333334
8,2022-09-28 17:28:54,37500.0,34210.52631578948,19107.14285714286,17000.0,6796.875,0.5746223100592691,0.5676666666666667,0.5745111111111112,0.5756518518518519,0.5699481481481482
9,2022-09-28 17:29:08,38414.63414634147,33467.74193548387,21015.625,17000.0,6944.444444444444,0.5717515757879816,0.5686933333333333,0.5738266666666667,0.5707466666666667,0.56972
10,2022-09-28 17:29:22,167857.1428571429,173369.5652173913,21015.625,16153.846153846152,37209.3023255814,0.5724255233829894,0.5695333333333333,0.5723333333333334,0.5695333333333333,0.5676666666666667
11,2022-09-28 17:29:36,175000.0,175000.0,175000.0,75520.83333333333,37750.0,0.5702345075455181,0.5651,0.5745111111111111,0.5710888888888889,0.5685222222222223
12,2022-09-28 17:29:50,175000.0,175000.0,175000.0,75000.0,37500.0,0.5666456186566292,0.5693777777777778,0.5693777777777778,0.5710888888888889,0.5710888888888889
