,timestamp,gateway_fanout-1,gateway_fanout-10,gateway_fanout-11,gateway_fanout-12,gateway_fanout-13,gateway_fanout-14,gateway_fanout-15,gateway_fanout-2,gateway_fanout-3,gateway_fanout-4,gateway_fanout-5,gateway_fanout-6,gateway_fanout-7,gateway_fanout-8,gateway_fanout-9,fanout-1_fanout-1-db,fanout-10_fanout-10-db,fanout-11_fanout-11-db,fanout-12_fanout-12-db,fanout-13_fanout-13-db,fanout-14_fanout-14-db,fanout-15_fanout-15-db,fanout-2_fanout-2-db,fanout-3_fanout-3-db,fanout-4_fanout-4-db,fanout-5_fanout-5-db,fanout-6_fanout-6-db,fanout-7_fanout-7-db,fanout-8_fanout-8-db,fanout-9_fanout-9-db
0,2022-09-29 03:31:04,6333.333333333334,5555.555555555557,5000.0,3823.529411764706,4555.555555555556,4310.3448275862065,4428.571428571428,5833.333333333334,5925.925925925926,5961.538461538462,5961.538461538462,6071.428571428572,5227.272727272728,5961.538461538462,5740.740740740742,0.5718,0.5853333333333334,0.5742,0.5638,0.5638,0.5742,0.5638,0.5502666666666667,0.5604879024195161,0.5606,0.5709333333333333,0.5709333333333333,0.5502666666666667,0.5606,0.5812666666666666
1,2022-09-29 03:31:18,6400.0,5208.333333333333,4310.3448275862065,4000.0,4096.774193548387,5000.0,4692.307692307692,6250.0,6465.517241379311,5648.148148148148,5700.0,6370.967741935484,4555.555555555556,5833.333333333334,4200.0,0.5554333333333333,0.5586,0.5846,0.5638,0.569,0.5794,0.5846,0.5554333333333333,0.5606000224240009,0.5606,0.5812666666666666,0.5657666666666666,0.5554333333333333,0.5761000000000001,0.5705
2,2022-09-29 03:31:32,6000.0,4586.206896551725,4151.515151515151,3810.810810810811,4851.851851851852,4354.838709677419,3888.888888888889,6333.333333333334,6171.875,5100.0,4777.777777777777,4777.777777777777,4851.851851851852,5000.0,4250.0,0.5677777777777778,0.5813777777777778,0.5707092032173487,0.5776666666666667,0.5672666666666667,0.5707333333333334,0.5776666666666667,0.5606,0.5605751027154096,0.5606,0.5847111111111111,0.5640444444444445,0.5606,0.5743777777777778,0.5743777777777778
3,2022-09-29 03:31:46,4920.0,4769.2307692307695,4500.0,3722.222222222222,4500.0,3882.3529411764707,3969.696969696969,5625.0,4629.62962962963,5729.166666666667,4769.2307692307695,5700.0,3969.696969696969,4629.62962962963,3800.0,0.5657666666666666,0.5716,0.5637638048260232,0.5768,0.569,0.5846,0.5768,0.5657666666666666,0.5657673718425312,0.56835,0.5709333333333333,0.5683499999999999,0.5603833333333333,0.5735166666666667,0.5707166666666666
4,2022-09-29 03:32:00,7155.172413793103,4913.043478260869,4913.043478260869,4214.285714285715,4913.043478260869,4214.285714285715,4103.44827586207,6388.88888888889,6388.88888888889,5113.636363636364,5108.695652173913,4913.043478260869,4333.333333333333,5357.142857142858,4333.333333333333,0.5731733333333333,0.5785066666666666,0.5658663579026908,0.56796,0.5742,0.57628,0.57628,0.5688666666666666,0.5688827333188043,0.5709333333333333,0.5730000000000001,0.5709333333333333,0.5688666666666666,0.573,0.5812666666666667
5,2022-09-29 03:32:14,5795.454545454546,5700.0,5119.047619047619,4461.538461538462,4913.043478260869,6022.727272727273,4461.538461538462,6057.692307692308,6160.714285714285,6339.285714285715,6071.428571428572,5937.5,4103.44827586207,6442.3076923076915,4913.043478260869,0.5606,0.5690000000000001,0.570721964918909,0.5620666666666666,0.5638,0.5655333333333333,0.5707333333333333,0.5606,0.572668944432337,0.5623222222222223,0.5778222222222222,0.5726555555555555,0.5570111111111111,0.5795444444444444,0.5639
6,2022-09-29 03:32:28,6796.875,4916.666666666666,4357.142857142858,3937.5,4357.142857142858,4357.142857142858,3937.5,6145.833333333334,5595.238095238095,6416.666666666666,5113.636363636363,5312.5,4133.333333333333,5500.0,4032.258064516128,0.5622,0.569847619047619,0.5667616842162077,0.5578571428571429,0.56525838053982,0.5638,0.5697428571428571,0.5606,0.5650400476086698,0.5606,0.5665047619047618,0.5665047619047618,0.5591238095238095,0.5650285714285713,0.5635523809523809
7,2022-09-29 03:32:42,5865.384615384616,6203.7037037037035,5104.166666666666,4000.0,4777.777777777777,4642.857142857142,4642.857142857142,6160.714285714285,5104.166666666666,5300.0,4923.076923076924,5750.0,4923.076923076924,4923.076923076924,4290.322580645161,0.5618916666666667,0.5638,0.5637914736891818,0.5573,0.561198282038698,0.5625,0.5664,0.5618916666666667,0.5618118392607818,0.5606,0.5644750000000001,0.5631833333333333,0.5591813471963032,0.564475,0.5592
8,2022-09-29 03:32:56,5865.384615384616,6203.7037037037035,5104.166666666666,4000.0,4777.777777777777,4642.857142857142,4642.857142857142,6160.714285714285,5104.166666666666,5300.0,4923.076923076924,5750.0,4923.076923076924,4923.076923076924,4290.322580645161,0.5675851851851852,0.5685037037037036,0.5637924210570504,0.5614888888888889,0.5626429173677315,0.5649555555555555,0.5672666666666667,0.5651925925925926,0.5629100342457505,0.5663407407407407,0.5651925925925926,0.5640444444444443,0.5651941840820226,0.5617481481481481,0.5697851851851852
9,2022-09-29 03:33:10,6209.677419354839,4642.857142857142,4777.777777777777,4187.5,4923.076923076924,5446.428571428572,4517.241379310345,7348.484848484848,6637.931034482758,6018.518518518519,4642.857142857142,4923.076923076924,4187.5,4923.076923076924,4642.857142857142,0.5626666666666666,0.5722666666666667,0.5648331789513454,0.56484,0.5648386256309583,0.56588,0.56796,0.5637,0.5678456974878421,0.5657666666666666,0.5668,0.5688666666666666,0.5700044535905981,0.5688666666666666,0.5687800000000001
