,timestamp,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,catalogue_catalogue-db,orders_orders-db,user_user-db
0,2022-09-19 12:10:05,33316.32653061224,16573.03370786517,7524.752475247525,65750.0,459.30232558139534,3149.2537313432836,21623.036649214657,14659.574468085106,69.2102,61.604533333333336,0.5772666666666667,85.27226666666667
1,2022-09-19 12:10:19,30710.659898477155,15156.249999999996,7135.416666666668,63483.14606741573,429.41176470588226,3275.229357798165,21390.625,12664.974619289338,69.54166666666666,66.21166666666667,0.5772666666666667,83.88816666666666
2,2022-09-19 12:10:33,28481.735159817348,17687.5,7257.281553398058,68446.60194174758,420.3296703296703,3245.9016393442625,21563.291139240508,15000.0,65.73388888888888,68.24900000000001,0.5776888888888889,80.90637777777778
3,2022-09-19 12:10:47,32528.957528957526,17962.962962962964,9863.013698630137,67929.29292929293,429.29292929292933,3357.1428571428573,22126.76056338028,14728.260869565218,66.88745,67.39023333333333,0.5795345773631012,82.28184999999999
4,2022-09-19 12:11:01,30170.454545454555,16111.111111111111,6862.244897959184,61082.47422680412,402.6548672566372,3240.6015037593984,20211.538461538465,12700.000000000002,66.97358666666666,67.57854666666667,0.5689694424840122,84.0398
5,2022-09-19 12:11:15,27420.94861660079,15648.14814814815,7351.851851851853,65000.0,444.4444444444444,3281.25,20211.538461538465,12700.000000000002,66.58945180494453,68.99428888888889,0.5796856465144545,84.41714444444445
6,2022-09-19 12:11:29,31924.46043165468,14303.278688524593,8061.224489795917,65449.43820224719,376.1904761904762,3143.9999999999995,21507.142857142855,13685.897435897434,65.43517791918302,69.43431286749069,0.587521030345723,83.95246666666667
7,2022-09-19 12:11:43,34021.73913043479,18684.210526315786,8882.35294117647,70394.73684210527,411.2903225806451,3214.8760330578516,22390.41095890411,12602.739726027397,64.76198067928514,69.25995775025318,0.5812258059049704,83.75701666666667
8,2022-09-19 12:11:57,32379.51807228916,16149.999999999998,8882.35294117647,69210.52631578948,491.3793103448276,3251.968503937008,20159.999999999996,12933.168316831685,64.92610134454975,69.124348214624,0.5796059011006256,83.60442962962964
9,2022-09-19 12:12:11,30714.285714285717,18239.436619718308,6562.5,69210.52631578948,421.05263157894734,3268.90756302521,20024.213075060532,14166.666666666668,64.14851787676145,68.37664005982826,0.5817719776572297,83.81518666666668
10,2022-09-19 12:12:25,30714.285714285717,18239.436619718308,5625.0,64244.186046511626,456.98924731182797,3362.068965517241,20767.12328767123,13464.125560538116,64.09456776675283,69.07065459984388,0.5840230099914209,83.98762424242425
11,2022-09-19 12:12:39,41123.94957983194,21975.806451612905,5620.0,64030.61224489795,470.2380952380953,3362.068965517241,19892.638036809818,12766.393442622952,64.72256489730121,69.55587782763466,0.5847044846085485,84.32273888888889
12,2022-09-19 12:12:53,40556.768558951975,20625.0,4880.851063829788,59705.882352941175,1050.6329113924048,3267.716535433071,18171.39737991266,9972.826086956522,64.58640378619009,69.93599449430134,0.5858987798956208,84.21874444444444
