NODE SUMMARY
service,in_edges,out_edges,num_in,num_out,num_out-in,num_invo-in,num_invo-out,num_invo-in-avg,num_invo-out-avg,num_invo-in-var,num_invo-out-var,num_anomalous_in,num_anomalous_out
order,"[('admin-order', 'order', {'num_invo': 6}), ('cancel', 'order', {'num_invo': 17}), ('gateway', 'order', {'num_invo': 34}), ('inside-payment', 'order', {'num_invo': 2}), ('security', 'order', {'num_invo': 1}), ('travel', 'order', {'num_invo': 1})]","[('order', 'station', {'num_invo': 24})]",6,1,-5,61,24,10.166666666666666,n/a,144.47222222222226,n/a,0,0
station,"[('basic', 'station', {'num_invo': 113}), ('food', 'station', {'num_invo': 8}), ('order', 'station', {'num_invo': 24}), ('order-other', 'station', {'num_invo': 18})]",[],4,0,-4,163,0,40.75,n/a,1772.6875,n/a,0,0
order-other,"[('admin-order', 'order-other', {'num_invo': 3}), ('gateway', 'order-other', {'num_invo': 35})]","[('order-other', 'station', {'num_invo': 18})]",2,1,-1,38,18,19.0,n/a,256.0,n/a,0,0
verification-code,"[('auth', 'verification-code', {'num_invo': 25}), ('gateway', 'verification-code', {'num_invo': 140})]",[],2,0,-2,165,0,82.5,n/a,3306.25,n/a,0,0
train,"[('basic', 'train', {'num_invo': 10, 'anomalous': True, 'selected_features': ['latency', 'cpu_use']}), ('travel', 'train', {'num_invo': 1, 'anomalous': True, 'selected_features': ['latency', 'cpu_use']})]",[],2,0,-2,11,0,5.5,n/a,20.25,n/a,2,0
inside-payment,"[('cancel', 'inside-payment', {'num_invo': 5}), ('gateway', 'inside-payment', {'num_invo': 7})]","[('inside-payment', 'order', {'num_invo': 2}), ('inside-payment', 'payment', {'num_invo': 2})]",2,2,0,12,4,6.0,2.0,1.0,0.0,0,0
travel,"[('food', 'travel', {'num_invo': 5}), ('gateway', 'travel', {'num_invo': 11, 'anomalous': True, 'selected_features': ['latency', 'http_status']})]","[('travel', 'order', {'num_invo': 1}), ('travel', 'seat', {'num_invo': 1}), ('travel', 'ticketinfo', {'num_invo': 6, 'anomalous': True, 'selected_features': ['latency']}), ('travel', 'train', {'num_invo': 1, 'anomalous': True, 'selected_features': ['latency', 'cpu_use']})]",2,4,2,16,9,8.0,2.25,9.0,4.6875,1,2
admin-order,"[('gateway', 'admin-order', {'num_invo': 20})]","[('admin-order', 'order', {'num_invo': 6}), ('admin-order', 'order-other', {'num_invo': 3})]",1,2,1,20,9,n/a,4.5,n/a,2.25,0,0
auth,"[('gateway', 'auth', {'num_invo': 33})]","[('auth', 'verification-code', {'num_invo': 25})]",1,1,0,33,25,n/a,n/a,n/a,n/a,0,0
basic,"[('ticketinfo', 'basic', {'num_invo': 69, 'anomalous': True, 'selected_features': ['latency', 'cpu_use']})]","[('basic', 'price', {'num_invo': 9}), ('basic', 'route', {'num_invo': 9}), ('basic', 'station', {'num_invo': 113}), ('basic', 'train', {'num_invo': 10, 'anomalous': True, 'selected_features': ['latency', 'cpu_use']})]",1,4,3,69,141,n/a,35.25,n/a,2015.1875,1,1
price,"[('basic', 'price', {'num_invo': 9})]",[],1,0,-1,9,0,n/a,n/a,n/a,n/a,0,0
route,"[('basic', 'route', {'num_invo': 9})]",[],1,0,-1,9,0,n/a,n/a,n/a,n/a,0,0
cancel,"[('gateway', 'cancel', {'num_invo': 15})]","[('cancel', 'inside-payment', {'num_invo': 5}), ('cancel', 'notification', {'num_invo': 5}), ('cancel', 'order', {'num_invo': 17}), ('cancel', 'user', {'num_invo': 5})]",1,4,3,15,32,n/a,8.0,n/a,27.0,0,0
notification,"[('cancel', 'notification', {'num_invo': 5})]",[],1,0,-1,5,0,n/a,n/a,n/a,n/a,0,0
user,"[('cancel', 'user', {'num_invo': 5})]",[],1,0,-1,5,0,n/a,n/a,n/a,n/a,0,0
food,"[('gateway', 'food', {'num_invo': 20})]","[('food', 'food-map', {'num_invo': 5}), ('food', 'station', {'num_invo': 8}), ('food', 'travel', {'num_invo': 5})]",1,3,2,20,18,n/a,6.0,n/a,2.0,0,0
food-map,"[('food', 'food-map', {'num_invo': 5})]",[],1,0,-1,5,0,n/a,n/a,n/a,n/a,0,0
assurance,"[('gateway', 'assurance', {'num_invo': 27})]",[],1,0,-1,27,0,n/a,n/a,n/a,n/a,0,0
consign,"[('gateway', 'consign', {'num_invo': 7})]",[],1,0,-1,7,0,n/a,n/a,n/a,n/a,0,0
contacts,"[('gateway', 'contacts', {'num_invo': 27})]",[],1,0,-1,27,0,n/a,n/a,n/a,n/a,0,0
preserve,"[('gateway', 'preserve', {'num_invo': 3, 'anomalous': True, 'selected_features': ['latency', 'http_status']})]",[],1,0,-1,3,0,n/a,n/a,n/a,n/a,1,0
ts-ui-dashboard,"[('gateway', 'ts-ui-dashboard', {'num_invo': 44, 'anomalous': True, 'selected_features': ['http_status']})]",[],1,0,-1,44,0,n/a,n/a,n/a,n/a,1,0
payment,"[('inside-payment', 'payment', {'num_invo': 2})]",[],1,0,-1,2,0,n/a,n/a,n/a,n/a,0,0
ticketinfo,"[('travel', 'ticketinfo', {'num_invo': 6, 'anomalous': True, 'selected_features': ['latency']})]","[('ticketinfo', 'basic', {'num_invo': 69, 'anomalous': True, 'selected_features': ['latency', 'cpu_use']})]",1,1,0,6,69,n/a,n/a,n/a,n/a,1,1
seat,"[('travel', 'seat', {'num_invo': 1})]",[],1,0,-1,1,0,n/a,n/a,n/a,n/a,0,0
gateway,[],"[('gateway', 'admin-order', {'num_invo': 20}), ('gateway', 'assurance', {'num_invo': 27}), ('gateway', 'auth', {'num_invo': 33}), ('gateway', 'cancel', {'num_invo': 15}), ('gateway', 'consign', {'num_invo': 7}), ('gateway', 'contacts', {'num_invo': 27}), ('gateway', 'food', {'num_invo': 20}), ('gateway', 'inside-payment', {'num_invo': 7}), ('gateway', 'order', {'num_invo': 34}), ('gateway', 'order-other', {'num_invo': 35}), ('gateway', 'preserve', {'num_invo': 3, 'anomalous': True, 'selected_features': ['latency', 'http_status']}), ('gateway', 'travel', {'num_invo': 11, 'anomalous': True, 'selected_features': ['latency', 'http_status']}), ('gateway', 'ts-ui-dashboard', {'num_invo': 44, 'anomalous': True, 'selected_features': ['http_status']}), ('gateway', 'verification-code', {'num_invo': 140})]",0,14,14,0,423,n/a,30.214285714285715,n/a,1066.8826530612243,0,3
security,[],"[('security', 'order', {'num_invo': 1})]",0,1,1,0,1,n/a,n/a,n/a,n/a,0,0

EDGE SUMMARY
source,target,num_invo,anomalous,selected_features
admin-order,order,6,0,
admin-order,order-other,3,0,
order,station,24,0,
order-other,station,18,0,
auth,verification-code,25,0,
basic,price,9,0,
basic,route,9,0,
basic,station,113,0,
basic,train,10,1,"['latency', 'cpu_use']"
cancel,inside-payment,5,0,
cancel,notification,5,0,
cancel,order,17,0,
cancel,user,5,0,
inside-payment,order,2,0,
inside-payment,payment,2,0,
food,food-map,5,0,
food,station,8,0,
food,travel,5,0,
travel,order,1,0,
travel,seat,1,0,
travel,ticketinfo,6,1,['latency']
travel,train,1,1,"['latency', 'cpu_use']"
gateway,admin-order,20,0,
gateway,assurance,27,0,
gateway,auth,33,0,
gateway,cancel,15,0,
gateway,consign,7,0,
gateway,contacts,27,0,
gateway,food,20,0,
gateway,inside-payment,7,0,
gateway,order,34,0,
gateway,order-other,35,0,
gateway,preserve,3,1,"['latency', 'http_status']"
gateway,travel,11,1,"['latency', 'http_status']"
gateway,ts-ui-dashboard,44,1,['http_status']
gateway,verification-code,140,0,
security,order,1,0,
ticketinfo,basic,69,1,"['latency', 'cpu_use']"
