front-end_carts,orders_carts,shipping_rabbitmq
"('carts', 0.49227920082410787)","('rabbitmq', 0.24374857695366986)","('front-end', 0.08827658311188999)","('orders', 0.08827658311188999)","('shipping', 0.044830285127406305)","('queue-master', 0.042588770871035984)","('carts-db', 0.0)","('home-cluster-node2', 0.0)","('home-cluster-node1', 0.0)"
"('carts', 0.49227920082410787)","('rabbitmq', 0.24374857695366986)","('front-end', 0.08827658311188999)","('orders', 0.08827658311188999)","('shipping', 0.044830285127406305)","('queue-master', 0.042588770871035984)","('carts-db', 0.0)"
