,timestamp,gateway_fanout-1,gateway_fanout-2,gateway_fanout-3,gateway_fanout-4,gateway_fanout-5,fanout-1_fanout-db,fanout-2_fanout-db,fanout-3_fanout-db,fanout-4_fanout-db,fanout-5_fanout-db
0,2022-09-28 23:28:34,3072.727272727273,3093.0232558139537,3041.6666666666665,3363.636363636364,3150.943396226415,0.5080666666666667,0.5511333333333334,0.5296000000000001,0.5511333333333334,0.5080666666666667
1,2022-09-28 23:28:48,3432.4324324324325,3093.0232558139537,3080.0,3212.7659574468084,3142.8571428571427,0.5709333333333333,0.5709333333333333,0.5709333333333333,0.5709333333333333,0.5709333333333333
2,2022-09-28 23:29:02,3255.31914893617,3208.333333333333,3085.1063829787236,3190.476190476191,3255.31914893617,0.5918888888888888,0.5775333333333333,0.5847111111111111,0.5775333333333333,0.5918888888888888
3,2022-09-28 23:29:16,3410.25641025641,3139.5348837209303,3000.0,3163.265306122449,3186.046511627907,0.5786833333333333,0.5786833333333333,0.5786833333333333,0.5786833333333333,0.5786833333333333
4,2022-09-28 23:29:30,3212.7659574468084,3119.9999999999995,3000.0,3142.8571428571427,3039.21568627451,0.58764,0.5790266666666667,0.5833333333333333,0.5790266666666667,0.58764
5,2022-09-28 23:29:44,3470.588235294117,3100.0,3044.444444444445,3142.8571428571427,3153.846153846154,0.5709333333333333,0.5709333333333334,0.5709333333333334,0.5709333333333334,0.5709333333333333
6,2022-09-28 23:29:58,3439.0243902439024,3272.727272727273,3090.9090909090914,3177.7777777777774,3127.659574468085,0.5740095238095239,0.5678571428571428,0.5709333333333333,0.5678571428571428,0.5740095238095239
7,2022-09-28 23:30:12,3378.378378378378,3146.341463414634,3000.0,3097.560975609756,3000.0,0.5618916666666667,0.5618916666666667,0.5618916666666667,0.5618916666666667,0.5618916666666667
8,2022-09-28 23:30:26,3181.818181818182,3232.5581395348836,3042.553191489362,3285.7142857142862,3181.818181818182,0.565288888888889,0.5605037037037037,0.5628962962962963,0.5605037037037037,0.565288888888889
9,2022-09-28 23:30:40,3250.0,3297.872340425532,3000.0,3122.448979591837,3160.0,0.5668,0.5668,0.5668,0.5668,0.5668
10,2022-09-28 23:30:54,3400.0,3117.6470588235293,4925.925925925925,3127.659574468085,3204.0816326530617,0.574769696969697,0.5708545454545454,0.5770969696969698,0.5708545454545454,0.574769696969697
11,2022-09-28 23:31:08,3325.5813953488373,3127.659574468085,37500.0,3078.4313725490197,3083.3333333333335,0.575238888888889,0.5752388888888889,0.5791666666666667,0.5752388888888889,0.575238888888889
12,2022-09-28 23:31:22,3325.5813953488373,3227.2727272727275,37500.0,3125.0,3083.3333333333335,0.5814111111111111,0.5742333333333333,0.58175,0.5742333333333333,0.5814111111111111
