,timestamp,gateway_chain-1,chain-9_chain-10,chain-10_chain-11,chain-11_chain-12,chain-12_chain-13,chain-13_chain-14,chain-14_chain-15,chain-1_chain-2,chain-2_chain-3,chain-3_chain-4,chain-4_chain-5,chain-5_chain-6,chain-6_chain-7,chain-7_chain-8,chain-8_chain-9,chain-1_chain-db,chain-10_chain-db,chain-11_chain-db,chain-12_chain-db,chain-13_chain-db,chain-14_chain-db,chain-15_chain-db,chain-2_chain-db,chain-3_chain-db,chain-4_chain-db,chain-5_chain-db,chain-6_chain-db,chain-7_chain-db,chain-8_chain-db,chain-9_chain-db
0,2022-09-28 21:50:35,98214.28571428572,36217.94871794872,28750.0,21363.636363636364,17978.72340425532,8500.0,3075.4716981132074,83536.58536585365,80000.0,76041.66666666667,73125.0,63888.88888888888,55833.33333333333,52586.206896551725,39825.58139534883,0.6751333333333334,0.6358666666666667,0.6789333333333333,0.6789333333333333,0.6574,0.6358666666666667,0.6574,0.6536000000000001,0.6751333333333334,0.6751333333333334,0.6751333333333334,0.6320666666666667,0.6536000000000001,0.6320666666666667,0.6536000000000001
1,2022-09-28 21:50:49,87878.78787878787,37187.5,32031.25,21363.636363636364,17500.0,9051.724137931034,3130.4347826086955,85714.28571428572,80625.0,78048.78048780489,75000.0,68243.24324324324,58653.846153846156,44758.06451612902,40064.10256410257,0.6122666666666667,0.6158,0.6157999999999999,0.6157999999999999,0.6158,0.6158,0.6158,0.6122666666666667,0.6122666666666667,0.6122666666666667,0.6122666666666667,0.6122666666666667,0.6122666666666667,0.6122666666666667,0.6122666666666667
2,2022-09-28 21:51:03,90517.24137931035,37121.21212121212,31730.76923076923,20546.875,17500.0,9456.521739130434,3142.8571428571427,83088.23529411765,78947.36842105263,77631.57894736843,73214.28571428571,71774.19354838709,57758.620689655174,48958.333333333336,41071.42857142857,0.5918888888888889,0.5808888888888889,0.5952444444444445,0.5952444444444445,0.5880666666666667,0.5774222222222223,0.5880666666666667,0.5847111111111111,0.5918888888888889,0.5918888888888889,0.5918888888888889,0.5775333333333333,0.5847111111111111,0.5775333333333333,0.5847111111111111
3,2022-09-28 21:51:17,116071.42857142858,35060.9756097561,31071.428571428572,20928.57142857143,17021.27659574468,8863.636363636364,3119.9999999999995,94827.58620689655,80625.0,77222.22222222223,73214.28571428571,65972.22222222222,66025.64102564102,48557.692307692305,41406.25,0.58385,0.5871999999999999,0.5871999999999999,0.5871999999999999,0.5872,0.5871999999999999,0.5872,0.58385,0.58385,0.58385,0.58385,0.58385,0.58385,0.58385,0.58385
4,2022-09-28 21:51:31,106000.0,37837.83783783784,33796.2962962963,23125.0,18310.810810810814,9687.5,3093.0232558139537,85937.5,83088.23529411765,77857.14285714286,75000.0,74342.1052631579,54347.82608695653,52083.333333333336,40625.0,0.5793733333333334,0.5740533333333333,0.5826666666666667,0.5826666666666667,0.57836,0.5740533333333333,0.57836,0.5750666666666666,0.5793733333333334,0.5793733333333334,0.5793733333333334,0.57076,0.5750666666666666,0.57076,0.5750666666666666
5,2022-09-28 21:51:45,93750.0,37500.0,29629.629629629635,18812.5,17325.58139534884,8602.94117647059,3085.1063829787236,85000.0,78977.27272727274,75000.0,71527.77777777777,65909.09090909091,52083.33333333334,45161.290322580644,39743.58974358974,0.576388888888889,0.565288888888889,0.5796444444444444,0.5796444444444444,0.5724666666666667,0.565288888888889,0.5724666666666667,0.5692111111111111,0.576388888888889,0.576388888888889,0.576388888888889,0.5620333333333333,0.5692111111111111,0.5620333333333333,0.5692111111111111
6,2022-09-28 21:51:59,94791.66666666666,36184.21052631579,26086.956521739132,20071.42857142857,17325.58139534884,8046.875,3044.444444444445,81250.0,77702.7027027027,76315.7894736842,73214.28571428572,65833.33333333334,55434.782608695656,43750.0,38719.51219512195,0.5740095238095239,0.5711238095238096,0.5772761904761905,0.5772761904761905,0.5742,0.5711238095238096,0.5742,0.5709333333333333,0.5740095238095239,0.5740095238095239,0.5740095238095239,0.5678571428571428,0.5709333333333333,0.5678571428571428,0.5709333333333333
7,2022-09-28 21:52:13,94642.85714285714,37171.05263157895,29741.37931034483,20263.157894736843,17302.63157894737,8660.714285714284,3000.0,81410.2564102564,79268.29268292683,73809.52380952382,71794.8717948718,65151.51515151516,55434.782608695656,45535.71428571429,38461.53846153847,0.5737333333333333,0.5662166666666667,0.5769833333333333,0.5769833333333333,0.5716,0.5662166666666667,0.5716,0.56835,0.5737333333333333,0.5737333333333333,0.5737333333333333,0.5629666666666666,0.56835,0.5629666666666666,0.56835
8,2022-09-28 21:52:27,94642.85714285714,37820.51282051283,31481.48148148148,20147.058823529413,16937.5,8500.0,3088.888888888889,87096.77419354838,79268.29268292683,73809.52380952382,75000.0,67857.14285714286,58620.68965517241,52999.99999999999,40625.0,0.5721777777777777,0.5706518518518519,0.575437037037037,0.575437037037037,0.5730444444444445,0.5706518518518519,0.5730444444444445,0.5697851851851852,0.5721777777777777,0.5721777777777777,0.5721777777777777,0.5673925925925926,0.5697851851851852,0.5673925925925926,0.5697851851851852
9,2022-09-28 21:52:41,116666.66666666669,36805.555555555555,31018.51851851852,20227.272727272728,16428.57142857143,9051.724137931034,3040.8163265306125,87096.77419354838,82857.14285714286,78048.78048780489,71710.52631578948,67647.05882352943,53125.0,52999.99999999999,42500.0,0.5742066666666666,0.5688533333333334,0.5774666666666667,0.5774666666666667,0.57316,0.5688533333333334,0.57316,0.5699,0.5742066666666666,0.5742066666666666,0.5742066666666666,0.5655933333333334,0.5699,0.5655933333333334,0.5699
