front-end_orders,orders_carts
"('carts', 0.5486622668226386)","('front-end', 0.2597280420279004)","('orders', 0.19160969114946091)","('carts-db', 0.0)","('node3', 0.0)","('orders-db', 0.0)","('payment', 0.0)","('shipping', 0.0)","('user', 0.0)"
"('carts', 0.5486622668226386)","('front-end', 0.2597280420279004)","('orders', 0.19160969114946091)","('carts-db', 0.0)","('orders-db', 0.0)","('payment', 0.0)","('shipping', 0.0)","('user', 0.0)"
