front-end_user
"('user', 0.64971003546875)","('orders', 0.22219190569335934)","('front-end', 0.12809805883789063)","('user-db', 0.0)","('node3-k8s-v2', 0.0)"
"('user', 0.64971003546875)","('orders', 0.22219190569335934)","('front-end', 0.12809805883789063)","('user-db', 0.0)"
