,timestamp,gateway_fanout-1,gateway_fanout-10,gateway_fanout-11,gateway_fanout-12,gateway_fanout-13,gateway_fanout-14,gateway_fanout-15,gateway_fanout-2,gateway_fanout-3,gateway_fanout-4,gateway_fanout-5,gateway_fanout-6,gateway_fanout-7,gateway_fanout-8,gateway_fanout-9,fanout-1_fanout-1-db,fanout-10_fanout-10-db,fanout-11_fanout-11-db,fanout-12_fanout-12-db,fanout-13_fanout-13-db,fanout-14_fanout-14-db,fanout-15_fanout-15-db,fanout-2_fanout-2-db,fanout-3_fanout-3-db,fanout-4_fanout-4-db,fanout-5_fanout-5-db,fanout-6_fanout-6-db,fanout-7_fanout-7-db,fanout-8_fanout-8-db,fanout-9_fanout-9-db
0,2022-09-29 01:52:11,3465.116279069767,3208.333333333333,3133.3333333333335,3146.341463414634,3390.243902439024,3243.9024390243903,3133.3333333333335,3578.9473684210525,3428.571428571429,3564.1025641025644,3279.0697674418607,3311.1111111111113,3372.093023255814,3227.2727272727275,3208.333333333333,0.6234666666666667,0.5118,0.5630666666666667,0.5734666666666667,0.5437333333333334,0.5526666666666666,0.5214666666666667,0.5700666666666667,0.5287333333333334,0.5511333333333334,0.5718,0.6028,0.5080666666666667,0.5709333333333333,0.5597333333333333
1,2022-09-29 01:52:25,3085.1063829787236,3208.333333333333,3127.659574468085,3372.093023255814,3285.7142857142862,3163.265306122449,3133.3333333333335,3272.727272727273,3227.2727272727275,3333.3333333333335,3042.553191489362,3243.9024390243903,3372.093023255814,3041.6666666666665,3133.3333333333335,0.6234666666666667,0.5690000000000001,0.569,0.5794,0.5638000000000001,0.569,0.5638000000000001,0.5709333333333333,0.5657666666666668,0.5554333333333333,0.5606,0.5709333333333333,0.5657666666666668,0.5761,0.5657666666666666
2,2022-09-29 01:52:39,3432.4324324324325,3130.4347826086955,3222.222222222222,3266.6666666666665,3127.659574468085,3222.222222222222,3122.448979591837,3285.7142857142862,3390.2439024390246,3318.1818181818185,3212.7659574468084,3127.659574468085,3136.3636363636365,3130.4347826086955,3133.3333333333335,0.5884444444444444,0.5638000000000001,0.5704888888888889,0.5635555555555556,0.5779111111111112,0.5670222222222222,0.5739555555555556,0.5706444444444445,0.5568666666666667,0.5712222222222222,0.5746666666666667,0.5781111111111111,0.5603111111111111,0.5778222222222221,0.5672
3,2022-09-29 01:52:53,3340.425531914894,3368.421052631579,3090.9090909090914,3238.095238095238,3127.659574468085,3256.4102564102564,3139.5348837209303,3439.0243902439024,3232.5581395348836,3227.2727272727275,3350.0,3227.2727272727275,3227.2727272727275,3272.727272727273,3133.3333333333335,0.5920333333333334,0.5638000000000001,0.582,0.5556333333333334,0.569,0.5716,0.5790333333333333,0.5786833333333333,0.56835,0.56835,0.5657666666666666,0.5735166666666667,0.5580166666666667,0.5761,0.5679166666666666
4,2022-09-29 01:53:07,3340.425531914894,3291.6666666666665,3297.872340425532,3266.6666666666665,3040.0,3075.4716981132074,3260.869565217391,3439.0243902439024,3304.347826086956,3204.0816326530617,3523.809523809524,3266.6666666666665,3291.6666666666665,3076.923076923077,3199.9999999999995,0.5835066666666667,0.57836,0.5823733333333333,0.5698933333333334,0.5847466666666666,0.5740533333333333,0.5698933333333333,0.5810933333333334,0.5666266666666667,0.5773066666666666,0.5731733333333333,0.5855733333333333,0.5666266666666667,0.5833333333333333,0.57696
5,2022-09-29 01:53:21,3297.872340425532,3204.081632653061,3266.6666666666665,3347.8260869565215,3119.9999999999995,3212.7659574468084,3038.461538461538,3297.872340425532,3380.952380952381,3350.0,3318.1818181818185,3217.3913043478256,3318.1818181818185,3133.3333333333335,3272.727272727273,0.5884444444444444,0.5880666666666667,0.5826222222222223,0.5774222222222223,0.5794,0.5846,0.5774222222222222,0.5812666666666667,0.5778222222222222,0.5726555555555556,0.5778222222222222,0.5778222222222222,0.5778222222222222,0.5881555555555554,0.5775333333333333
6,2022-09-29 01:53:35,3270.27027027027,3048.7804878048782,3048.7804878048782,3090.9090909090914,3243.9024390243903,3146.341463414634,3000.0,3526.3157894736846,3300.0000000000005,3210.5263157894733,3210.5263157894733,3093.0232558139537,3093.0232558139537,3388.8888888888887,3146.341463414634,0.5858190476190476,0.5875602948178339,0.5800380952380951,0.5696380952380953,0.5787619047619047,0.5696380952380953,0.5830095238095238,0.5663809523809523,0.5737619047619048,0.5693333333333334,0.5784380952380952,0.5710571428571428,0.5663809523809524,0.5842190476190475,0.5752380952380952
7,2022-09-29 01:53:49,3378.378378378378,3200.0,3086.9565217391305,3095.2380952380954,3000.0,3153.846153846154,3086.9565217391305,3378.378378378378,3046.5116279069766,3181.818181818182,3186.046511627907,3090.9090909090914,3136.3636363636365,3292.682926829268,3190.476190476191,0.5801916666666667,0.5793989624595371,0.5727166666666667,0.5636166666666667,0.5716,0.5677,0.5740166666666666,0.5670583333333333,0.5670583333333333,0.564475,0.5670583333333333,0.5659833333333333,0.5644750000000001,0.5761,0.5681333333333334
8,2022-09-29 01:54:03,3390.243902439024,3130.4347826086955,3136.3636363636365,3195.1219512195125,3086.9565217391305,3000.0,3146.341463414634,3292.682926829268,3512.8205128205127,3181.818181818182,3325.5813953488373,3285.7142857142862,3090.9090909090914,3044.444444444445,3285.7142857142862,0.574474074074074,0.5753546332973664,0.5729629629629629,0.5637185185185185,0.5708148148148148,0.5637185185185185,0.5729629629629629,0.5639481481481482,0.5628,0.5616518518518518,0.5687333333333333,0.5629925925925926,0.5605037037037037,0.5732296296296295,0.5696888888888889
9,2022-09-29 01:54:17,3285.7142857142862,3130.4347826086955,3093.0232558139537,3173.9130434782605,3086.9565217391305,3136.3636363636365,3133.3333333333335,3142.8571428571427,3300.0000000000005,3043.478260869565,3325.5813953488373,3350.0,3177.777777777778,3243.9024390243903,3090.9090909090914,0.57524,0.5741991699676297,0.5688533333333333,0.5615733333333333,0.56692,0.56484,0.5678133333333333,0.5647333333333333,0.5626666666666666,0.5626666666666666,0.5626666666666666,0.56284,0.5626666666666666,0.5688666666666666,0.56456
