front-end_orders,front-end_user,orders_user
"('front-end', 0.5871676699446013)","('user', 0.2126690253122766)","('orders', 0.2001633047431221)","('user-db', 0.0)","('home-cluster-node1', 0.0)","('orders-db', 0.0)","('payment', 0.0)","('shipping', 0.0)","('carts', 0.0)","('home-cluster-node2', 0.0)"
"('front-end', 0.5871676699446013)","('user', 0.2126690253122766)","('orders', 0.2001633047431221)","('user-db', 0.0)","('orders-db', 0.0)","('payment', 0.0)","('shipping', 0.0)","('carts', 0.0)"
