front-end_user
"('user', 0.64971003546875)","('orders', 0.220377974988305)","('front-end', 0.12991198954294506)","('user-db', 0.0)","('home-cluster-node1', 0.0)"
"('user', 0.64971003546875)","('orders', 0.220377974988305)","('front-end', 0.12991198954294506)","('user-db', 0.0)"
