,timestamp,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,catalogue_catalogue-db,orders_orders-db,user_user-db
0,2022-09-25 06:45:04,21844.059405940592,9913.793103448274,9375.0,48817.56756756757,1903.225806451613,3228.070175438597,17075.471698113208,13839.712918660287,54.1996399279856,64.52006666666666,0.6145333333333333,74.55113333333333
1,2022-09-25 06:45:18,23207.17131474104,12664.473684210525,13657.407407407407,58426.96629213482,1868.6868686868686,3166.666666666667,19185.39325842697,15859.374999999998,53.76898663065947,68.1195,0.6478999999999999,78.1475
2,2022-09-25 06:45:32,24790.697674418607,14925.373134328358,13270.676691729324,58426.96629213482,1878.5046728971965,3222.2222222222217,19108.527131782947,14956.521739130438,55.53289815013815,68.43948888888889,0.6287777777777778,80.31846666666667
3,2022-09-25 06:45:46,24899.553571428572,17720.588235294115,13270.676691729324,54807.692307692305,2203.5398230088495,3222.2222222222217,20436.619718309856,16328.125,56.271514647477254,69.10761666666667,0.5899,82.01469999999999
4,2022-09-25 06:46:00,28815.789473684214,18395.522388059704,14155.405405405407,53999.99999999999,1918.3673469387754,3148.148148148148,22439.903846153848,17213.375796178345,57.640272235177214,69.50422666666667,0.5665733333333334,81.79105333333332
5,2022-09-25 06:46:14,21869.26605504587,16472.60273972603,11875.0,62790.69767441861,2229.166666666667,3224.2990654205605,21436.17021276596,16553.73831775701,58.50393007239251,66.17585555555556,0.5672333333333334,81.23004444444443
6,2022-09-25 06:46:28,24304.878048780487,12794.117647058822,9072.580645161292,49119.71830985916,2229.166666666667,3214.876033057851,17599.667774086378,14070.35175879397,57.944514878162465,67.31240952380952,0.5657670880292416,80.8293238095238
7,2022-09-25 06:46:42,26649.746192893403,16835.443037974685,10733.082706766914,56097.56097560977,1903.2258064516125,3245.901639344263,21552.238805970148,16725.978647686832,57.81077444608211,68.16513333333333,0.5729043930608051,80.37316666666666
8,2022-09-25 06:46:56,26494.565217391304,15650.684931506848,11488.095238095235,60465.11627906976,1815.5339805825245,3215.8273381294966,21564.516129032258,16255.458515283844,59.11517246266716,66.79475555555555,0.5818335345725676,80.5540074074074
9,2022-09-25 06:47:10,26494.565217391304,15650.684931506848,12649.999999999998,61046.51162790698,2089.108910891089,3117.6470588235293,20642.857142857145,16678.082191780824,60.1342561635091,68.00266666666667,0.5783035144486441,81.16968
10,2022-09-25 06:47:24,24795.081967213115,15263.15789473684,15187.5,75000.0,2094.33962264151,3000.0000000000005,23308.270676691725,16995.515695067264,60.23594949017026,66.36901212121212,0.5760274373775552,81.04052121212122
11,2022-09-25 06:47:38,26182.43243243243,15125.0,13908.450704225352,84011.62790697675,1804.123711340206,3201.8348623853212,23308.270676691725,16995.515695067264,59.953151072130645,67.926,0.5759029287072034,81.07301666666666
12,2022-09-25 06:47:52,22304.14746543779,13125.000000000002,12426.470588235294,75609.756097561,1786.5168539325844,2901.960784313726,18221.153846153848,14456.521739130434,60.17337845093974,67.96487777777777,0.5657973731516479,81.35672222222222
