,timestamp,gateway_fanout-1,gateway_fanout-2,gateway_fanout-3,gateway_fanout-4,gateway_fanout-5,fanout-1_fanout-db,fanout-2_fanout-db,fanout-3_fanout-db,fanout-4_fanout-db,fanout-5_fanout-db
0,2022-09-28 23:42:55,7302.631578947368,6742.424242424242,4500.0,7152.777777777777,6875.0,0.6022545357524013,0.5812666666666666,0.6329333333333332,0.5709333333333333,0.5812666666666666
1,2022-09-28 23:43:09,7151.162790697675,7243.589743589742,3914.285714285714,7243.589743589742,6928.571428571428,0.5969272678762007,0.5812666666666666,0.6071,0.5864333333333334,0.5761
2,2022-09-28 23:43:23,7039.473684210526,6742.424242424242,3764.705882352941,6875.0,6959.45945945946,0.5813737341396893,0.5778222222222221,0.5812666666666666,0.5811525484709175,0.5743777777777778
3,2022-09-28 23:43:37,7195.121951219512,6571.428571428572,4333.333333333334,7000.0,6406.25,0.5735969672714336,0.5735166666666667,0.58385,0.5786834361013703,0.5735166666666667
4,2022-09-28 23:43:51,7162.162162162163,7051.282051282051,3941.1764705882356,6617.647058823529,6571.428571428572,0.5709975738171469,0.5771333333333333,0.5874666666666666,0.5792000822144295,0.573
5,2022-09-28 23:44:05,7371.794871794872,7229.72972972973,4062.5,7329.545454545455,7312.5,0.5744313115142891,0.5743777777777778,0.5812666666666667,0.5760876123950625,0.5743777777777778
6,2022-09-28 23:44:19,7435.8974358974365,6842.105263157896,4225.806451612903,7105.263157894738,6857.142857142858,0.5709792193932002,0.5738857142857142,0.5827428571428571,0.5768385505134673,0.5753619047619046
7,2022-09-28 23:44:33,6470.588235294118,6764.705882352941,3685.7142857142853,6250.0,6484.375,0.5748484836357168,0.5735166666666667,0.5812666666666666,0.5748087316992839,0.5735166666666667
8,2022-09-28 23:44:47,6470.588235294118,6764.705882352941,3685.7142857142853,6250.0,6484.375,0.5732653187873038,0.5732296296296295,0.5789703703703704,0.5755262800289931,0.5732296296296295
9,2022-09-28 23:45:01,6973.684210526316,7179.487179487179,3969.696969696969,6691.176470588235,6370.967741935484,0.5750987869085734,0.5699,0.5750666666666666,0.5740336520260938,0.5699
10,2022-09-28 23:45:15,7134.1463414634145,6890.243902439024,4655.172413793103,6776.315789473684,6824.324324324324,0.5728413214320365,0.5709333333333333,0.5718727272727272,0.5737518048722065,0.5709333333333333
11,2022-09-28 23:45:29,38315.217391304344,38031.914893617024,37760.416666666664,37760.416666666664,38031.914893617024,0.5735434335349223,0.5761,0.5735166666666667,0.573516932243967,0.5752388888888889
12,2022-09-28 23:45:43,37500.0,37500.0,37500.0,37500.0,37500.0,0.5717944444444445,0.5726555555555556,0.5709333333333334,0.573516932243967,0.5717944444444444
