,timestamp,gateway_fanout-1,gateway_fanout-10,gateway_fanout-11,gateway_fanout-12,gateway_fanout-13,gateway_fanout-14,gateway_fanout-15,gateway_fanout-2,gateway_fanout-3,gateway_fanout-4,gateway_fanout-5,gateway_fanout-6,gateway_fanout-7,gateway_fanout-8,gateway_fanout-9,fanout-1_fanout-db,fanout-10_fanout-db,fanout-11_fanout-db,fanout-12_fanout-db,fanout-13_fanout-db,fanout-14_fanout-db,fanout-15_fanout-db,fanout-2_fanout-db,fanout-3_fanout-db,fanout-4_fanout-db,fanout-5_fanout-db,fanout-6_fanout-db,fanout-7_fanout-db,fanout-8_fanout-db,fanout-9_fanout-db
0,2022-09-29 05:42:54,6153.846153846154,5384.615384615385,3564.1025641025644,4125.0,4225.806451612903,3380.952380952381,3941.1764705882356,4225.806451612903,5769.23076923077,5714.285714285715,3777.7777777777783,5000.0,5925.925925925926,4571.428571428572,3631.5789473684213,0.543,0.5565333333333333,0.6187333333333334,0.5879333333333333,0.5983999999999999,0.6513333333333333,0.6082666666666666,0.5742,0.5742,0.5742,0.6269333333333332,0.6272678762006403,0.5118,0.595,0.5839445259367916
1,2022-09-29 05:43:08,6944.444444444444,4533.333333333333,3650.0,5096.153846153846,5267.857142857142,3717.948717948718,5462.962962962963,4375.0,6388.88888888889,6319.444444444444,4028.5714285714284,6048.387096774194,6015.625,5431.0344827586205,3585.3658536585367,0.5742,0.5827,0.6187333333333334,0.6141,0.6140999999999999,0.5984,0.6036333333333332,0.5794,0.5794,0.5898,0.595,0.5951672714336536,0.5690000000000001,0.595,0.5950389296350624
2,2022-09-29 05:43:22,6973.684210526315,5625.0,3684.2105263157896,5217.391304347826,4846.153846153847,3380.952380952381,4571.428571428572,4030.3030303030305,6764.705882352941,6083.333333333334,3914.285714285714,5300.0,5700.0,5312.5,4187.5,0.5846,0.5879333333333333,0.6191333333333333,0.6053777777777777,0.6123555555555554,0.6160444444444444,0.6020888888888889,0.5880666666666666,0.5880666666666666,0.5915333333333334,0.6160444444444444,0.6057559587335467,0.5672666666666667,0.6019333333333333,0.5947815086455971
3,2022-09-29 05:43:36,6607.142857142858,5740.740740740742,3461.538461538462,5108.695652173913,4379.310344827586,3333.3333333333335,4379.310344827586,4310.3448275862065,6774.193548387097,6562.5,4200.0,7068.965517241379,6718.75,5600.000000000001,3742.8571428571427,0.5871999999999999,0.5931666666666666,0.6033333333333333,0.5931666666666666,0.5957833333333333,0.5957833333333333,0.6010166666666666,0.5871999999999999,0.5871999999999999,0.582,0.5924,0.5846836357168268,0.5818166666666666,0.5871999999999999,0.5872194648175312
4,2022-09-29 05:43:50,6718.75,6406.25,3526.3157894736846,5200.0,5800.000000000001,3400.0000000000005,4310.3448275862065,4310.3448275862065,6428.571428571428,6973.684210526316,4428.571428571428,6515.151515151516,6617.647058823529,6724.137931034483,4310.3448275862065,0.57836,0.5837466666666666,0.59828,0.5879333333333333,0.5900266666666666,0.5943333333333334,0.5985199999999999,0.5804400000000001,0.5804400000000001,0.5804400000000001,0.5972266666666666,0.5931335752401281,0.57836,0.57836,0.5886289051873582
5,2022-09-29 05:44:04,6973.684210526315,6250.0,3439.0243902439024,5555.555555555557,5925.925925925926,3500.0000000000005,4703.703703703704,4125.0,6206.896551724139,6562.5,3777.7777777777783,5384.615384615385,6071.4285714285725,4846.153846153847,3439.0243902439024,0.5811333333333333,0.5861888888888889,0.5912222222222222,0.5896777777777777,0.5896777777777777,0.5931666666666667,0.5879333333333333,0.5828666666666666,0.5828666666666666,0.5811333333333334,0.6004444444444444,0.5987668682556623,0.5758111111111112,0.5828666666666666,0.5794129765450208
6,2022-09-29 05:44:18,6250.0,4680.0,3300.0000000000005,3787.8787878787875,4066.6666666666665,3555.5555555555557,3628.5714285714284,4407.407407407408,5961.538461538462,6346.153846153847,4285.714285714286,5227.272727272729,5434.782608695653,4407.407407407408,3421.052631578948,0.5756857142857142,0.5819523809523809,0.5908380952380953,0.5819523809523809,0.5894285714285713,0.592504761904762,0.594,0.5801428571428572,0.5846,0.5771714285714287,0.5861904761904763,0.5862382680286629,0.5712285714285714,0.5816285714285714,0.5728301703719225
7,2022-09-29 05:44:32,7000.0,5648.148148148148,3523.809523809524,4655.172413793103,4533.333333333333,3585.3658536585367,4212.121212121212,4272.727272727272,6285.714285714286,6470.588235294118,4176.470588235295,5781.25,5862.068965517242,4925.925925925925,3789.4736842105267,0.5716,0.5853166666666667,0.5917083333333333,0.59055,0.5853166666666666,0.5920083333333334,0.59055,0.5846,0.582,0.582,0.5938833333333333,0.5939251511917467,0.5754083333333333,0.5794,0.5768097324087655
8,2022-09-29 05:44:46,6759.259259259259,4840.0,3526.3157894736846,4200.0,4555.555555555556,3594.5945945945946,4200.0,3937.5,7045.454545454545,6465.517241379311,4916.666666666666,6018.518518518519,5700.0,5434.782608695652,3461.538461538462,0.5765111111111111,0.5844444444444444,0.5936814814814815,0.5867703703703704,0.5902592592592593,0.588,0.589162962962963,0.5811333333333333,0.5857555555555556,0.5799777777777778,0.5893037037037038,0.5893408751334044,0.5788222222222222,0.5822888888888889,0.5800679102892732
9,2022-09-29 05:45:00,6666.666666666666,5000.0,3536.5853658536585,5000.0,4586.206896551725,3476.190476190476,4466.666666666667,4714.285714285715,6969.69696969697,6250.0,3888.888888888889,6290.322580645162,5892.857142857143,6166.666666666667,3476.190476190476,0.57732,0.5827,0.5899066666666666,0.5868866666666667,0.5900266666666666,0.5891,0.5868866666666667,0.58148,0.5825199999999999,0.57836,0.5889066666666667,0.5889401209533973,0.5815533333333334,0.5825199999999999,0.5752477859270124
10,2022-09-29 05:45:14,6896.551724137931,5000.0,3742.8571428571427,5576.923076923077,4840.0,4000.0,4840.0,4840.0,6612.903225806452,6666.666666666667,4096.774193548387,68918.91891891892,5500.000000000001,6034.48275862069,4555.555555555556,0.5760909090909091,0.5841272727272727,0.5907333333333333,0.5850787878787879,0.5869818181818182,0.5879878787878788,0.588939393939394,0.5817636363636364,0.5827090909090908,0.5789272727272727,0.5912848484848485,0.5884788978364218,0.5779818181818182,0.5817636363636364,0.5808919266003144
11,2022-09-29 05:45:28,6759.259259259259,6209.677419354839,3764.705882352941,5312.5,5648.148148148148,3685.7142857142853,5104.166666666666,4357.142857142858,6209.677419354839,5833.333333333333,4916.666666666666,75000.0,6637.931034482758,6691.176470588235,4241.379310344827,0.5759333333333333,0.5818277777777777,0.5869611111111112,0.5835722222222223,0.5853166666666666,0.5897777777777778,0.5870611111111111,0.5828666666666666,0.5837333333333333,0.5794,0.5890555555555556,0.5882167674611645,0.5837944444444444,0.5811333333333334,0.5768064882725105
12,2022-09-29 05:45:42,7016.129032258065,5500.0,3473.684210526316,4357.142857142858,6293.103448275862,3764.705882352941,5500.0,3937.5,5833.333333333333,6759.259259259259,3848.484848484848,75000.0,5982.142857142857,5326.086956521739,3685.7142857142853,0.5776666666666667,0.5827,0.5827,0.5800833333333334,0.5835722222222223,0.5800833333333334,0.5845444444444444,0.5802666666666666,0.5811333333333333,0.5776666666666667,0.5811333333333334,0.5794,0.5846,0.5785333333333333,0.5760555555555555
