,timestamp,gateway_chain-1,chain-1_chain-2,chain-2_chain-3,chain-3_chain-4,chain-4_chain-5,chain-1_chain-db,chain-2_chain-db,chain-3_chain-db,chain-4_chain-db,chain-5_chain-db
0,2022-09-28 17:12:41,35312.5,22096.774193548383,17840.909090909092,9464.285714285716,3044.444444444445,0.5676666666666667,0.5892000000000001,0.5892000000000001,0.5892000000000001,0.5461333333333334
1,2022-09-28 17:12:55,35135.13513513514,24400.0,17650.0,13387.096774193547,3119.9999999999995,0.5625333333333333,0.5625333333333333,0.5625333333333333,0.5625333333333333,0.5625333333333333
2,2022-09-28 17:13:09,36170.21276595745,24732.142857142855,18400.0,11249.999999999998,3076.923076923077,0.5745111111111111,0.5816888888888889,0.5816888888888889,0.5816888888888889,0.5673333333333334
3,2022-09-28 17:13:23,37500.0,24700.0,18400.0,14453.125,3076.923076923077,0.5805,0.5805,0.5805,0.5805,0.5805
4,2022-09-28 17:13:37,35069.444444444445,24700.0,17151.162790697676,12777.77777777778,3090.9090909090914,0.5738266666666667,0.5781333333333334,0.5781333333333334,0.5781333333333334,0.56952
5,2022-09-28 17:13:51,36918.604651162794,23333.333333333336,17833.333333333336,13409.09090909091,3130.4347826086955,0.5728,0.5728,0.5728,0.5728,0.5728
6,2022-09-28 17:14:05,36918.604651162794,24700.0,18571.428571428572,14137.931034482759,3086.9565217391305,0.5706,0.5736761904761905,0.5736761904761905,0.5736761904761905,0.5675238095238095
7,2022-09-28 17:14:19,36428.57142857143,24100.0,18181.818181818184,12750.0,3085.1063829787236,0.5689500000000001,0.5689500000000001,0.5689500000000001,0.5689500000000001,0.5689500000000001
8,2022-09-28 17:14:33,35975.60975609756,23000.0,17848.837209302324,12750.0,3181.818181818182,0.5688074074074074,0.5712,0.5712,0.5712,0.5664148148148148
9,2022-09-28 17:14:47,36071.42857142857,30092.592592592595,18166.666666666664,13870.967741935485,3130.4347826086955,0.56972,0.56972,0.56972,0.56972,0.56972
10,2022-09-28 17:15:01,45258.620689655174,52173.91304347826,18918.91891891892,15735.29411764706,3514.2857142857138,0.5676666666666667,0.5696242424242425,0.5696242424242425,0.5696242424242425,0.5657090909090909
11,2022-09-28 17:15:15,175000.0,78048.78048780488,18352.272727272728,15454.545454545458,3081.6326530612246,0.5659555555555555,0.5695444444444445,0.5695444444444445,0.5695444444444445,0.5623666666666667
12,2022-09-28 17:15:29,175000.0,76630.43478260869,18372.093023255813,14071.42857142857,3136.3636363636365,0.5642444444444444,0.5642444444444444,0.5642444444444444,0.5642444444444444,0.5642444444444444
