,timestamp,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,catalogue_catalogue-db,fanout-1_fanout-1-db,fanout-2_fanout-2-db,fanout-3_fanout-3-db,fanout-4_fanout-4-db,fanout-5_fanout-5-db,orders_orders-db,user_user-db
0,2022-09-28 09:49:20,31393.67816091954,17159.090909090908,16744.604316546764,70572.91666666667,2136.363636363636,3630.4347826086955,23517.110266159692,19078.947368421053,63.60693333333334,53.50486666666667,0.08613333333333334,0.06459999999999999,0.06459999999999999,0.08613333333333334,0.06459999999999999,0.47339290477460655,67.33739999999999
1,2022-09-28 09:49:34,31350.267379679146,21320.75471698113,15476.190476190475,72222.22222222223,2388.888888888889,3309.090909090909,22787.356321839085,19309.045226130656,58.1773,63.52596666666667,0.0646,0.06459999999999999,0.06459999999999999,0.0646,0.06459999999999999,0.51996311905397,70.28403333333333
2,2022-09-28 09:49:48,29764.85148514852,18295.454545454548,19241.07142857143,76119.40298507463,2397.8494623655915,3485.981308411215,22924.35424354244,18190.789473684214,60.99391111111112,66.86633333333333,0.07177777777777779,0.06459999999999999,0.06459999999999999,0.05742222222222223,0.06459999999999999,0.5443976349248688,71.1249111111111
3,2022-09-28 09:50:02,33928.57142857142,29583.333333333336,16888.88888888889,76119.40298507463,2195.876288659794,3312.5,23611.111111111113,18139.204545454548,61.960233333333335,62.70561666666667,0.07536666666666667,0.06459999999999999,0.06459999999999999,0.06459712927165268,0.06459999999999999,0.520931559526985,72.09648333333334
4,2022-09-28 09:50:16,28561.827956989244,16864.406779661018,16026.785714285716,67957.74647887325,2230.769230769231,3264.4628099173556,23611.111111111113,18139.204545454548,60.53710666666667,63.48454932213558,0.06890207533759773,0.06459999999999999,0.06459999999999999,0.06029046256671218,0.06459999999999999,0.5273985809549213,72.19046666666667
5,2022-09-28 09:50:30,33225.38860103627,21186.440677966104,16240.875912408761,69871.79487179487,2230.769230769231,3417.5824175824173,23057.76892430279,18470.149253731342,59.58835555555555,63.240647361920566,0.07178161205205359,0.06459999999999999,0.06459999999999999,0.06460047937993058,0.06459999999999999,0.5285877063513232,72.64402222222222
6,2022-09-28 09:50:44,33271.14427860697,15564.516129032258,15442.477876106195,60317.46031746032,2131.313131313131,3400.0000000000005,24457.44680851064,17269.23076923077,59.19615836284927,64.34573583402714,0.06767947699699832,0.06459999999999999,0.06459999999999999,0.06152422042089288,0.06459999999999999,0.5372561292535153,73.19723809523809
7,2022-09-28 09:50:58,29938.271604938273,16355.93220338983,16035.15625,65740.74074074073,2177.777777777778,3301.88679245283,21298.701298701297,17659.574468085106,59.86682395026185,63.224968854773756,0.06998620903904021,0.06459999999999999,0.06459999999999999,0.06460035953494793,0.06459892347686974,0.5344157797634925,72.99760833333333
8,2022-09-28 09:51:12,32731.958762886607,17500.0,16761.363636363636,68092.1052631579,1989.010989010989,3301.88679245283,24814.049586776862,18333.333333333336,58.49680647430684,62.820676019058155,0.06699514877544314,0.06459999999999999,0.06459999999999999,0.062207726994027795,0.06460000025520987,0.5322066190490303,73.01495555555556
9,2022-09-28 09:51:26,33272.05882352941,21045.454545454548,15244.36090225564,67307.69230769231,2116.279069767442,3380.952380952381,23062.73062730627,17346.938775510203,58.21360582687614,63.24834841715234,0.06890896723123216,0.06459999999999999,0.06459999999999999,0.06460028762795836,0.06459827802227754,0.5255126238107939,73.23581333333334
10,2022-09-28 09:51:40,27731.788079470192,19941.86046511628,12075.892857142857,71126.76056338027,2136.842105263158,3162.7906976744184,25000.0,21364.795918367345,59.673229539584376,61.47256522771425,0.06655966717990802,0.06459999999999999,0.06459999999999999,0.06264268572238638,0.06459686892260562,0.5157796255920538,72.90963636363637
11,2022-09-28 09:51:54,27731.788079470192,19941.86046511628,12075.892857142857,74050.6329113924,1986.3013698630136,3322.5806451612907,23834.95145631068,19267.515923566876,59.77147152239679,61.309423680960286,0.0681908060260268,0.06459999999999999,0.06459999999999999,0.0646002396899653,0.06459856578419429,0.5059101681172031,72.15145
12,2022-09-28 09:52:08,27777.777777777777,19025.42372881356,9833.333333333334,62666.66666666668,1883.1168831168834,3151.898734177215,22461.089494163425,19487.5,59.76247152239679,60.858512569849175,0.06460191713713791,0.06459999999999999,0.06459999999999999,0.06101135080107639,0.06459856578419429,0.500667309623732,72.27193694594415
