,timestamp,gateway_fanout-1,gateway_fanout-2,gateway_fanout-3,gateway_fanout-4,gateway_fanout-5,fanout-1_fanout-db,fanout-2_fanout-db,fanout-3_fanout-db,fanout-4_fanout-db,fanout-5_fanout-db
0,2022-09-28 23:39:20,7388.88888888889,7013.88888888889,3937.5,7329.545454545455,6928.571428571428,0.5607869289763255,0.5399333333333333,0.5916,0.5709333333333333,0.5812666666666666
1,2022-09-28 23:39:34,6166.666666666667,6379.310344827586,3564.1025641025644,6111.111111111111,6171.875,0.5606934644881627,0.5450999999999999,0.5554333333333333,0.5657666666666666,0.5554333333333333
2,2022-09-28 23:39:48,6571.428571428572,6805.555555555556,3777.7777777777783,6818.181818181818,6785.714285714285,0.5606623096587752,0.5468222222222222,0.5709333333333334,0.5571555555555555,0.5502666666666666
3,2022-09-28 23:40:02,6571.428571428572,6805.555555555556,3777.7777777777783,6818.181818181818,6785.714285714285,0.5632300655774147,0.5657666666666666,0.5786833333333333,0.5735166666666667,0.5709333333333333
4,2022-09-28 23:40:16,7159.090909090909,6666.666666666666,3810.810810810811,6714.285714285715,6428.571428571428,0.5730373857952651,0.5647333333333333,0.5771333333333333,0.5688666666666666,0.5688666666666666
5,2022-09-28 23:40:30,7432.432432432433,7045.454545454546,4750.0,7094.594594594595,6875.0,0.564075599273832,0.5640444444444445,0.5761,0.5692111111111111,0.5674888888888888
6,2022-09-28 23:40:44,7162.162162162163,6959.45945945946,4357.142857142858,7279.411764705882,6875.0,0.5650444020972076,0.5606,0.5709333333333333,0.5694571428571428,0.5620761904761905
7,2022-09-28 23:40:58,6583.333333333334,6293.103448275862,4185.185185185185,6796.875,6583.333333333334,0.5593308407669143,0.5606,0.5657666666666666,0.5657666666666666,0.5606
8,2022-09-28 23:41:12,6891.891891891892,6206.896551724138,3888.888888888889,6129.032258064516,6527.777777777777,0.5640644510520719,0.5628962962962962,0.5686282737610294,0.5640444444444443,0.5663407407407407
9,2022-09-28 23:41:26,7171.052631578947,7074.468085106383,4800.0,6875.0,6524.390243902439,0.570951339280198,0.5719666666666667,0.571966806566284,0.5678333333333333,0.573
10,2022-09-28 23:41:40,9196.42857142857,8660.714285714284,6875.0,8448.275862068966,8653.846153846152,0.5709497023759377,0.575630303030303,0.5756304302117733,0.5699939393939394,0.576569696969697
11,2022-09-28 23:41:54,37946.42857142857,37500.0,37715.51724137931,38409.090909090904,37500.0,0.5769761160668317,0.5778222222222222,0.5786834499163477,0.5752388888888889,0.5786833333333333
12,2022-09-28 23:42:08,38372.09302325582,37500.0,37784.090909090904,37500.0,37784.090909090904,0.577821649763249,0.5778222222222222,0.5778223388052367,0.5786833333333333,0.5743777777777778
