front-end_user,orders_user,shipping_rabbitmq
"('shipping', 0.6035422164146932)","('user', 0.4727444111524539)","('front-end', 0.27595346632880374)","('orders', 0.27595346632880374)","('user-db', 0.0)","('home-cluster-node1', 0.0)","('rabbitmq', -0.011373415048938365)","('queue-master', -0.6168201451758164)"
"('shipping', 0.6035422164146932)","('user', 0.4727444111524539)","('front-end', 0.27595346632880374)","('orders', 0.27595346632880374)","('user-db', 0.0)","('rabbitmq', -0.011373415048938365)","('queue-master', -0.6168201451758164)"
