,timestamp,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,catalogue_catalogue-db,fanout-1_fanout-1-db,fanout-2_fanout-2-db,fanout-3_fanout-3-db,fanout-4_fanout-4-db,fanout-5_fanout-5-db,orders_orders-db,user_user-db
0,2022-09-28 10:18:17,33195.364238410606,19764.150943396224,15489.13043478261,61666.66666666667,2219.9999999999995,3461.538461538462,24036.144578313255,19898.25581395349,64.2376,60.21496199493266,0.04306666666666667,0.06459999999999999,0.06459999999999999,0.06461723126166977,0.06459999999999999,0.4892666666666666,72.915
1,2022-09-28 10:18:31,34435.48387096774,21822.033898305086,16874.999999999996,77054.79452054796,2095.238095238095,3792.079207920792,24036.144578313255,19898.25581395349,59.26950638411302,63.09308387689045,0.0646,0.06459999999999999,0.06459999999999999,0.06460861563083488,0.06459999999999999,0.5378609029907123,72.64086666666668
2,2022-09-28 10:18:45,31441.717791411043,18225.806451612905,15769.230769230768,76056.33802816902,2095.238095238095,3288.461538461538,24968.879668049794,19710.144927536236,57.61347517881736,61.22328816437625,0.05742222222222223,0.06458708774735157,0.06459999999999999,0.06460574375388992,0.06459999999999999,0.5310191502446862,71.51971111111112
3,2022-09-28 10:18:59,28367.875647668403,17924.528301886792,16987.577639751555,61458.33333333333,2041.666666666667,3300.0,22421.875,17317.961165048546,55.802676745590944,63.33219945661552,0.0646,0.06460001162800418,0.06459999999999999,0.06460430781541743,0.06459999999999999,0.525897696016848,72.05148333333334
4,2022-09-28 10:19:13,31415.343915343918,17978.72340425532,16833.333333333332,62012.98701298701,1756.0975609756094,3458.333333333333,22419.354838709674,17018.716577540108,58.81653147779525,61.116079565292424,0.06029333333333333,0.06460000930240334,0.06459999999999999,0.06460344625233394,0.06459999999999999,0.5209714901468117,72.18318666666667
5,2022-09-28 10:19:27,32687.16577540107,17500.0,13360.0,71969.69696969698,2129.411764705882,3458.333333333333,23020.446096654276,18419.11764705882,57.98522798061814,62.02055519329923,0.0646,0.06460000775200278,0.06459999999999999,0.06460287187694495,0.06459999999999999,0.5176873529001208,72.18256666666666
6,2022-09-28 10:19:41,34507.97872340426,23026.315789473683,15915.492957746477,73717.94871794872,2216.494845360825,3455.445544554456,22148.972602739726,18966.666666666668,58.61255731672031,60.70146635616125,0.06152380952380953,0.06460000664457381,0.06459999999999999,0.06460246160880996,0.06459999999999999,0.5223639094406174,72.5754698624268
7,2022-09-28 10:19:55,24926.108374384236,17205.88235294118,15349.264705882355,65909.09090909091,2175.2577319587626,3428.571428571429,22631.57894736842,18347.280334728035,60.17597098546361,62.0687330616411,0.0646,0.06460000581400209,0.06459999999999999,0.06460215390770871,0.06459999999999999,0.5152383880873389,72.48527170814964
8,2022-09-28 10:20:09,24926.108374384236,17205.88235294118,15349.264705882355,73611.11111111111,2033.7078651685392,3321.428571428571,24457.831325301206,17166.666666666664,60.35136680189358,61.6016145733106,0.06220740740740741,0.06460000516800185,0.06459999999999999,0.06460191458462997,0.06459999999999999,0.5209378264480049,72.95083411094782
9,2022-09-28 10:20:23,32553.47593582888,17038.46153846154,15790.44117647059,66071.42857142855,2090.909090909091,3388.349514563107,23678.160919540234,17765.486725663715,60.50976345503756,61.23389311597954,0.0646,0.06460000465120166,0.06459999999999999,0.06460172312616697,0.06459999999999999,0.523370710469871,72.90501069985304
10,2022-09-28 10:20:37,25312.5,15625.000000000002,16796.875,190420.56074766355,1787.8787878787875,3374.9999999999995,162842.89276807982,85416.66666666667,59.93089405003414,58.570048287254124,0.06264242424242425,0.06460000422836515,0.06459999999999999,0.06460156647833361,0.06459999999999999,0.5182036761847313,72.86751881804823
11,2022-09-28 10:20:51,24470.108695652176,15326.086956521742,12500.0,176717.5572519084,1600.0,3600.0,175000.0,87887.59689922481,59.592791125794,59.115338707760735,0.0646,0.06460000387600139,0.06459999999999999,0.06460143593847247,0.06459999999999999,0.5117922587248925,72.19669780543309
12,2022-09-28 10:21:05,18667.45283018868,9134.615384615385,9092.741935483871,176190.4761904762,1900.0,3909.090909090909,175000.0,87500.0,57.999690252052915,57.660758541516344,0.0646,0.06460000387600139,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.5112311476137815,71.5467589165442
