sock-shop,rabbitmq: 0.13639332234864784,user-db: 0.10285453227133369,carts-db: 0.10285453227133369,catalogue-db: 0.09481728028332283,user: 0.06507665275781113,carts: 0.06507665275781113,shipping: 0.05699498710247356,orders-db: 0.05699498710247356,payment: 0.05699498710247356,session-db: 0.05562107946259882,catalogue: 0.05562107946259882,orders: 0.05562107946259882,queue-master: 0.04753941380726124,front-end: 0.04753941380726124,,,,,,,,,,,,,,,,,
chc5/rca,chain-5-db: 0.12788456450157745,chain-1: 0.09534640373930593,chain-1-db: 0.09206093459466756,chain-2: 0.09206093459466756,chain-2-db: 0.09066430552383807,chain-3: 0.09066430552383807,chain-4: 0.09007058752004869,chain-3-db: 0.09007058752004869,chain-4-db: 0.08981938992764363,chain-5: 0.08981938992764363,gateway: 0.05153859662672087,,,,,,,,,,,,,,,,,,,,
chc5s,chain-db: 0.35818643608717277,chain-1: 0.12010713752551982,chain-2: 0.11596823508058175,chain-3: 0.11420950073501115,chain-4: 0.11346135909326605,chain-5: 0.1131445144497813,gateway: 0.06492281702866712,,,,,,,,,,,,,,,,,,,,,,,,
chc10,chain-10-db: 0.06735120624386347,chain-1: 0.0502766306615723,chain-1-db: 0.04854411690147337,chain-2: 0.04854411690147337,chain-2-db: 0.04780779241570612,chain-3: 0.04780779241570612,chain-3-db: 0.04749484885023915,chain-4: 0.04749484885023915,chain-4-db: 0.04736184288460641,chain-5: 0.04736184288460641,chain-6: 0.047305309968411334,chain-5-db: 0.047305309968411334,chain-6-db: 0.047281276252854956,chain-7: 0.047281276252854956,chain-7-db: 0.047271067366594394,chain-8: 0.047271067366594394,chain-8-db: 0.047266741631830735,chain-9: 0.047266741631830735,chain-9-db: 0.047264766370277225,chain-10: 0.047264766370277225,gateway: 0.027176637810576686,,,,,,,,,,
chc10s,chain-db: 0.33142194723612733,chain-1: 0.06655509385375558,chain-2: 0.06426193861923372,chain-3: 0.0632871120943621,chain-4: 0.06287288166305507,chain-5: 0.06269678156412212,chain-6: 0.06262201160130895,chain-7: 0.06259012653388746,chain-8: 0.06257672897336465,chain-9: 0.06257081035311172,chain-10: 0.06256861763217118,gateway: 0.035975949875500055,,,,,,,,,,,,,,,,,,,
chc15,chain-15-db: 0.045734303027290216,chain-1: 0.03414049347301345,chain-2: 0.03296402132916577,chain-1-db: 0.03296402132916577,chain-2-db: 0.03246401639022701,chain-3: 0.03246401639022701,chain-4: 0.03225151034983881,chain-3-db: 0.03225151034983881,chain-5: 0.03216119109947505,chain-4-db: 0.03216119109947505,chain-5-db: 0.03212280032380441,chain-6: 0.03212280032380441,chain-6-db: 0.03210648844850061,chain-7: 0.03210648844850061,chain-8: 0.032099565373728364,chain-7-db: 0.032099565373728364,chain-11: 0.032096950475511185,chain-10-db: 0.032096950475511185,chain-8-db: 0.032096476304367,chain-9: 0.032096476304367,chain-9-db: 0.032095159915223596,chain-10: 0.032095159915223596,chain-11-db: 0.03209431465073029,chain-15: 0.03209431465073029,chain-14: 0.03209431465073029,chain-14-db: 0.03209431465073029,chain-13: 0.03209431465073029,chain-13-db: 0.03209431465073029,chain-12: 0.03209431465073029,chain-12-db: 0.03209431465073029,gateway: 0.018454326274170367
chc15s,chain-db: 0.3211929935928124,chain-1: 0.04603390494354079,chain-2: 0.04444745976064285,chain-3: 0.043773456165402166,chain-4: 0.04348670832325843,chain-5: 0.04336520855494469,chain-6: 0.043313109646770626,chain-7: 0.043291542175590045,chain-8: 0.043281656820106,chain-9: 0.043278352024527886,chain-11: 0.04327614882869872,chain-13: 0.04327589047910806,chain-10: 0.04327582686361378,chain-14: 0.043275022304320857,chain-15: 0.043275022304320857,chain-12: 0.04327456268237469,gateway: 0.024883134529967266,,,,,,,,,,,,,,
foc5,fanout-3-db: 0.118561326781887,fanout-4-db: 0.118561326781887,fanout-5-db: 0.118561326781887,fanout-1-db: 0.118561326781887,fanout-2-db: 0.118561326781887,fanout-3: 0.06954979175843884,fanout-4: 0.06954979175843884,fanout-5: 0.06954979175843884,fanout-1: 0.06954979175843884,fanout-2: 0.06954979175843884,gateway: 0.059444407298370944,,,,,,,,,,,,,,,,,,,,
foc5s,fanout-db: 0.4657835091737223,fanout-4: 0.09124574775582299,fanout-5: 0.09124574775582299,fanout-1: 0.09124574775582299,fanout-2: 0.09124574775582299,fanout-3: 0.09124574775582299,gateway: 0.07798775204716263,,,,,,,,,,,,,,,,,,,,,,,,
foc10,fanout-10-db: 0.06186350776217071,fanout-7-db: 0.06186350776217071,fanout-9-db: 0.06186350776217071,fanout-1-db: 0.06186350776217071,fanout-2-db: 0.06186350776217071,fanout-3-db: 0.06186350776217071,fanout-4-db: 0.06186350776217071,fanout-5-db: 0.06186350776217071,fanout-6-db: 0.06186350776217071,fanout-8-db: 0.06186350776217071,fanout-10: 0.03491822689562404,fanout-7: 0.03491822689562404,fanout-9: 0.03491822689562404,fanout-1: 0.03491822689562404,fanout-2: 0.03491822689562404,fanout-3: 0.03491822689562404,fanout-4: 0.03491822689562404,fanout-5: 0.03491822689562404,fanout-6: 0.03491822689562404,fanout-8: 0.03491822689562404,gateway: 0.03218265342205253,,,,,,,,,,
foc10s,fanout-db: 0.46313489091431653,fanout-2: 0.049156007307630215,fanout-4: 0.049156007307630215,fanout-8: 0.049156007307630215,fanout-9: 0.049156007307630215,fanout-1: 0.049156007307630215,fanout-10: 0.049156007307630215,fanout-3: 0.049156007307630215,fanout-5: 0.049156007307630215,fanout-6: 0.049156007307630215,fanout-7: 0.049156007307630215,gateway: 0.04530503600938106,,,,,,,,,,,,,,,,,,,
foc15,fanout-15-db: 0.04188154274429182,fanout-12-db: 0.04188154274429182,fanout-3-db: 0.04188154274429182,fanout-10-db: 0.04188154274429182,fanout-11-db: 0.04188154274429182,fanout-4-db: 0.04188154274429182,fanout-6-db: 0.04188154274429182,fanout-9-db: 0.04188154274429182,fanout-1-db: 0.04188154274429182,fanout-2-db: 0.04188154274429182,fanout-5-db: 0.04188154274429182,fanout-7-db: 0.04188154274429182,fanout-8-db: 0.04188154274429182,fanout-13-db: 0.04188154274429182,fanout-14-db: 0.04188154274429182,fanout-15: 0.023314199513325785,fanout-12: 0.023314199513325785,fanout-3: 0.023314199513325785,fanout-10: 0.023314199513325785,fanout-11: 0.023314199513325785,fanout-4: 0.023314199513325785,fanout-6: 0.023314199513325785,fanout-9: 0.023314199513325785,fanout-1: 0.023314199513325785,fanout-2: 0.023314199513325785,fanout-5: 0.023314199513325785,fanout-7: 0.023314199513325785,fanout-8: 0.023314199513325785,fanout-13: 0.023314199513325785,fanout-14: 0.023314199513325785,gateway: 0.0220638661357353
foc15s,fanout-db: 0.46204529210230555,fanout-11: 0.0337352393674906,fanout-4: 0.0337352393674906,fanout-8: 0.0337352393674906,fanout-6: 0.0337352393674906,fanout-1: 0.0337352393674906,fanout-14: 0.0337352393674906,fanout-3: 0.0337352393674906,fanout-5: 0.0337352393674906,fanout-9: 0.0337352393674906,fanout-10: 0.0337352393674906,fanout-15: 0.0337352393674906,fanout-2: 0.0337352393674906,fanout-12: 0.0337352393674906,fanout-13: 0.0337352393674906,fanout-7: 0.0337352393674906,gateway: 0.03192611738533521,,,,,,,,,,,,,,
reversed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sock-shop,front-end: 0.3161821327517229,orders: 0.179558666892298,user: 0.060576311308192216,carts: 0.060576311308192216,catalogue: 0.060576311308192216,queue-master: 0.04666027784929675,shipping: 0.04666027784929675,user-db: 0.032744244390401286,rabbitmq: 0.032744244390401286,session-db: 0.032744244390401286,carts-db: 0.032744244390401286,catalogue-db: 0.032744244390401286,orders-db: 0.032744244390401286,payment: 0.032744244390401286
chc5/rca,chain-1: 0.1981806894145048,gateway: 0.19733732054377684,chain-2: 0.1702875018699378,chain-3: 0.137470272440127,chain-4: 0.09886059395970771,chain-5: 0.053437803833766735,chain-4-db: 0.028885163587635862,chain-5-db: 0.028885163587635862,chain-1-db: 0.028885163587635862,chain-2-db: 0.028885163587635862,chain-3-db: 0.028885163587635862
chc5s,gateway: 0.23324476490614843,chain-1: 0.2158761701259632,chain-2: 0.18549071819318325,chain-3: 0.14974254379296428,chain-4: 0.10768619384491805,chain-5: 0.05820864828038606,chain-db: 0.04975096085643692
