,timestamp,gateway_chain-1,chain-9_chain-10,chain-1_chain-2,chain-2_chain-3,chain-3_chain-4,chain-4_chain-5,chain-5_chain-6,chain-6_chain-7,chain-7_chain-8,chain-8_chain-9,chain-1_chain-1-db,chain-10_chain-10-db,chain-2_chain-2-db,chain-3_chain-3-db,chain-4_chain-4-db,chain-5_chain-5-db,chain-6_chain-6-db,chain-7_chain-7-db,chain-8_chain-8-db,chain-9_chain-9-db
0,2022-09-28 18:48:45,71710.52631578948,3256.4102564102564,69354.83870967741,63888.88888888888,42187.5,39189.189189189194,34677.419354838705,24673.913043478256,17500.0,11388.888888888889,0.5574,0.5286628449540062,0.5789333333333333,0.5574,0.5574,0.5574,0.5163333333333334,0.5060666666666667,0.5574,0.5676666666666667
1,2022-09-28 18:48:59,72368.42105263157,3256.4102564102564,66447.36842105263,50999.99999999999,46296.2962962963,37797.61904761905,34523.80952380953,21750.0,17500.0,10000.0,0.5317333333333334,0.5398980891436698,0.5368666666666666,0.542,0.5368666666666667,0.5368666666666667,0.5471333333333334,0.5060666666666667,0.542,0.542
2,2022-09-28 18:49:13,75000.0,3130.434782608696,67424.24242424243,59166.66666666667,40972.22222222222,38750.0,33064.51612903226,24400.0,17500.0,10277.777777777777,0.5539777777777778,0.5430898137963621,0.5543111111111111,0.5642444444444444,0.5539777777777778,0.5300222222222223,0.5539777777777778,0.5333921739388016,0.5471333333333334,0.5539777777777778
3,2022-09-28 18:49:27,65178.57142857143,3088.888888888889,59821.42857142857,49456.52173913044,45833.33333333333,37152.77777777778,33064.51612903226,21250.0,18108.108108108107,9300.0,0.542,0.5476840270139383,0.5497000000000001,0.5497000000000001,0.5471333333333334,0.5497000000000001,0.5445666666666666,0.5368639490723993,0.5497000000000001,0.5548333333333333
4,2022-09-28 18:49:41,71250.0,3292.682926829268,70270.27027027028,55769.23076923077,41428.57142857143,37797.61904761905,31696.42857142857,23557.692307692305,17826.08695652174,10000.0,0.5512400000000001,0.5459605549444839,0.55144,0.5471333333333334,0.5471333333333334,0.5450800000000001,0.5430266666666668,0.5368644925912528,0.5512400000000001,0.5491866666666667
5,2022-09-28 18:49:55,75568.18181818181,3000.0,61718.75,48148.14814814815,43181.818181818184,38815.78947368421,33984.375,20416.666666666668,18392.85714285714,9274.193548387097,0.5488444444444445,0.5468226846759588,0.5454222222222223,0.5556888888888889,0.5454222222222223,0.542,0.542,0.5402870771593773,0.5488444444444445,0.5471333333333334
6,2022-09-28 18:50:09,69375.0,3075.4716981132074,61718.75,48500.0,41118.42105263157,37500.0,32638.888888888887,22272.727272727272,17500.0,9700.0,0.5618,0.5516028644667301,0.5546095238095238,0.5618000000000001,0.5544550732918151,0.5486000000000001,0.5486000000000001,0.5485984470889901,0.5618,0.553
7,2022-09-28 18:50:23,75000.0,3195.121951219512,68055.55555555556,69594.5945945946,44827.58620689656,40064.10256410257,35060.9756097561,23660.714285714286,18269.23076923077,12946.42857142857,0.5586833333333333,0.5593095044746688,0.5561166666666667,0.5651,0.5573994893036947,0.5535500000000001,0.5522666666666667,0.5495873392859334,0.5586833333333333,0.5548333333333334
8,2022-09-28 18:50:37,73214.28571428571,3260.869565217391,72435.89743589744,47413.793103448275,43571.42857142857,39062.5,37195.12195121951,21015.625,17788.46153846154,9907.407407407407,0.5562592592592593,0.559356596570076,0.5620740740740742,0.5642444444444445,0.5585402867884693,0.5562592592592593,0.5574,0.5562675090898705,0.566525925925926,0.5608222222222223
9,2022-09-28 18:50:51,70512.82051282052,3081.6326530612246,69871.79487179486,49500.0,41346.153846153844,39062.5,33214.28571428572,21015.625,17500.0,9907.407407407407,0.5594533333333334,0.5626676035797351,0.5594533333333334,0.56972,0.5604795914429557,0.5625333333333333,0.56048,0.5553540915142168,0.5645866666666667,0.5635600000000001
10,2022-09-28 18:51:05,70512.82051282052,3260.869565217391,63636.36363636364,49500.0,44117.64705882354,38392.85714285714,33064.51612903226,22750.0,18804.347826086952,9310.344827586207,0.5620666666666666,0.5652190335573348,0.5573090909090909,0.5714,0.5639329619178386,0.5630000000000001,0.5611333333333334,0.5611400831947425,0.5695333333333333,0.5639333333333334
11,2022-09-28 18:51:19,75000.0,3272.727272727273,72619.04761904762,60344.8275862069,44140.625,40178.57142857143,36585.365853658535,24444.44444444444,18804.347826086952,10299.999999999998,0.5668111111111112,0.566628558538668,0.5659555555555555,0.5710888888888889,0.5659552150913519,0.5642444444444444,0.5633888888888889,0.5616839651507363,0.5676666666666667,0.5659555555555555
12,2022-09-28 18:51:33,71794.8717948718,3046.511627906976,67647.05882352943,58928.57142857143,42045.454545454544,36824.32432432432,35135.13513513514,24062.5,18625.0,13103.448275862069,0.5651,0.5666344325702787,0.5615111111111112,0.5702333333333334,0.5642441039802408,0.5642444444444444,0.566811111111111,0.5633950762618474,0.5651,0.5651
