gateway_fanout-2
"('gateway', 0.5386290038964844)","('fanout-2', 0.4613709961035156)","('fanout-2-db', 0.0)","('home-cluster-node3', 0.0)"
"('gateway', 0.5386290038964844)","('fanout-2', 0.4613709961035156)","('fanout-2-db', 0.0)"
