,timestamp,gateway_chain-1,chain-9_chain-10,chain-1_chain-2,chain-2_chain-3,chain-3_chain-4,chain-4_chain-5,chain-5_chain-6,chain-6_chain-7,chain-7_chain-8,chain-8_chain-9,chain-1_chain-db,chain-10_chain-db,chain-2_chain-db,chain-3_chain-db,chain-4_chain-db,chain-5_chain-db,chain-6_chain-db,chain-7_chain-db,chain-8_chain-db,chain-9_chain-db
0,2022-09-28 19:16:17,70833.33333333333,3127.659574468085,62500.0,49000.0,41554.054054054046,37202.38095238095,34090.909090909096,20928.57142857143,18152.173913043476,8951.612903225807,0.6019333333333333,0.6269333333333332,0.5804,0.5804,0.6019333333333333,0.6234666666666667,0.6019333333333333,0.6019333333333333,0.5804,0.6019333333333333
1,2022-09-28 19:16:31,73717.94871794873,3127.659574468085,67567.56756756756,46370.96774193548,39880.95238095238,37500.0,35060.9756097561,20263.157894736843,18152.173913043476,9193.548387096776,0.5915999999999999,0.595,0.5916,0.5916,0.5915999999999999,0.5916,0.5915999999999999,0.5915999999999999,0.5916,0.5915999999999999
2,2022-09-28 19:16:45,73684.2105263158,3212.7659574468084,67647.05882352943,55555.555555555555,39329.26829268293,37500.0,28240.74074074074,22000.0,17500.0,8402.77777777778,0.5881555555555554,0.5952444444444445,0.5775333333333333,0.5775333333333333,0.5847111111111111,0.5918888888888889,0.5847111111111111,0.5847111111111111,0.5775333333333333,0.5847111111111111
3,2022-09-28 19:16:59,69594.5945945946,3133.3333333333335,60833.333333333336,45564.51612903226,42187.5,36217.94871794872,32812.5,20714.285714285714,16768.29268292683,8402.77777777778,0.58385,0.5871999999999999,0.58385,0.58385,0.58385,0.58385,0.58385,0.58385,0.58385,0.58385
4,2022-09-28 19:17:13,70454.54545454546,3186.046511627907,66129.03225806452,50000.0,39473.68421052631,38928.57142857143,32812.5,20750.0,17134.146341463416,8275.862068965516,0.5668,0.5743466666666667,0.5624933333333333,0.5624933333333333,0.5668,0.5711066666666667,0.5668,0.5668,0.5624933333333333,0.5668
5,2022-09-28 19:17:27,69736.84210526315,3045.4545454545455,67857.14285714286,58653.84615384616,39473.68421052631,37500.0,33984.375,23500.0,16951.219512195123,8839.285714285716,0.5623222222222222,0.5655333333333333,0.5623222222222223,0.5623222222222223,0.5623222222222222,0.5623222222222223,0.5623222222222222,0.5623222222222222,0.5623222222222223,0.5623222222222222
6,2022-09-28 19:17:41,72435.89743589744,3315.7894736842104,69594.5945945946,63333.333333333336,43359.375,36428.57142857143,33064.51612903226,23557.692307692305,17307.692307692305,10000.0,0.5606,0.5653904761904762,0.5575238095238095,0.5575238095238095,0.5591238095238095,0.5622,0.5591238095238095,0.5591238095238095,0.556047619047619,0.5591238095238095
7,2022-09-28 19:17:55,71052.63157894737,3086.9565217391305,68382.35294117646,47115.38461538461,41216.21621621622,38031.914893617024,35975.60975609756,19473.684210526317,17656.25,10865.384615384615,0.5593083333333333,0.5625,0.5593083333333333,0.5593083333333333,0.5593083333333333,0.5593083333333333,0.5593083333333333,0.5593083333333333,0.5593083333333333,0.5593083333333333
8,2022-09-28 19:18:09,71052.63157894737,3127.659574468085,63636.36363636364,46120.68965517241,39236.11111111112,38194.44444444445,31451.612903225807,22053.57142857143,16891.89189189189,8500.0,0.5583037037037036,0.5638814814814814,0.555911111111111,0.555911111111111,0.5583037037037036,0.5606962962962964,0.5583037037037036,0.5583037037037036,0.555911111111111,0.5583037037037036
9,2022-09-28 19:18:23,70714.28571428572,3368.421052631579,64062.5,46120.68965517241,42424.24242424243,36842.1052631579,36184.21052631579,20808.823529411766,17307.69230769231,9342.105263157895,0.5554333333333333,0.5586,0.5554333333333333,0.5554333333333333,0.5554333333333333,0.5554333333333333,0.5554333333333333,0.5554333333333333,0.5554333333333333,0.5554333333333333
10,2022-09-28 19:18:37,165425.53191489363,3177.7777777777774,173469.38775510204,52500.00000000001,125862.06896551725,145000.0,57291.66666666667,20808.823529411766,17159.09090909091,9326.923076923076,0.5568424242424242,0.5619757575757576,0.5548848484848485,0.5548848484848485,0.5568424242424242,0.5588,0.5568424242424242,0.5568424242424242,0.5548848484848485,0.5568424242424242
11,2022-09-28 19:18:51,175000.0,3090.9090909090914,175000.0,173437.5,175000.0,175000.0,79487.17948717948,26041.666666666668,17682.926829268294,11562.5,0.5562944444444444,0.5594666666666667,0.5562944444444444,0.5562944444444444,0.5562944444444444,0.5562944444444444,0.5562944444444444,0.5562944444444444,0.5562944444444444,0.5562944444444444
12,2022-09-28 19:19:05,175000.0,3256.4102564102564,175000.0,175000.0,175000.0,175000.0,79605.26315789473,26500.0,17875.0,11500.0,0.5519888888888889,0.5515444444444445,0.5555777777777778,0.5555777777777778,0.5519888888888889,0.5484,0.5519888888888889,0.5519888888888889,0.5555777777777778,0.5519888888888889
