,timestamp,gateway_fanout-1,gateway_fanout-2,gateway_fanout-3,gateway_fanout-4,gateway_fanout-5,fanout-1_fanout-1-db,fanout-2_fanout-2-db,fanout-3_fanout-3-db,fanout-4_fanout-4-db,fanout-5_fanout-5-db
0,2022-09-28 22:39:46,3428.571428571429,3500.0000000000005,3318.1818181818185,3536.5853658536585,3166.666666666667,0.5984666666666667,0.6097333333333333,0.5564,0.6661333333333334,0.5666666666666667
1,2022-09-28 22:40:00,3372.093023255814,3500.0000000000005,3125.0,3217.3913043478256,3125.0,0.5625333333333333,0.5933333333333333,0.5830666666666666,0.6015,0.5830666666666666
2,2022-09-28 22:40:14,3285.7142857142862,3279.0697674418607,3243.90243902439,3195.1219512195125,3139.53488372093,0.5505555555555556,0.5782666666666666,0.5673333333333334,0.5936444444444445,0.5570666666666667
3,2022-09-28 22:40:28,3212.7659574468084,3272.727272727273,3125.0,3260.869565217391,3125.0,0.5625333333333333,0.5707333333333333,0.5594666666666667,0.5922833333333334,0.5753666666666667
4,2022-09-28 22:40:42,3333.3333333333335,3222.222222222222,3212.7659574468084,3325.5813953488373,3311.111111111111,0.5676666666666668,0.5793466666666667,0.5736266666666667,0.5853066666666666,0.5863466666666667
5,2022-09-28 22:40:56,3243.9024390243903,3227.2727272727275,3190.476190476191,3292.682926829268,3243.9024390243903,0.5642444444444444,0.5807830245679506,0.5673333333333334,0.5823666666666667,0.5796444444444444
6,2022-09-28 22:41:10,3410.25641025641,3368.421052631579,3307.6923076923076,3186.046511627907,3142.8571428571427,0.5588666666666667,0.5760072030929619,0.5660571428571429,0.5788000000000001,0.5795428571428571
7,2022-09-28 22:41:24,3410.25641025641,3181.818181818182,3177.7777777777774,3181.818181818182,3279.0697674418607,0.5625333333333333,0.5723979693730085,0.5635666666666667,0.576125,0.5740833333333333
8,2022-09-28 22:41:38,3042.553191489362,3238.095238095238,3243.9024390243903,3181.818181818182,3300.0,0.5562592592592593,0.570731528331563,0.5641333333333334,0.5740444444444445,0.5746222222222221
9,2022-09-28 22:41:52,3341.4634146341464,3372.093023255814,3204.0816326530617,3238.095238095238,3160.0,0.5625333333333333,0.5673450421650734,0.56028,0.5713533333333334,0.57546
10,2022-09-28 22:42:06,4615.384615384615,3545.454545454545,3162.1621621621616,3285.7142857142862,3424.2424242424245,0.5598181818181819,0.566440947422794,0.5610424242424243,0.5728848484848486,0.5757757575757576
11,2022-09-28 22:42:20,37777.77777777778,3600.0,3266.6666666666665,3307.6923076923076,3266.6666666666665,0.5613277777777778,0.5639764240264501,0.5572333333333334,0.5673166666666667,0.5656055555555556
12,2022-09-28 22:42:34,37760.416666666664,3461.538461538462,3217.3913043478256,3125.0,3279.0697674418607,0.5604722222222223,0.56132642402645,0.5608222222222222,0.5574,0.5700500000000001
