,timestamp,gateway_chain-1,chain-1_chain-2,chain-2_chain-3,chain-3_chain-4,chain-4_chain-5,chain-1_chain-db,chain-2_chain-db,chain-3_chain-db,chain-4_chain-db,chain-5_chain-db
0,2022-09-28 17:23:27,36280.48780487805,25000.0,18166.666666666664,14218.75,3260.869565217391,0.619,0.619,0.5974666666666667,0.5974666666666667,0.6405333333333333
1,2022-09-28 17:23:41,36607.14285714286,25000.0,18125.0,14928.571428571428,3217.3913043478256,0.5984666666666667,0.5984666666666667,0.5984666666666667,0.5984666666666667,0.5984666666666667
2,2022-09-28 17:23:55,36875.0,26041.666666666668,18437.5,14583.333333333332,3136.3636363636365,0.5916222222222222,0.5916222222222222,0.5844444444444444,0.5844444444444444,0.5988
3,2022-09-28 17:24:09,35227.27272727273,21129.032258064515,18076.92307692308,12596.153846153848,3142.8571428571427,0.5882,0.5882,0.5882000000000001,0.5882000000000001,0.5882000000000001
4,2022-09-28 17:24:23,36011.90476190476,25520.833333333332,18076.92307692308,9895.833333333332,3142.8571428571427,0.5738266666666666,0.5738266666666666,0.56952,0.56952,0.5781333333333334
5,2022-09-28 17:24:37,36890.243902439026,25520.833333333332,18181.818181818184,13984.375,3133.3333333333335,0.5710888888888889,0.5710888888888889,0.5710888888888889,0.5710888888888889,0.5710888888888889
6,2022-09-28 17:24:51,35326.086956521736,26562.5,17500.0,12812.5,3177.7777777777774,0.5750000000000001,0.5750000000000001,0.5719238095238095,0.5719238095238095,0.5780761904761905
7,2022-09-28 17:25:05,35326.086956521736,22096.774193548383,17806.122448979593,14285.714285714288,3081.6326530612246,0.5728,0.5728,0.5728,0.5728,0.5728
8,2022-09-28 17:25:19,37239.58333333333,25000.0,18166.666666666664,13629.032258064515,3040.816326530612,0.5745111111111112,0.5745111111111112,0.5721185185185185,0.5721185185185185,0.5769037037037037
9,2022-09-28 17:25:33,36280.48780487805,26500.0,18000.0,13629.032258064515,3186.0465116279074,0.56972,0.56972,0.56972,0.56972,0.56972
10,2022-09-28 17:25:47,42934.782608695656,45454.545454545456,60714.28571428572,17894.736842105263,26562.5,0.5667333333333334,0.5667333333333334,0.5647757575757576,0.5647757575757576,0.5686909090909091
11,2022-09-28 17:26:01,80921.05263157895,75000.0,75000.0,75000.0,37500.0,0.5676666666666667,0.5676666666666667,0.5676666666666667,0.5676666666666667,0.5668111111111112
12,2022-09-28 17:26:15,78750.0,76162.79069767443,75000.0,75000.0,37500.0,0.5642444444444444,0.5642444444444444,0.5678333333333333,0.5678333333333333,0.5589444444444445
