front-end_user
"('user', 0.64971003546875)","('orders', 0.22583293578952682)","('front-end', 0.12445702874172321)","('user-db', 0.0)","('home-cluster-node1', 0.0)"
"('user', 0.64971003546875)","('orders', 0.22583293578952682)","('front-end', 0.12445702874172321)","('user-db', 0.0)"
