,timestamp,gateway_chain-1,chain-1_chain-2,chain-2_chain-3,chain-3_chain-4,chain-4_chain-5,chain-1_chain-1-db,chain-2_chain-2-db,chain-3_chain-3-db,chain-4_chain-4-db,chain-5_chain-5-db
0,2022-09-28 16:31:09,37179.48717948717,28365.384615384617,19146.341463414636,16041.666666666664,7115.384615384615,0.544,0.5655333333333333,0.5848,0.5644,0.5848
1,2022-09-28 16:31:23,37500.0,33712.12121212121,18076.92307692308,16333.333333333332,6428.571428571428,0.5542,0.5593,0.5899,0.5695,0.5848
2,2022-09-28 16:31:37,38636.36363636363,34121.62162162162,19333.333333333336,16785.714285714286,6973.684210526316,0.5712,0.5783777777777778,0.5848,0.578,0.5916
3,2022-09-28 16:31:51,35511.36363636364,27734.375,18152.173913043476,14875.0,6544.117647058823,0.59245,0.5924499999999999,0.595,0.5797,0.595
4,2022-09-28 16:32:05,36824.32432432432,32083.333333333336,18720.930232558138,16187.5,6891.891891891892,0.5746,0.5789066666666667,0.5848,0.5827600000000001,0.59092
5,2022-09-28 16:32:19,37500.0,32894.73684210526,18720.930232558138,16964.28571428571,6969.696969696971,0.5814,0.5698777777777778,0.5831000000000001,0.5797,0.5916
6,2022-09-28 16:32:33,38095.23809523809,33928.57142857143,18333.333333333336,16785.71428571429,6969.696969696971,0.5760571428571428,0.5733047619047619,0.5789714285714286,0.5775142857142858,0.5877142857142857
7,2022-09-28 16:32:47,36842.10526315789,31696.428571428572,18597.560975609755,16785.71428571429,6833.333333333334,0.5720500000000001,0.5723333333333334,0.575875,0.570775,0.580975
8,2022-09-28 16:33:01,36842.10526315789,31696.428571428572,18486.842105263157,15357.142857142857,6500.0,0.5689333333333333,0.5667925925925926,0.5746,0.5689169169702893,0.5734666666666667
9,2022-09-28 16:33:15,35810.810810810806,29741.37931034483,17857.14285714286,14596.774193548388,6484.375,0.56644,0.5666666666666667,0.5695,0.5643991916642981,0.5746
10,2022-09-28 16:33:29,38571.42857142857,33712.12121212121,18023.25581395349,15878.378378378378,6333.333333333334,0.5644,0.5626484848484848,0.5690363636363637,0.5653265378766347,0.5736727272727272
11,2022-09-28 16:33:43,175000.0,72023.80952380951,20071.42857142857,15921.052631578947,6562.5,0.5683277777777778,0.5645888888888889,0.5695,0.5669493263869151,0.5746
12,2022-09-28 16:33:57,175000.0,72222.22222222223,19187.5,15000.0,6041.666666666667,0.5725777777777777,0.5652499999999999,0.5660999999999999,0.563549326386915,0.5695
