,timestamp,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,catalogue_catalogue-db,orders_orders-db,user_user-db
0,2022-09-27 06:53:06,28906.249999999996,15288.461538461537,12912.621359223298,62359.550561797754,1981.8181818181822,3142.8571428571427,21919.642857142862,16006.637168141595,62.09620894130188,71.0312,0.5906514636260586,82.58526666666667
1,2022-09-27 06:53:20,28535.353535353544,15121.951219512195,14419.642857142855,57258.06451612902,1924.5283018867926,3096.7741935483873,20885.57993730407,15381.944444444445,61.95121300243668,69.4352,0.6219590651463627,83.41046666666668
2,2022-09-27 06:53:34,28428.57142857144,18597.560975609755,12777.77777777778,66483.51648351648,1747.4747474747473,3427.3504273504277,25701.320132013203,16968.75,65.28380866829112,68.90319999999998,0.61277752691199,83.68553333333334
3,2022-09-27 06:53:48,29231.770833333336,15073.529411764706,14901.574803149604,65885.41666666667,2247.311827956989,3399.9999999999995,22818.627450980395,17644.787644787648,64.69355650121834,68.63412243700839,0.612930481317886,84.26498333333333
4,2022-09-27 06:54:02,28885.135135135137,16458.333333333332,11861.702127659573,64880.95238095238,2247.311827956989,3192.0,21107.594936708858,16304.780876494022,63.367298534308006,69.85594173501158,0.6068199915592407,83.77914666666666
5,2022-09-27 06:54:16,27965.116279069764,18152.173913043476,13229.166666666666,62352.94117647059,2313.725490196078,3300.0,20976.190476190477,16578.389830508473,63.42055988970112,68.79277794356445,0.6027463317201439,83.30727777777778
6,2022-09-27 06:54:30,24293.193717277485,15937.499999999998,15948.275862068966,59593.02325581396,1744.6808510638298,3100.0,21450.0,16907.894736842107,64.76919419117239,68.41964168160972,0.5802662037767374,82.77558095238096
7,2022-09-27 06:54:44,24293.193717277485,15937.499999999998,14875.0,49609.375,1253.5211267605634,3239.3162393162397,21089.494163424126,15965.909090909092,63.40856991727584,67.1407864714085,0.5725366342301268,82.22255833333334
8,2022-09-27 06:54:58,23321.428571428572,12014.92537313433,12083.333333333332,58333.33333333333,2146.6666666666665,3207.4074074074074,18009.25925925926,14002.100840336134,62.674254741282226,66.92538056717792,0.5752844156119645,81.48159259259259
9,2022-09-27 06:55:12,22848.101265822785,13274.647887323943,14899.193548387097,61079.54545454546,1749.9999999999998,3125.9842519685035,22666.666666666668,17126.55601659751,62.47292926715401,67.96806917712681,0.5812220005894091,81.40896000000001
10,2022-09-27 06:55:26,27333.33333333334,15142.857142857143,10374.999999999998,80198.01980198019,1903.225806451613,3469.3877551020405,18946.850393700784,13286.082474226801,61.120572061049096,66.65554553248477,0.580135152050978,81.30289696969697
11,2022-09-27 06:55:40,22393.04812834225,11569.767441860462,17741.93548387097,80238.09523809524,1641.9753086419755,3164.9484536082473,20578.17589576547,15660.377358490567,61.358096611517226,67.5517016011491,0.577001667157841,80.56802777777777
12,2022-09-27 06:55:54,27432.432432432426,16578.94736842105,17741.93548387097,90666.66666666666,1530.1204819277104,3824.7422680412374,20578.17589576547,15660.377358490567,61.51431808863095,67.15952549196443,0.5678782479040153,80.22393888888888
