,timestamp,ctn_cpu,ctn_network,ctn_memory,node_cpu,node_network,node_memory
0,2022-09-19 10:09:08,0.07530271749882576,0.036740123545943484,7193.283213747091,0.32977777777777695,0.6710666666666667,0.3459786939505408
1,2022-09-19 10:09:22,0.057893128203839336,0.038185238842842154,99.37676275019837,0.336666666666667,0.6673333333333333,0.3455987890101099
2,2022-09-19 10:09:36,0.07728675609650852,0.026381504064541098,84.33713071136863,0.3268888888888838,0.6541555555555555,0.3467340920320944
3,2022-09-19 10:09:50,0.07575325827540778,0.02479190797491625,7760.454801277751,0.3297777777777736,0.6521777777777777,0.3474478231201813
4,2022-09-19 10:10:04,0.07514723537343852,0.03539182056539596,5482.274423854398,0.32744444444444765,0.6538222222222222,0.3415012078526106
5,2022-09-19 10:10:18,0.07435401835869729,0.03457136188142467,15222.225154294005,0.32744444444444765,0.6538222222222222,0.3415012078526106
6,2022-09-19 10:10:32,0.07586300010935353,0.03403872286189327,8529.088516192376,0.3392222222222203,0.6516888888888888,0.34310514200111375
7,2022-09-19 10:10:46,0.06303175182949113,0.03597045531098687,12474.550168379108,0.3463333333333364,0.6597555555555554,0.34135218707597703
8,2022-09-19 10:11:00,0.07539902790432455,0.03654669507625261,17662.505103852396,0.34655555555556083,0.6593333333333333,0.34169434662232645
9,2022-09-19 10:11:14,0.04903974622255092,0.013103166276245137,8465.406526336554,0.3331111111111187,0.6549555555555555,0.34166297382724575
10,2022-09-19 10:11:28,0.07269005388828799,0.03645673725494213,8307.04194107985,0.3271111111111171,0.6479555555555555,0.3428678852383156
11,2022-09-19 10:11:42,0.07306768288148788,0.037811294236192436,1342.7865541336812,0.32866666666665867,0.6536222222222221,0.3452723158613009
12,2022-09-19 10:11:56,0.07982190544992081,0.0414959108601396,13229.705872091748,0.343333333333324,0.6614666666666666,0.34555908281633585
