,timestamp,gateway_chain-1,chain-1_chain-2,chain-2_chain-3,chain-3_chain-4,chain-4_chain-5,chain-1_chain-1-db,chain-2_chain-2-db,chain-3_chain-3-db,chain-4_chain-4-db,chain-5_chain-5-db
0,2022-09-28 16:49:08,38315.21739130435,33750.0,18641.304347826084,16428.571428571428,6612.903225806452,0.6052000000000001,0.6052000000000001,0.6055229455709712,0.5746,0.595
1,2022-09-28 16:49:22,36904.76190476191,33203.125,19527.027027027027,17115.384615384613,6293.103448275862,0.5899000000000001,0.5899000000000001,0.5798614727854856,0.5689333333333333,0.5797
2,2022-09-28 16:49:36,37500.0,29166.666666666668,19671.052631578947,15000.0,6833.333333333334,0.5848,0.5848,0.5849076485236571,0.5814,0.5746
3,2022-09-28 16:49:50,38392.85714285714,33984.375,19146.341463414636,16923.076923076922,6736.11111111111,0.57715,0.57715,0.5899807363927428,0.5743166666666667,0.57205
4,2022-09-28 16:50:04,36875.0,34935.89743589743,19146.341463414636,17000.0,6937.5,0.5848,0.57256,0.5828245891141942,0.5806957515163634,0.5827600000000001
5,2022-09-28 16:50:18,37500.0,32500.0,18352.272727272728,16187.5,6937.5,0.5865,0.5797,0.5865538242618286,0.5849484747494945,0.5797
6,2022-09-28 16:50:32,37500.0,33593.75,18522.727272727272,16187.5,7062.5,0.5818857142857142,0.5804285714285714,0.5892175636529959,0.5818671701474487,0.5818857142857142
7,2022-09-28 16:50:46,37500.0,33593.75,18625.0,16750.0,6640.625,0.578425,0.578425,0.5835653681963714,0.5811004405456843,0.5746
8,2022-09-28 16:51:00,35625.0,28448.275862068967,18500.0,14852.94117647059,5892.857142857142,0.578,0.578,0.581435882841219,0.5790980553378796,0.5757333333333334
9,2022-09-28 16:51:14,38068.18181818182,33571.42857142857,18780.48780487805,17500.0,6838.235294117647,0.5786800000000001,0.5786800000000001,0.5807522945570971,0.5808214608744484,0.5786800000000001
10,2022-09-28 16:51:28,40178.57142857143,35119.04761904762,30000.0,20108.695652173912,6120.689655172414,0.5727454545454546,0.5727454545454546,0.578338449597361,0.5764437523101046,0.5746
11,2022-09-28 16:51:42,75500.0,70930.23255813954,54464.28571428571,38221.153846153844,6328.125,0.5771499999999999,0.5771499999999999,0.5831269121309143,0.581484550728707,0.578
12,2022-09-28 16:51:56,75000.0,71666.66666666666,46250.0,38055.555555555555,6691.176470588235,0.57545,0.57545,0.578,0.5779901062842625,0.5729000000000001
