,timestamp,gateway_fanout-1,gateway_fanout-10,gateway_fanout-2,gateway_fanout-3,gateway_fanout-4,gateway_fanout-5,gateway_fanout-6,gateway_fanout-7,gateway_fanout-8,gateway_fanout-9,fanout-1_fanout-db,fanout-10_fanout-db,fanout-2_fanout-db,fanout-3_fanout-db,fanout-4_fanout-db,fanout-5_fanout-db,fanout-6_fanout-db,fanout-7_fanout-db,fanout-8_fanout-db,fanout-9_fanout-db
0,2022-09-29 01:28:24,6838.235294117647,6100.0,5729.166666666667,4913.043478260869,6796.875,4333.333333333333,3903.2258064516127,5340.909090909091,6388.88888888889,4750.0,0.5326000000000001,0.567,0.5534,0.543,0.5534,0.543,0.5742,0.5534,0.5326000000000001,0.543
1,2022-09-29 01:28:38,6617.647058823529,5925.925925925926,5689.6551724137935,5000.0,6470.588235294118,5000.0,4448.2758620689665,4333.333333333334,6718.75,4030.3030303030305,0.5326000000000001,0.5408333333333333,0.5378000000000001,0.5482,0.5534,0.5378000000000001,0.5638000000000001,0.5326,0.5586,0.543
2,2022-09-29 01:28:52,6805.555555555556,5862.068965517242,5000.0,6129.032258064516,6323.529411764706,6000.0,4466.666666666667,4586.206896551725,6166.666666666667,5185.185185185185,0.5672666666666667,0.5739777777777778,0.5707333333333334,0.5672397635870773,0.5707333333333333,0.5499333333333334,0.5741999999999999,0.5499333333333333,0.5741999999999999,0.5638
3,2022-09-29 01:29:06,6890.243902439024,5862.068965517242,6136.363636363637,4923.076923076924,6500.0,4517.241379310345,5192.307692307692,4571.428571428572,6714.285714285715,4225.806451612903,0.5690000000000001,0.5722333333333333,0.5664,0.5715993119555434,0.582,0.5612,0.5846,0.5612,0.5794,0.569
4,2022-09-29 01:29:20,7327.586206896552,5192.307692307692,5326.086956521738,5288.461538461538,6442.3076923076915,5312.5,4571.428571428572,5000.0,6166.666666666667,4225.806451612903,0.57628,0.57956,0.57628,0.5742150409766229,0.58044,0.57212,0.58876,0.57212,0.57836,0.57836
5,2022-09-29 01:29:34,7045.454545454545,6018.518518518519,5833.333333333333,6742.424242424242,6370.967741935484,6339.285714285715,5108.695652173912,5700.0,7053.571428571428,5300.000000000001,0.5724666666666667,0.5844444444444444,0.5794,0.5793923581823788,0.5811333333333333,0.5724666666666667,0.5828666666666666,0.5724666666666667,0.5741999999999999,0.5811333333333333
6,2022-09-29 01:29:48,6363.636363636363,5900.0,5806.451612903226,5666.666666666667,5862.068965517242,6015.625,5096.153846153846,4923.076923076924,5700.0,5648.148148148148,0.5756857142857142,0.5759714285714285,0.5727142857142857,0.5831250361878738,0.5771714285714286,0.5712285714285714,0.5816285714285714,0.5697428571428571,0.5771714285714287,0.5742
7,2022-09-29 01:30:02,7134.1463414634145,6166.666666666667,6083.333333333334,6339.285714285714,6928.571428571428,5833.333333333334,4250.0,4714.285714285715,6406.25,5185.185185185185,0.5755,0.5774666666666667,0.5742,0.5768094066643896,0.582,0.5716,0.5846,0.5729,0.5807,0.5742
8,2022-09-29 01:30:16,6857.142857142858,6034.48275862069,5967.741935483871,6363.636363636363,6842.105263157896,6000.0,5833.333333333334,4571.428571428572,6093.75,5370.37037037037,0.5776666666666667,0.5832814814814814,0.5799777777777778,0.5765194725905686,0.5822888888888889,0.5741999999999999,0.5822888888888889,0.5741999999999999,0.5811333333333333,0.5822888888888889
9,2022-09-29 01:30:30,7053.571428571428,5600.000000000001,5600.000000000001,5769.23076923077,6607.142857142858,4538.461538461538,5526.315789473685,4680.0,5869.565217391305,4407.407407407408,0.57524,0.5879333333333333,0.57732,0.5835675253315117,0.58044,0.57524,0.58148,0.57628,0.57732,0.5794
10,2022-09-29 01:30:44,7039.473684210526,6451.612903225806,6578.947368421053,6034.48275862069,6714.285714285715,6323.529411764706,75000.0,5937.5,6515.151515151516,5714.285714285715,0.5732545454545455,0.586030303030303,0.5751454545454545,0.580825023028647,0.5798727272727272,0.5742,0.5808181818181818,0.5742,0.5742,0.5789272727272727
11,2022-09-29 01:30:58,7039.473684210526,6451.612903225806,6578.947368421053,6034.48275862069,6714.285714285715,6323.529411764706,75000.0,5937.5,6515.151515151516,5714.285714285715,0.5742,0.5861888888888889,0.5768,0.5802729377762598,0.5802666666666666,0.5733333333333334,0.5802666666666666,0.5750666666666667,0.5768,0.5768
12,2022-09-29 01:31:12,7317.073170731706,6406.25,6000.0,6212.121212121213,6571.428571428572,5000.0,75000.0,6451.612903225807,6612.903225806452,5208.333333333333,0.5785333333333333,0.5879333333333333,0.5785333333333333,0.5820062711095931,0.5811333333333334,0.5759333333333333,0.5802539100684262,0.5776666666666667,0.5811333333333333,0.5802666666666666
