NODE SUMMARY
service,in_edges,out_edges,num_in,num_out,num_out-in,num_invo-in,num_invo-out,num_invo-in-avg,num_invo-out-avg,num_invo-in-var,num_invo-out-var,num_anomalous_in,num_anomalous_out
order,"[('admin-order', 'order', {'num_invo': 63}), ('cancel', 'order', {'num_invo': 25}), ('gateway', 'order', {'num_invo': 90}), ('inside-payment', 'order', {'num_invo': 19}), ('preserve', 'order', {'num_invo': 3}), ('seat', 'order', {'num_invo': 46}), ('security', 'order', {'num_invo': 12}), ('travel', 'order', {'num_invo': 8})]","[('order', 'station', {'num_invo': 43})]",8,1,-7,266,43,33.25,n/a,817.9375,n/a,0,0
order-other,"[('admin-order', 'order-other', {'num_invo': 52}), ('cancel', 'order-other', {'num_invo': 9}), ('gateway', 'order-other', {'num_invo': 96}), ('inside-payment', 'order-other', {'num_invo': 1}), ('seat', 'order-other', {'num_invo': 7}), ('security', 'order-other', {'num_invo': 11}), ('travel2', 'order-other', {'num_invo': 1})]","[('order-other', 'station', {'num_invo': 49})]",7,1,-6,177,49,25.285714285714285,n/a,1099.6326530612246,n/a,0,0
travel,"[('admin-travel', 'travel', {'num_invo': 1}), ('food', 'travel', {'num_invo': 29}), ('gateway', 'travel', {'num_invo': 16}), ('preserve', 'travel', {'num_invo': 4}), ('route-plan', 'travel', {'num_invo': 21}), ('seat', 'travel', {'num_invo': 89})]","[('travel', 'order', {'num_invo': 8}), ('travel', 'route', {'num_invo': 93}), ('travel', 'seat', {'num_invo': 18}), ('travel', 'ticketinfo', {'num_invo': 82}), ('travel', 'train', {'num_invo': 51})]",6,5,-1,160,252,26.666666666666668,50.4,868.2222222222222,1132.2400000000002,0,0
station,"[('basic', 'station', {'num_invo': 185}), ('food', 'station', {'num_invo': 45}), ('order', 'station', {'num_invo': 43}), ('order-other', 'station', {'num_invo': 49}), ('preserve', 'station', {'num_invo': 9}), ('travel-plan', 'station', {'num_invo': 7})]",[],6,0,-6,338,0,56.333333333333336,n/a,3598.222222222222,n/a,0,0
travel2,"[('admin-travel', 'travel2', {'num_invo': 1}), ('preserve-other', 'travel2', {'num_invo': 1}), ('route-plan', 'travel2', {'num_invo': 7}), ('seat', 'travel2', {'num_invo': 19})]","[('travel2', 'order-other', {'num_invo': 1}), ('travel2', 'route', {'num_invo': 39}), ('travel2', 'seat', {'num_invo': 11}), ('travel2', 'ticketinfo', {'num_invo': 21}), ('travel2', 'train', {'num_invo': 20})]",4,5,1,28,92,7.0,18.4,54.0,158.24,0,0
seat,"[('preserve', 'seat', {'num_invo': 6}), ('travel', 'seat', {'num_invo': 18}), ('travel-plan', 'seat', {'num_invo': 9}), ('travel2', 'seat', {'num_invo': 11})]","[('seat', 'config', {'num_invo': 46}), ('seat', 'order', {'num_invo': 46}), ('seat', 'order-other', {'num_invo': 7}), ('seat', 'travel', {'num_invo': 89}), ('seat', 'travel2', {'num_invo': 19})]",4,5,1,44,207,11.0,41.4,19.5,798.64,0,0
ticketinfo,"[('preserve', 'ticketinfo', {'num_invo': 6}), ('travel', 'ticketinfo', {'num_invo': 82}), ('travel-plan', 'ticketinfo', {'num_invo': 24}), ('travel2', 'ticketinfo', {'num_invo': 21})]","[('ticketinfo', 'basic', {'num_invo': 113})]",4,1,-3,133,113,33.25,n/a,838.6875,n/a,0,0
route,"[('basic', 'route', {'num_invo': 25}), ('travel', 'route', {'num_invo': 93}), ('travel2', 'route', {'num_invo': 39})]",[],3,0,-3,157,0,52.333333333333336,n/a,859.5555555555555,n/a,0,0
train,"[('basic', 'train', {'num_invo': 21}), ('travel', 'train', {'num_invo': 51}), ('travel2', 'train', {'num_invo': 20})]",[],3,0,-3,92,0,30.666666666666668,n/a,206.88888888888889,n/a,0,0
notification,"[('cancel', 'notification', {'num_invo': 12}), ('preserve', 'notification', {'num_invo': 11}), ('preserve-other', 'notification', {'num_invo': 1})]",[],3,0,-3,24,0,8.0,n/a,24.666666666666668,n/a,0,0
user,"[('cancel', 'user', {'num_invo': 9}), ('preserve', 'user', {'num_invo': 10}), ('preserve-other', 'user', {'num_invo': 1})]",[],3,0,-3,20,0,6.666666666666667,n/a,16.22222222222222,n/a,0,0
food,"[('gateway', 'food', {'num_invo': 72}), ('preserve', 'food', {'num_invo': 4}), ('preserve-other', 'food', {'num_invo': 1})]","[('food', 'food-map', {'num_invo': 41}), ('food', 'station', {'num_invo': 45}), ('food', 'travel', {'num_invo': 29})]",3,3,0,77,115,25.666666666666668,38.333333333333336,1074.8888888888887,46.22222222222223,0,0
assurance,"[('gateway', 'assurance', {'num_invo': 88}), ('preserve', 'assurance', {'num_invo': 5}), ('preserve-other', 'assurance', {'num_invo': 1})]",[],3,0,-3,94,0,31.333333333333332,n/a,1608.2222222222224,n/a,0,0
contacts,"[('gateway', 'contacts', {'num_invo': 86}), ('preserve', 'contacts', {'num_invo': 5}), ('preserve-other', 'contacts', {'num_invo': 1})]",[],3,0,-3,92,0,30.666666666666668,n/a,1533.5555555555554,n/a,0,0
verification-code,"[('auth', 'verification-code', {'num_invo': 30}), ('gateway', 'verification-code', {'num_invo': 206})]",[],2,0,-2,236,0,118.0,n/a,7744.0,n/a,0,0
inside-payment,"[('cancel', 'inside-payment', {'num_invo': 9}), ('gateway', 'inside-payment', {'num_invo': 18})]","[('inside-payment', 'order', {'num_invo': 19}), ('inside-payment', 'order-other', {'num_invo': 1}), ('inside-payment', 'payment', {'num_invo': 11})]",2,3,1,27,31,13.5,10.333333333333334,20.25,54.22222222222223,0,0
security,"[('preserve', 'security', {'num_invo': 3}), ('preserve-other', 'security', {'num_invo': 1})]","[('security', 'order', {'num_invo': 12}), ('security', 'order-other', {'num_invo': 11})]",2,2,0,4,23,2.0,11.5,1.0,0.25,0,0
admin-order,"[('gateway', 'admin-order', {'num_invo': 127})]","[('admin-order', 'order', {'num_invo': 63}), ('admin-order', 'order-other', {'num_invo': 52})]",1,2,1,127,115,n/a,57.5,n/a,30.25,0,0
admin-travel,"[('gateway', 'admin-travel', {'num_invo': 1})]","[('admin-travel', 'travel', {'num_invo': 1}), ('admin-travel', 'travel2', {'num_invo': 1})]",1,2,1,1,2,n/a,1.0,n/a,0.0,0,0
auth,"[('gateway', 'auth', {'num_invo': 56})]","[('auth', 'verification-code', {'num_invo': 30})]",1,1,0,56,30,n/a,n/a,n/a,n/a,0,0
basic,"[('ticketinfo', 'basic', {'num_invo': 113})]","[('basic', 'price', {'num_invo': 19}), ('basic', 'route', {'num_invo': 25}), ('basic', 'station', {'num_invo': 185}), ('basic', 'train', {'num_invo': 21})]",1,4,3,113,250,n/a,62.5,n/a,5006.75,0,0
price,"[('basic', 'price', {'num_invo': 19})]",[],1,0,-1,19,0,n/a,n/a,n/a,n/a,0,0
cancel,"[('gateway', 'cancel', {'num_invo': 36, 'anomalous': True, 'selected_features': ['latency']})]","[('cancel', 'inside-payment', {'num_invo': 9}), ('cancel', 'notification', {'num_invo': 12}), ('cancel', 'order', {'num_invo': 25}), ('cancel', 'order-other', {'num_invo': 9}), ('cancel', 'user', {'num_invo': 9})]",1,5,4,36,64,n/a,12.8,n/a,38.559999999999995,1,0
food-map,"[('food', 'food-map', {'num_invo': 41})]",[],1,0,-1,41,0,n/a,n/a,n/a,n/a,0,0
admin-route,"[('gateway', 'admin-route', {'num_invo': 1})]",[],1,0,-1,1,0,n/a,n/a,n/a,n/a,0,0
consign,"[('gateway', 'consign', {'num_invo': 10})]",[],1,0,-1,10,0,n/a,n/a,n/a,n/a,0,0
preserve,"[('gateway', 'preserve', {'num_invo': 23})]","[('preserve', 'assurance', {'num_invo': 5}), ('preserve', 'contacts', {'num_invo': 5}), ('preserve', 'food', {'num_invo': 4}), ('preserve', 'notification', {'num_invo': 11}), ('preserve', 'order', {'num_invo': 3}), ('preserve', 'seat', {'num_invo': 6}), ('preserve', 'security', {'num_invo': 3}), ('preserve', 'station', {'num_invo': 9}), ('preserve', 'ticketinfo', {'num_invo': 6}), ('preserve', 'travel', {'num_invo': 4}), ('preserve', 'user', {'num_invo': 10})]",1,11,10,23,66,n/a,6.0,n/a,7.090909090909091,0,0
preserve-other,"[('gateway', 'preserve-other', {'num_invo': 3})]","[('preserve-other', 'assurance', {'num_invo': 1}), ('preserve-other', 'contacts', {'num_invo': 1}), ('preserve-other', 'food', {'num_invo': 1}), ('preserve-other', 'notification', {'num_invo': 1}), ('preserve-other', 'security', {'num_invo': 1}), ('preserve-other', 'travel2', {'num_invo': 1}), ('preserve-other', 'user', {'num_invo': 1})]",1,7,6,3,7,n/a,1.0,n/a,0.0,0,0
travel-plan,"[('gateway', 'travel-plan', {'num_invo': 16})]","[('travel-plan', 'route-plan', {'num_invo': 2}), ('travel-plan', 'seat', {'num_invo': 9}), ('travel-plan', 'station', {'num_invo': 7}), ('travel-plan', 'ticketinfo', {'num_invo': 24})]",1,4,3,16,42,n/a,10.5,n/a,67.25,0,0
ts-ui-dashboard,"[('gateway', 'ts-ui-dashboard', {'num_invo': 171})]",[],1,0,-1,171,0,n/a,n/a,n/a,n/a,0,0
payment,"[('inside-payment', 'payment', {'num_invo': 11})]",[],1,0,-1,11,0,n/a,n/a,n/a,n/a,0,0
route-plan,"[('travel-plan', 'route-plan', {'num_invo': 2})]","[('route-plan', 'travel', {'num_invo': 21}), ('route-plan', 'travel2', {'num_invo': 7})]",1,2,1,2,28,n/a,14.0,n/a,49.0,0,0
config,"[('seat', 'config', {'num_invo': 46})]",[],1,0,-1,46,0,n/a,n/a,n/a,n/a,0,0
gateway,[],"[('gateway', 'admin-order', {'num_invo': 127}), ('gateway', 'admin-route', {'num_invo': 1}), ('gateway', 'admin-travel', {'num_invo': 1}), ('gateway', 'assurance', {'num_invo': 88}), ('gateway', 'auth', {'num_invo': 56}), ('gateway', 'cancel', {'num_invo': 36, 'anomalous': True, 'selected_features': ['latency']}), ('gateway', 'consign', {'num_invo': 10}), ('gateway', 'contacts', {'num_invo': 86}), ('gateway', 'food', {'num_invo': 72}), ('gateway', 'inside-payment', {'num_invo': 18}), ('gateway', 'order', {'num_invo': 90}), ('gateway', 'order-other', {'num_invo': 96}), ('gateway', 'preserve', {'num_invo': 23}), ('gateway', 'preserve-other', {'num_invo': 3}), ('gateway', 'travel', {'num_invo': 16}), ('gateway', 'travel-plan', {'num_invo': 16}), ('gateway', 'ts-ui-dashboard', {'num_invo': 171}), ('gateway', 'verification-code', {'num_invo': 206})]",0,18,18,0,1116,n/a,62.0,n/a,3453.4444444444443,0,1

EDGE SUMMARY
source,target,num_invo,anomalous,selected_features
admin-order,order,63,0,
admin-order,order-other,52,0,
order,station,43,0,
order-other,station,49,0,
admin-travel,travel,1,0,
admin-travel,travel2,1,0,
travel,order,8,0,
travel,route,93,0,
travel,seat,18,0,
travel,ticketinfo,82,0,
travel,train,51,0,
travel2,order-other,1,0,
travel2,route,39,0,
travel2,seat,11,0,
travel2,ticketinfo,21,0,
travel2,train,20,0,
auth,verification-code,30,0,
basic,price,19,0,
basic,route,25,0,
basic,station,185,0,
basic,train,21,0,
cancel,inside-payment,9,0,
cancel,notification,12,0,
cancel,order,25,0,
cancel,order-other,9,0,
cancel,user,9,0,
inside-payment,order,19,0,
inside-payment,order-other,1,0,
inside-payment,payment,11,0,
food,food-map,41,0,
food,station,45,0,
food,travel,29,0,
gateway,admin-order,127,0,
gateway,admin-route,1,0,
gateway,admin-travel,1,0,
gateway,assurance,88,0,
gateway,auth,56,0,
gateway,cancel,36,1,['latency']
gateway,consign,10,0,
gateway,contacts,86,0,
gateway,food,72,0,
gateway,inside-payment,18,0,
gateway,order,90,0,
gateway,order-other,96,0,
gateway,preserve,23,0,
gateway,preserve-other,3,0,
gateway,travel,16,0,
gateway,travel-plan,16,0,
gateway,ts-ui-dashboard,171,0,
gateway,verification-code,206,0,
preserve,assurance,5,0,
preserve,contacts,5,0,
preserve,food,4,0,
preserve,notification,11,0,
preserve,order,3,0,
preserve,seat,6,0,
preserve,security,3,0,
preserve,station,9,0,
preserve,ticketinfo,6,0,
preserve,travel,4,0,
preserve,user,10,0,
preserve-other,assurance,1,0,
preserve-other,contacts,1,0,
preserve-other,food,1,0,
preserve-other,notification,1,0,
preserve-other,security,1,0,
preserve-other,travel2,1,0,
preserve-other,user,1,0,
travel-plan,route-plan,2,0,
travel-plan,seat,9,0,
travel-plan,station,7,0,
travel-plan,ticketinfo,24,0,
seat,config,46,0,
seat,order,46,0,
seat,order-other,7,0,
seat,travel,89,0,
seat,travel2,19,0,
security,order,12,0,
security,order-other,11,0,
ticketinfo,basic,113,0,
route-plan,travel,21,0,
route-plan,travel2,7,0,
