NODE SUMMARY
service,in_edges,out_edges,num_in,num_out,num_out-in,num_invo-in,num_invo-out,num_invo-in-avg,num_invo-out-avg,num_invo-in-var,num_invo-out-var,num_anomalous_in,num_anomalous_out
order,"[('admin-order', 'order', {'num_invo': 117}), ('cancel', 'order', {'num_invo': 61}), ('gateway', 'order', {'num_invo': 120}), ('inside-payment', 'order', {'num_invo': 49}), ('preserve', 'order', {'num_invo': 6}), ('seat', 'order', {'num_invo': 25}), ('security', 'order', {'num_invo': 11}), ('travel', 'order', {'num_invo': 10})]","[('order', 'station', {'num_invo': 89})]",8,1,-7,399,89,49.875,n/a,1899.109375,n/a,0,0
station,"[('basic', 'station', {'num_invo': 196}), ('food', 'station', {'num_invo': 57}), ('order', 'station', {'num_invo': 89}), ('order-other', 'station', {'num_invo': 66}), ('preserve', 'station', {'num_invo': 5}), ('travel-plan', 'station', {'num_invo': 8})]",[],6,0,-6,421,0,70.16666666666667,n/a,4081.805555555556,n/a,0,0
order-other,"[('admin-order', 'order-other', {'num_invo': 70}), ('cancel', 'order-other', {'num_invo': 5}), ('gateway', 'order-other', {'num_invo': 103}), ('seat', 'order-other', {'num_invo': 3}), ('security', 'order-other', {'num_invo': 11})]","[('order-other', 'station', {'num_invo': 66})]",5,1,-4,192,66,38.4,n/a,1658.2399999999998,n/a,0,0
travel,"[('food', 'travel', {'num_invo': 35}), ('gateway', 'travel', {'num_invo': 7}), ('preserve', 'travel', {'num_invo': 1}), ('route-plan', 'travel', {'num_invo': 9}), ('seat', 'travel', {'num_invo': 60})]","[('travel', 'order', {'num_invo': 10}), ('travel', 'route', {'num_invo': 92}), ('travel', 'seat', {'num_invo': 16}), ('travel', 'ticketinfo', {'num_invo': 82}), ('travel', 'train', {'num_invo': 46})]",5,5,0,112,246,22.4,49.2,489.43999999999994,1111.3600000000001,0,0
seat,"[('preserve', 'seat', {'num_invo': 5}), ('travel', 'seat', {'num_invo': 16}), ('travel-plan', 'seat', {'num_invo': 13}), ('travel2', 'seat', {'num_invo': 2})]","[('seat', 'config', {'num_invo': 31}), ('seat', 'order', {'num_invo': 25}), ('seat', 'order-other', {'num_invo': 3}), ('seat', 'travel', {'num_invo': 60}), ('seat', 'travel2', {'num_invo': 9})]",4,5,1,36,128,9.0,25.6,32.5,399.84,0,0
ticketinfo,"[('preserve', 'ticketinfo', {'num_invo': 2}), ('travel', 'ticketinfo', {'num_invo': 82}), ('travel-plan', 'ticketinfo', {'num_invo': 20}), ('travel2', 'ticketinfo', {'num_invo': 8})]","[('ticketinfo', 'basic', {'num_invo': 110})]",4,1,-3,112,110,28.0,n/a,1014.0,n/a,0,0
route,"[('basic', 'route', {'num_invo': 22}), ('travel', 'route', {'num_invo': 92}), ('travel2', 'route', {'num_invo': 13})]",[],3,0,-3,127,0,42.333333333333336,n/a,1246.8888888888887,n/a,0,0
train,"[('basic', 'train', {'num_invo': 19}), ('travel', 'train', {'num_invo': 46}), ('travel2', 'train', {'num_invo': 10})]",[],3,0,-3,75,0,25.0,n/a,234.0,n/a,0,0
notification,"[('cancel', 'notification', {'num_invo': 16}), ('preserve', 'notification', {'num_invo': 13}), ('preserve-other', 'notification', {'num_invo': 2})]",[],3,0,-3,31,0,10.333333333333334,n/a,36.22222222222222,n/a,0,0
user,"[('cancel', 'user', {'num_invo': 19, 'anomalous': True, 'selected_features': ['latency']}), ('preserve', 'user', {'num_invo': 9, 'anomalous': True, 'selected_features': ['latency']}), ('preserve-other', 'user', {'num_invo': 1, 'anomalous': True, 'selected_features': ['latency']})]",[],3,0,-3,29,0,9.666666666666666,n/a,54.22222222222223,n/a,3,0
verification-code,"[('auth', 'verification-code', {'num_invo': 36}), ('gateway', 'verification-code', {'num_invo': 194})]",[],2,0,-2,230,0,115.0,n/a,6241.0,n/a,0,0
inside-payment,"[('cancel', 'inside-payment', {'num_invo': 19}), ('gateway', 'inside-payment', {'num_invo': 32})]","[('inside-payment', 'order', {'num_invo': 49}), ('inside-payment', 'payment', {'num_invo': 21})]",2,2,0,51,70,25.5,35.0,42.25,196.0,0,0
food,"[('gateway', 'food', {'num_invo': 66}), ('preserve', 'food', {'num_invo': 9})]","[('food', 'food-map', {'num_invo': 68}), ('food', 'station', {'num_invo': 57}), ('food', 'travel', {'num_invo': 35})]",2,3,1,75,160,37.5,53.333333333333336,812.25,188.2222222222222,0,0
assurance,"[('gateway', 'assurance', {'num_invo': 103}), ('preserve', 'assurance', {'num_invo': 8})]",[],2,0,-2,111,0,55.5,n/a,2256.25,n/a,0,0
contacts,"[('gateway', 'contacts', {'num_invo': 106}), ('preserve', 'contacts', {'num_invo': 6})]",[],2,0,-2,112,0,56.0,n/a,2500.0,n/a,0,0
travel2,"[('route-plan', 'travel2', {'num_invo': 6}), ('seat', 'travel2', {'num_invo': 9})]","[('travel2', 'route', {'num_invo': 13}), ('travel2', 'seat', {'num_invo': 2}), ('travel2', 'ticketinfo', {'num_invo': 8}), ('travel2', 'train', {'num_invo': 10})]",2,4,2,15,33,7.5,8.25,2.25,16.1875,0,0
admin-order,"[('gateway', 'admin-order', {'num_invo': 151})]","[('admin-order', 'order', {'num_invo': 117}), ('admin-order', 'order-other', {'num_invo': 70})]",1,2,1,151,187,n/a,93.5,n/a,552.25,0,0
auth,"[('gateway', 'auth', {'num_invo': 48})]","[('auth', 'verification-code', {'num_invo': 36})]",1,1,0,48,36,n/a,n/a,n/a,n/a,0,0
basic,"[('ticketinfo', 'basic', {'num_invo': 110})]","[('basic', 'price', {'num_invo': 16}), ('basic', 'route', {'num_invo': 22}), ('basic', 'station', {'num_invo': 196}), ('basic', 'train', {'num_invo': 19})]",1,4,3,110,253,n/a,63.25,n/a,5878.6875,0,0
price,"[('basic', 'price', {'num_invo': 16})]",[],1,0,-1,16,0,n/a,n/a,n/a,n/a,0,0
cancel,"[('gateway', 'cancel', {'num_invo': 62, 'anomalous': True, 'selected_features': ['latency']})]","[('cancel', 'inside-payment', {'num_invo': 19}), ('cancel', 'notification', {'num_invo': 16}), ('cancel', 'order', {'num_invo': 61}), ('cancel', 'order-other', {'num_invo': 5}), ('cancel', 'user', {'num_invo': 19, 'anomalous': True, 'selected_features': ['latency']})]",1,5,4,62,120,n/a,24.0,n/a,368.8,1,1
food-map,"[('food', 'food-map', {'num_invo': 68})]",[],1,0,-1,68,0,n/a,n/a,n/a,n/a,0,0
consign,"[('gateway', 'consign', {'num_invo': 6})]",[],1,0,-1,6,0,n/a,n/a,n/a,n/a,0,0
preserve,"[('gateway', 'preserve', {'num_invo': 16, 'anomalous': True, 'selected_features': ['latency']})]","[('preserve', 'assurance', {'num_invo': 8}), ('preserve', 'contacts', {'num_invo': 6}), ('preserve', 'food', {'num_invo': 9}), ('preserve', 'notification', {'num_invo': 13}), ('preserve', 'order', {'num_invo': 6}), ('preserve', 'seat', {'num_invo': 5}), ('preserve', 'security', {'num_invo': 6}), ('preserve', 'station', {'num_invo': 5}), ('preserve', 'ticketinfo', {'num_invo': 2}), ('preserve', 'travel', {'num_invo': 1}), ('preserve', 'user', {'num_invo': 9, 'anomalous': True, 'selected_features': ['latency']})]",1,11,10,16,70,n/a,6.363636363636363,n/a,10.231404958677688,1,1
preserve-other,"[('gateway', 'preserve-other', {'num_invo': 2, 'anomalous': True, 'selected_features': ['latency']})]","[('preserve-other', 'notification', {'num_invo': 2}), ('preserve-other', 'user', {'num_invo': 1, 'anomalous': True, 'selected_features': ['latency']})]",1,2,1,2,3,n/a,1.5,n/a,0.25,1,1
travel-plan,"[('gateway', 'travel-plan', {'num_invo': 7})]","[('travel-plan', 'route-plan', {'num_invo': 1}), ('travel-plan', 'seat', {'num_invo': 13}), ('travel-plan', 'station', {'num_invo': 8}), ('travel-plan', 'ticketinfo', {'num_invo': 20})]",1,4,3,7,42,n/a,10.5,n/a,48.25,0,0
ts-ui-dashboard,"[('gateway', 'ts-ui-dashboard', {'num_invo': 238})]",[],1,0,-1,238,0,n/a,n/a,n/a,n/a,0,0
payment,"[('inside-payment', 'payment', {'num_invo': 21})]",[],1,0,-1,21,0,n/a,n/a,n/a,n/a,0,0
security,"[('preserve', 'security', {'num_invo': 6})]","[('security', 'order', {'num_invo': 11}), ('security', 'order-other', {'num_invo': 11})]",1,2,1,6,22,n/a,11.0,n/a,0.0,0,0
route-plan,"[('travel-plan', 'route-plan', {'num_invo': 1})]","[('route-plan', 'travel', {'num_invo': 9}), ('route-plan', 'travel2', {'num_invo': 6})]",1,2,1,1,15,n/a,7.5,n/a,2.25,0,0
config,"[('seat', 'config', {'num_invo': 31})]",[],1,0,-1,31,0,n/a,n/a,n/a,n/a,0,0
gateway,[],"[('gateway', 'admin-order', {'num_invo': 151}), ('gateway', 'assurance', {'num_invo': 103}), ('gateway', 'auth', {'num_invo': 48}), ('gateway', 'cancel', {'num_invo': 62, 'anomalous': True, 'selected_features': ['latency']}), ('gateway', 'consign', {'num_invo': 6}), ('gateway', 'contacts', {'num_invo': 106}), ('gateway', 'food', {'num_invo': 66}), ('gateway', 'inside-payment', {'num_invo': 32}), ('gateway', 'order', {'num_invo': 120}), ('gateway', 'order-other', {'num_invo': 103}), ('gateway', 'preserve', {'num_invo': 16, 'anomalous': True, 'selected_features': ['latency']}), ('gateway', 'preserve-other', {'num_invo': 2, 'anomalous': True, 'selected_features': ['latency']}), ('gateway', 'travel', {'num_invo': 7}), ('gateway', 'travel-plan', {'num_invo': 7}), ('gateway', 'ts-ui-dashboard', {'num_invo': 238}), ('gateway', 'verification-code', {'num_invo': 194})]",0,16,16,0,1261,n/a,78.8125,n/a,4779.65234375,0,3

EDGE SUMMARY
source,target,num_invo,anomalous,selected_features
admin-order,order,117,0,
admin-order,order-other,70,0,
order,station,89,0,
order-other,station,66,0,
auth,verification-code,36,0,
basic,price,16,0,
basic,route,22,0,
basic,station,196,0,
basic,train,19,0,
cancel,inside-payment,19,0,
cancel,notification,16,0,
cancel,order,61,0,
cancel,order-other,5,0,
cancel,user,19,1,['latency']
inside-payment,order,49,0,
inside-payment,payment,21,0,
food,food-map,68,0,
food,station,57,0,
food,travel,35,0,
travel,order,10,0,
travel,route,92,0,
travel,seat,16,0,
travel,ticketinfo,82,0,
travel,train,46,0,
gateway,admin-order,151,0,
gateway,assurance,103,0,
gateway,auth,48,0,
gateway,cancel,62,1,['latency']
gateway,consign,6,0,
gateway,contacts,106,0,
gateway,food,66,0,
gateway,inside-payment,32,0,
gateway,order,120,0,
gateway,order-other,103,0,
gateway,preserve,16,1,['latency']
gateway,preserve-other,2,1,['latency']
gateway,travel,7,0,
gateway,travel-plan,7,0,
gateway,ts-ui-dashboard,238,0,
gateway,verification-code,194,0,
preserve,assurance,8,0,
preserve,contacts,6,0,
preserve,food,9,0,
preserve,notification,13,0,
preserve,order,6,0,
preserve,seat,5,0,
preserve,security,6,0,
preserve,station,5,0,
preserve,ticketinfo,2,0,
preserve,travel,1,0,
preserve,user,9,1,['latency']
preserve-other,notification,2,0,
preserve-other,user,1,1,['latency']
travel-plan,route-plan,1,0,
travel-plan,seat,13,0,
travel-plan,station,8,0,
travel-plan,ticketinfo,20,0,
seat,config,31,0,
seat,order,25,0,
seat,order-other,3,0,
seat,travel,60,0,
seat,travel2,9,0,
security,order,11,0,
security,order-other,11,0,
ticketinfo,basic,110,0,
route-plan,travel,9,0,
route-plan,travel2,6,0,
travel2,route,13,0,
travel2,seat,2,0,
travel2,ticketinfo,8,0,
travel2,train,10,0,
