,timestamp,gateway_chain-1,chain-1_chain-2,chain-2_chain-3,chain-3_chain-4,chain-4_chain-5,chain-1_chain-1-db,chain-2_chain-2-db,chain-3_chain-3-db,chain-4_chain-4-db,chain-5_chain-5-db
0,2022-09-28 16:56:19,37812.5,31018.51851851852,19473.684210526317,16875.0,6693.548387096774,0.5337999999999999,0.5848,0.544,0.5122666666666666,0.544
1,2022-09-28 16:56:33,36079.545454545456,34687.5,18571.428571428572,16785.714285714286,6693.548387096774,0.5542,0.5592999999999999,0.5593,0.5122666666666666,0.5338
2,2022-09-28 16:56:47,38928.57142857143,34913.793103448275,19000.0,16785.714285714286,7031.25,0.5474,0.5644,0.5644,0.5300222222222222,0.544
3,2022-09-28 16:57:01,38928.57142857143,34913.793103448275,19230.769230769234,16689.18918918919,6714.285714285715,0.5439999999999999,0.55675,0.5542,0.5306833333333333,0.5491
4,2022-09-28 16:57:15,38392.85714285714,34642.857142857145,18546.51162790698,17340.425531914894,6666.666666666666,0.5501199999999999,0.5603199999999999,0.56236,0.5498933333333333,0.5542
5,2022-09-28 16:57:29,38109.756097560974,34722.22222222222,19204.545454545452,17142.85714285714,7115.384615384615,0.5559,0.5644,0.561,0.5538222222222222,0.5627000000000001
6,2022-09-28 16:57:43,39423.07692307692,34121.62162162162,18310.81081081081,17317.073170731706,7500.0,0.5556571428571428,0.5629428571428571,0.5614857142857143,0.5482095238095238,0.5542
7,2022-09-28 16:57:57,37812.5,35069.444444444445,18750.0,17125.0,7071.428571428572,0.552925,0.5593,0.5567500000000001,0.5462666666666667,0.5542
8,2022-09-28 16:58:11,36904.76190476191,29166.666666666668,18720.930232558138,16000.0,6293.103448275862,0.5553333333333332,0.5609999999999999,0.5587333333333333,0.5529407407407407,0.5542
9,2022-09-28 16:58:25,37222.22222222222,33333.33333333333,18750.0,16477.272727272728,6642.857142857142,0.55726,0.56236,0.56236,0.5519333333333333,0.5582800000000001
10,2022-09-28 16:58:39,54166.66666666667,50000.0,50000.0,28260.869565217396,35135.13513513514,0.5588363636363636,0.5634727272727272,0.5616181818181819,0.5550242424242424,0.5579090909090909
11,2022-09-28 16:58:53,76704.54545454547,73717.94871794872,62500.0,38333.333333333336,38031.914893617024,0.55675,0.5609999999999999,0.561,0.5540111111111111,0.5593
12,2022-09-28 16:59:07,76562.5,75000.0,57758.620689655174,38586.95652173913,37760.416666666664,0.5593,0.5593,0.5644,0.561,0.5609999999999999
