,timestamp,gateway_chain-1,chain-1_chain-2,chain-2_chain-3,chain-3_chain-4,chain-4_chain-5,chain-1_chain-1-db,chain-2_chain-2-db,chain-3_chain-3-db,chain-4_chain-4-db,chain-5_chain-5-db
0,2022-09-28 16:45:32,37500.0,31250.0,18546.511627906977,15961.53846153846,6333.333333333334,0.595,0.5337999999999999,0.5746,0.5542,0.5644
1,2022-09-28 16:45:46,37500.0,31250.0,18780.48780487805,16041.666666666668,6428.571428571428,0.595,0.5644,0.5746,0.5746,0.5644
2,2022-09-28 16:46:00,36904.76190476191,33088.23529411764,18693.18181818182,16768.29268292683,6212.121212121213,0.5848,0.5644,0.5712,0.5814,0.5746
3,2022-09-28 16:46:14,38851.35135135135,32258.06451612903,18780.48780487805,16315.789473684212,6764.705882352941,0.58735,0.57205,0.5669500000000001,0.5746,0.5669500000000001
4,2022-09-28 16:46:28,37500.0,32954.545454545456,18138.297872340423,16647.727272727272,7134.1463414634145,0.58072,0.56848,0.5746,0.57664,0.57664
5,2022-09-28 16:46:42,37187.5,32083.333333333336,18928.57142857143,16306.81818181818,6829.268292682927,0.5814,0.5712,0.5763,0.5865,0.5865
6,2022-09-28 16:46:56,35869.565217391304,29924.24242424242,18000.0,15670.731707317073,6551.724137931034,0.5891109165318359,0.5804285714285714,0.5804285714285715,0.5804285714285714,0.5789714285714285
7,2022-09-28 16:47:10,37500.0,33783.78378378378,18918.91891891892,16988.636363636364,6875.0,0.5847932661081183,0.5771499999999999,0.57715,0.5746,0.575875
8,2022-09-28 16:47:24,38068.18181818182,34375.0,19527.027027027023,16250.0,6875.0,0.5802606809849941,0.5734666666666667,0.5723333333333334,0.5700666666666666,0.5723333333333334
9,2022-09-28 16:47:38,38157.89473684211,33088.23529411764,18720.930232558138,15675.675675675677,6642.857142857142,0.5776546128864946,0.5715399999999999,0.57256,0.5715399999999999,0.5705199999999999
10,2022-09-28 16:47:52,115625.0,87499.99999999997,157692.3076923077,32000.0,6875.0,0.5736678298968133,0.5681090909090909,0.5662545454545455,0.5681090909090909,0.5681090909090909
11,2022-09-28 16:48:06,175000.0,175000.0,175000.0,37750.0,6640.625,0.5737455107387456,0.56865,0.5678,0.5660999999999999,0.5660999999999999
12,2022-09-28 16:48:20,175000.0,175000.0,175000.0,38920.454545454544,7132.352941176471,0.5694955107387455,0.5695,0.56695,0.56695,0.5644
