,timestamp,gateway_fanout-1,gateway_fanout-10,gateway_fanout-11,gateway_fanout-12,gateway_fanout-13,gateway_fanout-14,gateway_fanout-15,gateway_fanout-2,gateway_fanout-3,gateway_fanout-4,gateway_fanout-5,gateway_fanout-6,gateway_fanout-7,gateway_fanout-8,gateway_fanout-9,fanout-1_fanout-db,fanout-10_fanout-db,fanout-11_fanout-db,fanout-12_fanout-db,fanout-13_fanout-db,fanout-14_fanout-db,fanout-15_fanout-db,fanout-2_fanout-db,fanout-3_fanout-db,fanout-4_fanout-db,fanout-5_fanout-db,fanout-6_fanout-db,fanout-7_fanout-db,fanout-8_fanout-db,fanout-9_fanout-db
0,2022-09-29 06:00:45,6416.666666666666,4629.62962962963,3450.0,4920.0,4769.2307692307695,3512.8205128205127,4629.62962962963,4266.666666666667,6691.176470588235,6120.689655172414,3512.8205128205127,5520.833333333334,5500.0,4920.0,3333.3333333333335,0.6157999999999999,0.5774666666666667,0.6096292344625233,0.5983999999999999,0.5978,0.6187333333333334,0.6513333333333333,0.5853333333333334,0.6574,0.5838666666666666,0.5942666666666666,0.6046666666666666,0.5630666666666667,0.543,0.6373333333333334
1,2022-09-29 06:00:59,7031.25,6250.0,3486.4864864864862,5961.538461538462,5681.818181818183,3486.4864864864862,5217.391304347827,4538.461538461538,6857.142857142858,6451.612903225807,4066.6666666666665,6714.285714285715,6451.612903225807,6333.333333333334,3705.8823529411766,0.5897999999999999,0.5565333333333333,0.5566146172312616,0.5617666666666666,0.5984,0.5931666666666666,0.5774666666666667,0.5853333333333334,0.6053999999999999,0.5638000000000001,0.5742,0.569,0.6002000000000001,0.5586,0.5638000000000001
2,2022-09-29 06:01:13,6451.612903225807,5625.0,3941.1764705882356,5200.0,5714.285714285715,3500.0000000000005,5000.0,4333.333333333334,6470.588235294118,6363.636363636363,3857.1428571428573,6470.588235294118,6470.588235294118,6071.4285714285725,3941.1764705882356,0.5707333333333333,0.5600222222222223,0.5742319670430633,0.5739777777777778,0.5702888888888888,0.5807555555555556,0.5846444444444444,0.5675111111111112,0.5915333333333334,0.5635555555555556,0.5635555555555555,0.5670222222222222,0.5670222222222222,0.5638000000000001,0.5779111111111112
3,2022-09-29 06:01:27,6397.058823529411,5500.0,3487.8048780487807,4517.241379310345,4777.777777777777,3372.093023255814,4923.076923076924,4290.322580645161,6544.117647058823,6203.7037037037035,4517.241379310345,6583.333333333333,6583.333333333333,4777.777777777777,3914.285714285714,0.5742,0.5696166666666667,0.5853573086156308,0.5800833333333333,0.5827,0.5879333333333333,0.5827,0.5667666666666666,0.5794,0.5820000000000001,0.5820000000000001,0.5846,0.5716000000000001,0.5690000000000001,0.582
4,2022-09-29 06:01:41,5833.333333333334,4571.428571428572,3380.952380952381,4571.428571428572,4448.2758620689665,3702.7027027027025,4571.428571428572,4448.2758620689665,6363.636363636363,6071.4285714285725,5000.0,6034.48275862069,5000.0,5555.555555555557,3857.1428571428573,0.57836,0.5816533333333334,0.5838991802258381,0.57956,0.57944,0.5878133333333333,0.59224,0.5722666666666667,0.5845677206078379,0.5719733333333334,0.5802933333333333,0.5802933333333333,0.5782133333333334,0.57628,0.5889066666666667
5,2022-09-29 06:01:55,5833.333333333334,4571.428571428572,3380.952380952381,4571.428571428572,4448.2758620689665,3702.7027027027025,4571.428571428572,4448.2758620689665,6363.636363636363,6071.4285714285725,5000.0,6034.48275862069,5000.0,5555.555555555557,3857.1428571428573,0.5811333333333333,0.5774666666666667,0.575749316854865,0.5809555555555556,0.5827,0.5931666666666667,0.5879333333333333,0.5779111111111112,0.5863328853380422,0.5828666666666668,0.5794,0.5794,0.5828666666666668,0.5741999999999999,0.5794
6,2022-09-29 06:02:09,6397.058823529411,4379.310344827586,3390.243902439024,4062.5,3969.696969696969,3279.0697674418607,3882.3529411764707,3882.3529411764707,5982.142857142858,5288.461538461538,3648.6486486486488,5833.333333333334,4379.310344827586,4500.0,3390.243902439024,0.5771714285714286,0.5744761904761904,0.5850517953994082,0.5819523809523809,0.5803714285714285,0.5848571428571429,0.5880190476190476,0.5728190476190476,0.5830977963679633,0.5785523809523809,0.5770666666666667,0.5784923475165831,0.5755809523809524,0.5816285714285715,0.5832190476190476
7,2022-09-29 06:02:23,5729.166666666667,5192.307692307692,3857.1428571428573,5370.37037037037,4846.153846153847,3127.659574468085,4125.0,3914.285714285714,5948.275862068966,5603.44827586207,3756.7567567567567,6370.967741935484,5648.148148148148,5775.862068965517,3857.1428571428573,0.5833,0.5774666666666667,0.5920286543078155,0.5839883919843597,0.5853166666666666,0.5892416666666667,0.586625,0.5795833333333333,0.5859007098495735,0.5807,0.582,0.5807021197084733,0.5807,0.5781000000000001,0.5807
8,2022-09-29 06:02:37,7027.027027027027,5288.461538461538,3615.3846153846152,5750.0,5312.5,3487.8048780487807,5446.428571428572,4846.153846153847,6571.428571428572,6666.666666666667,4703.703703703704,6500.0,6323.529411764706,6034.48275862069,3833.3333333333335,0.5822888888888889,0.5786296296296296,0.5880180630884285,0.5832808705253227,0.5843777777777777,0.5843777777777777,0.5855407407407407,0.5777481481481481,0.5857561865329542,0.5764296296296297,0.5810518518518519,0.5787426249260503,0.5798962962962962,0.5799777777777778,0.5823703703703704
9,2022-09-29 06:02:51,7500.0,6500.0,3742.8571428571427,5714.285714285715,5600.000000000001,3400.0000000000005,4840.0,4000.0,6612.903225806452,6481.481481481482,3823.529411764706,5833.333333333334,6041.666666666667,6200.0,4000.0,0.58148,0.5774666666666667,0.5891162567795857,0.5806061168061238,0.5837466666666666,0.5868866666666667,0.5847933333333334,0.5785066666666666,0.5835605678796588,0.58252,0.5804400000000001,0.5804416957667786,0.5825199999999999,0.5794,0.5793999999999999
10,2022-09-29 06:03:05,9659.09090909091,8235.294117647058,5357.142857142859,7045.454545454545,8541.666666666666,5416.666666666668,7884.615384615384,8409.090909090908,8906.25,9843.749999999998,5416.666666666668,8676.470588235294,8653.846153846152,8500.0,5625.0,0.5789272727272727,0.5746121212121212,0.5813420516178052,0.5774661667934459,0.576460606060606,0.5726545454545454,0.5840727272727273,0.5742666666666666,0.580818698072417,0.5646787878787879,0.5656242424242425,0.5665712385758593,0.5788606060606061,0.5704181818181818,0.5695393939393939
11,2022-09-29 06:03:19,37828.94736842105,37828.94736842105,37500.0,37500.0,37500.0,37820.51282051282,37820.51282051282,38541.66666666667,37828.94736842105,37500.0,37828.94736842105,37828.94736842105,37500.0,37500.0,37500.0,0.5681333333333333,0.5652555555555555,0.5732191028718769,0.5687439862273255,0.569608429425226,0.5670000000000001,0.5739777777777778,0.5647888888888889,0.569000473233049,0.5612,0.5532777777777778,0.5550125242500933,0.5681333333333333,0.5620666666666667,0.5603333333333333
12,2022-09-29 06:03:33,37500.0,37812.5,37500.0,37500.0,37500.0,37500.0,37500.0,37500.0,38486.84210526316,38141.02564102564,37500.0,38141.02564102564,37500.0,37500.0,37812.5,0.5559999999999999,0.5582777777777778,0.5617666666666666,0.5582773195606587,0.5609779699615632,0.5539166666666667,0.5599222222222222,0.5551333333333334,0.550800473233049,0.5499333333333334,0.5464666666666667,0.5464680798056488,0.5603333333333333,0.5586,0.5454777777777778
