,timestamp,gateway_chain-1,chain-9_chain-10,chain-10_chain-11,chain-11_chain-12,chain-12_chain-13,chain-13_chain-14,chain-14_chain-15,chain-1_chain-2,chain-2_chain-3,chain-3_chain-4,chain-4_chain-5,chain-5_chain-6,chain-6_chain-7,chain-7_chain-8,chain-8_chain-9,chain-1_chain-db,chain-10_chain-db,chain-11_chain-db,chain-12_chain-db,chain-13_chain-db,chain-14_chain-db,chain-15_chain-db,chain-2_chain-db,chain-3_chain-db,chain-4_chain-db,chain-5_chain-db,chain-6_chain-db,chain-7_chain-db,chain-8_chain-db,chain-9_chain-db
0,2022-09-28 21:57:49,96875.0,38257.57575757575,34166.666666666664,23800.0,18486.842105263157,12187.5,4066.6666666666665,86206.89655172413,82857.14285714286,77142.85714285714,75000.0,72794.11764705881,61538.46153846153,45394.73684210527,41666.66666666667,0.5296000000000001,0.5222,0.5742,0.5638,0.5534,0.5534,0.5534,0.5400053340445393,0.5399333333333333,0.5399333333333333,0.5184,0.5399333333333333,0.5192666666666667,0.5710475428419017,0.5502666666666667
1,2022-09-28 21:58:03,91964.28571428572,36785.71428571428,30000.0,21637.931034482757,17928.57142857143,10000.0,3812.5,85483.87096774195,78947.36842105263,75657.8947368421,72972.97297297297,64393.93939393939,58000.00000000001,49456.52173913044,41129.03225806452,0.5451,0.5378000000000001,0.543,0.5429999999999999,0.5326,0.5378000000000001,0.5378000000000001,0.5399693336889363,0.5296,0.5296,0.524,0.5347666666666666,0.5347666666666666,0.5503237714209509,0.5244333333333333
2,2022-09-28 21:58:17,94230.76923076922,36968.085106382976,32812.5,21029.411764705885,17329.545454545456,12400.000000000002,3971.4285714285716,83552.63157894737,77976.19047619049,75543.47826086957,73214.28571428571,64393.93939393939,61290.32258064517,43214.28571428572,40937.5,0.5640444444444445,0.5638,0.5499333333333333,0.5499333333333333,0.5568666666666666,0.5638,0.5603333333333333,0.5537351113481798,0.5364888888888889,0.5364888888888889,0.5258666666666667,0.5537111111111112,0.5640444444444445,0.5468602920584117,0.5468222222222222
3,2022-09-28 21:58:31,99038.46153846153,38750.0,30859.375,24400.0,18352.272727272728,13103.448275862069,4840.0,89166.66666666666,78409.09090909091,77906.97674418606,73333.33333333334,66666.66666666666,60483.87096774194,58620.68965517241,41428.57142857143,0.5657666666666666,0.5611999999999999,0.5612,0.5611999999999999,0.5612,0.5611999999999999,0.5611999999999999,0.5580346668444681,0.5580166666666666,0.5554333333333333,0.5448833333333334,0.5606,0.56835,0.5606285523771422,0.5528500000000001
4,2022-09-28 21:58:45,89655.17241379312,37500.0,30603.448275862072,21718.75,17151.162790697676,9166.666666666666,3941.1764705882356,80555.55555555556,80882.35294117646,77027.02702702703,77777.77777777778,65625.0,60576.92307692308,47159.090909090904,40530.30303030303,0.5585333333333333,0.5638,0.5616674032118345,0.56172,0.5638,0.5658799999999999,0.5658799999999999,0.5647477334755745,0.5626666666666666,0.5606,0.5480266666666667,0.5606,0.5606,0.5668228419017136,0.5544
5,2022-09-28 21:58:59,112500.0,37797.61904761905,32692.307692307695,21250.0,18785.71428571429,9166.666666666666,3727.272727272727,83823.52941176471,78846.15384615384,76250.0,72435.89743589744,71093.75,62000.0,49479.166666666664,40540.54054054054,0.5536934613077384,0.5534,0.5620667075943793,0.5620666666666666,0.5655333333333333,0.5603333333333333,0.5603333333333333,0.5571675556740899,0.5571555555555555,0.5537111111111112,0.5535666666666667,0.5502666666666667,0.5588777777777778,0.5571745904736503,0.5537111111111112
6,2022-09-28 21:59:13,94000.0,36824.32432432432,27678.57142857143,23200.0,16818.18181818182,10652.173913043478,4520.0,81944.44444444444,78846.15384615386,75000.0,72674.41860465116,62500.0,55357.14285714286,49479.166666666664,39772.727272727265,0.5546961300392738,0.5563714285714286,0.560828606509468,0.5593428571428571,0.5623142857142858,0.5563714285714286,0.5548857142857143,0.5547055239111246,0.5561714285714286,0.5546952380952381,0.5501428571428572,0.5517428571428572,0.5576476190476191,0.5620925061202716,0.5561714285714286
7,2022-09-28 21:59:27,97115.38461538461,37890.625,31465.517241379308,23189.655172413793,18250.0,11562.5,4290.322580645161,81944.44444444444,78205.1282051282,75000.0,72674.41860465116,70512.82051282052,60344.827586206906,48000.0,41406.25,0.5554481315879253,0.5586,0.5560000306957844,0.556,0.5585911245167311,0.5599000000000001,0.5599,0.555442333422234,0.5554333333333333,0.5554333333333333,0.5462833333333333,0.5541416666666666,0.5593083333333333,0.5593226095219044,0.5528500000000001
8,2022-09-28 21:59:41,96875.0,38081.39534883721,34722.22222222222,22777.777777777777,18333.333333333336,10900.000000000002,4285.714285714286,88333.33333333334,78205.1282051282,75000.0,71794.8717948718,66666.66666666667,66176.47058823529,49456.52173913044,41406.25,0.5548724132633409,0.5580222222222222,0.5568666939518084,0.5557111111111112,0.5603339518159123,0.5568666666666666,0.5580222222222222,0.5560154074864303,0.5571555555555556,0.5560074074074074,0.5513185185185185,0.5600962962962962,0.5560074074074074,0.557168245500952,0.552562962962963
9,2022-09-28 21:59:55,126612.90322580647,38157.89473684211,31854.83870967742,23611.11111111111,18352.272727272728,14583.333333333334,4448.2758620689665,89843.75,81875.0,77840.90909090909,75568.18181818181,70625.0,65151.51515151516,54464.28571428571,43014.705882352944,0.5575118386036736,0.55652,0.5606800245566276,0.55964,0.560680556634321,0.5586,0.55964,0.5564738667377872,0.5544,0.5544,0.5548933333333333,0.5591133333333334,0.5595666666666667,0.5523447542841902,0.5575
