gateway_fanout-8
"('gateway', 0.5386290038964844)","('fanout-8', 0.4613709961035156)","('fanout-8-db', 0.0)","('home-cluster-node1', 0.0)"
"('gateway', 0.5386290038964844)","('fanout-8', 0.4613709961035156)","('fanout-8-db', 0.0)"
