NODE SUMMARY
service,in_edges,out_edges,num_in,num_out,num_out-in,num_invo-in,num_invo-out,num_invo-in-avg,num_invo-out-avg,num_invo-in-var,num_invo-out-var,num_anomalous_in,num_anomalous_out
station,"[('basic', 'station', {'num_invo': 206}), ('food', 'station', {'num_invo': 51}), ('order', 'station', {'num_invo': 9}), ('order-other', 'station', {'num_invo': 17}), ('preserve', 'station', {'num_invo': 6}), ('travel-plan', 'station', {'num_invo': 6})]",[],6,0,-6,295,0,49.166666666666664,n/a,5162.472222222222,n/a,0,0
travel,"[('food', 'travel', {'num_invo': 25}), ('gateway', 'travel', {'num_invo': 8, 'anomalous': True, 'selected_features': ['latency']}), ('preserve', 'travel', {'num_invo': 3, 'anomalous': True, 'selected_features': ['latency']}), ('route-plan', 'travel', {'num_invo': 2}), ('seat', 'travel', {'num_invo': 73})]","[('travel', 'order', {'num_invo': 16, 'anomalous': True, 'selected_features': ['latency']}), ('travel', 'route', {'num_invo': 111}), ('travel', 'seat', {'num_invo': 30, 'anomalous': True, 'selected_features': ['latency']}), ('travel', 'ticketinfo', {'num_invo': 116}), ('travel', 'train', {'num_invo': 54})]",5,5,0,111,327,22.2,65.4,713.3599999999999,1692.64,2,2
order,"[('gateway', 'order', {'num_invo': 15, 'anomalous': True, 'selected_features': ['latency', 'http_status']}), ('preserve', 'order', {'num_invo': 3, 'anomalous': True, 'selected_features': ['latency']}), ('seat', 'order', {'num_invo': 42, 'anomalous': True, 'selected_features': ['latency']}), ('security', 'order', {'num_invo': 5, 'anomalous': True, 'selected_features': ['latency']}), ('travel', 'order', {'num_invo': 16, 'anomalous': True, 'selected_features': ['latency']})]","[('order', 'station', {'num_invo': 9})]",5,1,-4,81,9,16.2,n/a,193.35999999999996,n/a,5,0
seat,"[('preserve', 'seat', {'num_invo': 3, 'anomalous': True, 'selected_features': ['latency']}), ('travel', 'seat', {'num_invo': 30, 'anomalous': True, 'selected_features': ['latency']}), ('travel-plan', 'seat', {'num_invo': 10, 'anomalous': True, 'selected_features': ['latency']}), ('travel2', 'seat', {'num_invo': 1})]","[('seat', 'config', {'num_invo': 40}), ('seat', 'order', {'num_invo': 42, 'anomalous': True, 'selected_features': ['latency']}), ('seat', 'order-other', {'num_invo': 3}), ('seat', 'travel', {'num_invo': 73}), ('seat', 'travel2', {'num_invo': 8})]",4,5,1,44,166,11.0,33.2,131.5,650.96,3,1
ticketinfo,"[('preserve', 'ticketinfo', {'num_invo': 3}), ('travel', 'ticketinfo', {'num_invo': 116}), ('travel-plan', 'ticketinfo', {'num_invo': 20}), ('travel2', 'ticketinfo', {'num_invo': 3})]","[('ticketinfo', 'basic', {'num_invo': 150})]",4,1,-3,142,150,35.5,n/a,2208.25,n/a,0,0
route,"[('basic', 'route', {'num_invo': 17}), ('travel', 'route', {'num_invo': 111}), ('travel2', 'route', {'num_invo': 8})]",[],3,0,-3,136,0,45.333333333333336,n/a,2169.555555555555,n/a,0,0
train,"[('basic', 'train', {'num_invo': 19}), ('travel', 'train', {'num_invo': 54}), ('travel2', 'train', {'num_invo': 3})]",[],3,0,-3,76,0,25.333333333333332,n/a,453.5555555555555,n/a,0,0
order-other,"[('gateway', 'order-other', {'num_invo': 18}), ('seat', 'order-other', {'num_invo': 3}), ('security', 'order-other', {'num_invo': 3})]","[('order-other', 'station', {'num_invo': 17})]",3,1,-2,24,17,8.0,n/a,50.0,n/a,0,0
verification-code,"[('auth', 'verification-code', {'num_invo': 31}), ('gateway', 'verification-code', {'num_invo': 141})]",[],2,0,-2,172,0,86.0,n/a,3025.0,n/a,0,0
food,"[('gateway', 'food', {'num_invo': 28}), ('preserve', 'food', {'num_invo': 3})]","[('food', 'food-map', {'num_invo': 48}), ('food', 'station', {'num_invo': 51}), ('food', 'travel', {'num_invo': 25})]",2,3,1,31,124,15.5,41.333333333333336,156.25,134.88888888888889,0,0
assurance,"[('gateway', 'assurance', {'num_invo': 39}), ('preserve', 'assurance', {'num_invo': 3})]",[],2,0,-2,42,0,21.0,n/a,324.0,n/a,0,0
contacts,"[('gateway', 'contacts', {'num_invo': 37}), ('preserve', 'contacts', {'num_invo': 3})]",[],2,0,-2,40,0,20.0,n/a,289.0,n/a,0,0
travel2,"[('route-plan', 'travel2', {'num_invo': 2}), ('seat', 'travel2', {'num_invo': 8})]","[('travel2', 'route', {'num_invo': 8}), ('travel2', 'seat', {'num_invo': 1}), ('travel2', 'ticketinfo', {'num_invo': 3}), ('travel2', 'train', {'num_invo': 3})]",2,4,2,10,15,5.0,3.75,9.0,6.6875,0,0
auth,"[('gateway', 'auth', {'num_invo': 32})]","[('auth', 'verification-code', {'num_invo': 31})]",1,1,0,32,31,n/a,n/a,n/a,n/a,0,0
basic,"[('ticketinfo', 'basic', {'num_invo': 150})]","[('basic', 'price', {'num_invo': 18}), ('basic', 'route', {'num_invo': 17}), ('basic', 'station', {'num_invo': 206}), ('basic', 'train', {'num_invo': 19})]",1,4,3,150,260,n/a,65.0,n/a,6627.5,0,0
price,"[('basic', 'price', {'num_invo': 18})]",[],1,0,-1,18,0,n/a,n/a,n/a,n/a,0,0
food-map,"[('food', 'food-map', {'num_invo': 48})]",[],1,0,-1,48,0,n/a,n/a,n/a,n/a,0,0
consign,"[('gateway', 'consign', {'num_invo': 6})]",[],1,0,-1,6,0,n/a,n/a,n/a,n/a,0,0
preserve,"[('gateway', 'preserve', {'num_invo': 5, 'anomalous': True, 'selected_features': ['latency', 'http_status']})]","[('preserve', 'assurance', {'num_invo': 3}), ('preserve', 'contacts', {'num_invo': 3}), ('preserve', 'food', {'num_invo': 3}), ('preserve', 'notification', {'num_invo': 3}), ('preserve', 'order', {'num_invo': 3, 'anomalous': True, 'selected_features': ['latency']}), ('preserve', 'seat', {'num_invo': 3, 'anomalous': True, 'selected_features': ['latency']}), ('preserve', 'security', {'num_invo': 5, 'anomalous': True, 'selected_features': ['latency']}), ('preserve', 'station', {'num_invo': 6}), ('preserve', 'ticketinfo', {'num_invo': 3}), ('preserve', 'travel', {'num_invo': 3, 'anomalous': True, 'selected_features': ['latency']}), ('preserve', 'user', {'num_invo': 3})]",1,11,10,5,38,n/a,3.4545454545454546,n/a,0.9752066115702482,1,4
travel-plan,"[('gateway', 'travel-plan', {'num_invo': 4, 'anomalous': True, 'selected_features': ['latency', 'http_status']})]","[('travel-plan', 'route-plan', {'num_invo': 2, 'anomalous': True, 'selected_features': ['latency']}), ('travel-plan', 'seat', {'num_invo': 10, 'anomalous': True, 'selected_features': ['latency']}), ('travel-plan', 'station', {'num_invo': 6}), ('travel-plan', 'ticketinfo', {'num_invo': 20})]",1,4,3,4,38,n/a,9.5,n/a,44.75,1,2
ts-ui-dashboard,"[('gateway', 'ts-ui-dashboard', {'num_invo': 19})]",[],1,0,-1,19,0,n/a,n/a,n/a,n/a,0,0
notification,"[('preserve', 'notification', {'num_invo': 3})]",[],1,0,-1,3,0,n/a,n/a,n/a,n/a,0,0
security,"[('preserve', 'security', {'num_invo': 5, 'anomalous': True, 'selected_features': ['latency']})]","[('security', 'order', {'num_invo': 5, 'anomalous': True, 'selected_features': ['latency']}), ('security', 'order-other', {'num_invo': 3})]",1,2,1,5,8,n/a,4.0,n/a,1.0,1,1
user,"[('preserve', 'user', {'num_invo': 3})]",[],1,0,-1,3,0,n/a,n/a,n/a,n/a,0,0
route-plan,"[('travel-plan', 'route-plan', {'num_invo': 2, 'anomalous': True, 'selected_features': ['latency']})]","[('route-plan', 'travel', {'num_invo': 2}), ('route-plan', 'travel2', {'num_invo': 2})]",1,2,1,2,4,n/a,2.0,n/a,0.0,1,0
config,"[('seat', 'config', {'num_invo': 40})]",[],1,0,-1,40,0,n/a,n/a,n/a,n/a,0,0
gateway,[],"[('gateway', 'assurance', {'num_invo': 39}), ('gateway', 'auth', {'num_invo': 32}), ('gateway', 'consign', {'num_invo': 6}), ('gateway', 'contacts', {'num_invo': 37}), ('gateway', 'food', {'num_invo': 28}), ('gateway', 'order', {'num_invo': 15, 'anomalous': True, 'selected_features': ['latency', 'http_status']}), ('gateway', 'order-other', {'num_invo': 18}), ('gateway', 'preserve', {'num_invo': 5, 'anomalous': True, 'selected_features': ['latency', 'http_status']}), ('gateway', 'travel', {'num_invo': 8, 'anomalous': True, 'selected_features': ['latency']}), ('gateway', 'travel-plan', {'num_invo': 4, 'anomalous': True, 'selected_features': ['latency', 'http_status']}), ('gateway', 'ts-ui-dashboard', {'num_invo': 19}), ('gateway', 'verification-code', {'num_invo': 141})]",0,12,12,0,352,n/a,29.333333333333332,n/a,1275.388888888889,0,4

EDGE SUMMARY
source,target,num_invo,anomalous,selected_features
auth,verification-code,31,0,
basic,price,18,0,
basic,route,17,0,
basic,station,206,0,
basic,train,19,0,
food,food-map,48,0,
food,station,51,0,
food,travel,25,0,
travel,order,16,1,['latency']
travel,route,111,0,
travel,seat,30,1,['latency']
travel,ticketinfo,116,0,
travel,train,54,0,
gateway,assurance,39,0,
gateway,auth,32,0,
gateway,consign,6,0,
gateway,contacts,37,0,
gateway,food,28,0,
gateway,order,15,1,"['latency', 'http_status']"
gateway,order-other,18,0,
gateway,preserve,5,1,"['latency', 'http_status']"
gateway,travel,8,1,['latency']
gateway,travel-plan,4,1,"['latency', 'http_status']"
gateway,ts-ui-dashboard,19,0,
gateway,verification-code,141,0,
order,station,9,0,
order-other,station,17,0,
preserve,assurance,3,0,
preserve,contacts,3,0,
preserve,food,3,0,
preserve,notification,3,0,
preserve,order,3,1,['latency']
preserve,seat,3,1,['latency']
preserve,security,5,1,['latency']
preserve,station,6,0,
preserve,ticketinfo,3,0,
preserve,travel,3,1,['latency']
preserve,user,3,0,
travel-plan,route-plan,2,1,['latency']
travel-plan,seat,10,1,['latency']
travel-plan,station,6,0,
travel-plan,ticketinfo,20,0,
seat,config,40,0,
seat,order,42,1,['latency']
seat,order-other,3,0,
seat,travel,73,0,
seat,travel2,8,0,
security,order,5,1,['latency']
security,order-other,3,0,
ticketinfo,basic,150,0,
route-plan,travel,2,0,
route-plan,travel2,2,0,
travel2,route,8,0,
travel2,seat,1,0,
travel2,ticketinfo,3,0,
travel2,train,3,0,
