carts-db,"('carts', 0.64971003546875)","('front-end', 0.175144982265625)","('orders', 0.175144982265625)","('carts-db', 0.0)"

carts,"('front-end', 0.542255069911272)","('carts', 0.3293906281277317)","('orders', 0.12835430196099626)","('orders-db', 0.0)","('payment', 0.0)","('shipping', 0.0)","('user', 0.0)","('carts-db', 0.0)"

catalogue-db,"('front-end', 0.5386290038964844)","('catalogue', 0.4613709961035156)","('catalogue-db', 0.0)"

catalogue,"('front-end', 0.5386290038964844)","('catalogue', 0.4613709961035156)","('catalogue-db', 0.0)"

front-end

orders-db

orders,"('front-end', 0.4227446368768113)","('orders', 0.3811975094373367)","('payment', 0.15413894202331593)","('shipping', 0.041918911662536085)","('rabbitmq', 0.0)","('orders-db', 0.0)","('user', 0.0)","('carts', 0.0)"

payment,"('payment', 0.6069664236979166)","('orders', 0.39303357630208335)"

queue-master

rabbitmq

session-db

shipping,"('orders', 0.5386290038964844)","('shipping', 0.4613709961035156)","('rabbitmq', 0.0)"

user-db,"('user', 0.64971003546875)","('front-end', 0.175144982265625)","('orders', 0.175144982265625)","('user-db', 0.0)"

user,"('user', 0.64971003546875)","('front-end', 0.175144982265625)","('orders', 0.175144982265625)","('user-db', 0.0)"

